hotel,review_ru,review_uk,ratings
https://www.tripadvisor.ru/Hotel_Review-g295369-d1070195-Reviews-or5-Hotel_Complex_Mercury-Kharkiv_Kharkiv_Oblast.html,"Отель выглядит презентабельно. Приветливый персонал. Однако... Всё сервисы в отеле живут отдельной жизнью. WiFi есть везде, но это не значит что есть доступ в Интернет. Бассейн занят детьми и если Вы хотите туда попасть надо записываться. Сауна работает по непонятному расписанию, никто не знает как. Круглосуточный румсервис - это только вода и чай.  Вообщем весь сервис представленный на сайте носит относительный характер.  ","Готель виглядає презентабельно . привітний персонал . Однак...Все сервіси в готелі живуть окремим життям . WiFi є скрізь, але це не означає що є доступ в Інтернет . Басейн зайнятий дітьми і якщо Ви хочете туди потрапити треба записуватися . Сауна працює за незрозумілим розкладом, ніхто не знає як . Цілодобовий Друксервіс - це тільки вода і чай . вообще весь сервіс представлений на сайті носить відносний характер.",30
https://www.tripadvisor.ru/Hotel_Review-g295369-d1070195-Reviews-or5-Hotel_Complex_Mercury-Kharkiv_Kharkiv_Oblast.html,"Отель расположен крайне неудобно где-то на окраине Харькова. Номера большие и удобные, есть курилки. Питание не очень. Ресторан закрывается в 11 вечера, до ближайшего магазина нужно идти и идти, как и до ближайшего метро. Есть фитнес-клуб, но он не только для гостей гостиницы.","Готель розташований вкрай незручно десь на околиці Харкова. Номери великі і зручні, є курилки. Харчування не дуже. Ресторан закривається в 11 вечора, до найближчого магазину потрібно йти і йти, як і до найближчого метро. Є фітнес-клуб, але він не тільки для гостей готелю.",40
https://www.tripadvisor.ru/Hotel_Review-g295369-d1070195-Reviews-or5-Hotel_Complex_Mercury-Kharkiv_Kharkiv_Oblast.html,"Понравилось все! Необыкновенно красиво, чисто, уютно и в самой гостинице, и на территории. Березовая роща, сосны, воздух невероятный ! Номер -  просто огромный, чистый , красивая мебель. Но самое главное - это люди ! Все девочки на Reception кроме того, что ОЧЕНЬ красивые ( вас что, девченки, на конкурсе красоты всех выбирают  ? ) , так еще и внимательные, добрые , умные,  душевные. Такую заботу и душевный прием нечасто можно встретить. А ведь это - лицо и гостиницы, и города. Еще хотелось сказать о девушке Любе, работающей в ресторане. Замечательная, необыкновенная, с ярким украинским юмором :) Спасибо вам всем огромное !  Обязательно к вам еще приедим и будем всем рекомендовать.","Сподобалось все! Незвичайно красиво, чисто, затишно і в самому готелі, і на території . Березовий гай, сосни, повітря неймовірний! Номер - просто величезний, чистий, гарні меблі . Але найголовніше - це люди! Всі дівчатка на Reception крім того, що ДУЖЕ красиві (вас що, Шевченки, на конкурсі краси всіх вибирають?), Так ще й уважні, добрі, розумні, душевні . Таку турботу і душевний прийом нечасто можна зустріти . А адже це - обличчя і готелі, і міста . Ще хотілося сказати про дівчині Любі, що працює в ресторані . Чудова, незвичайна, з яскравим українським гумором :) Спасибі вам всім величезне! Обов & #39; язково до вас ще приїду і будемо всім рекомендувати.",50
https://www.tripadvisor.ru/Hotel_Review-g295369-d1070195-Reviews-or5-Hotel_Complex_Mercury-Kharkiv_Kharkiv_Oblast.html,"Частые гости с мужем в этом комплексе. Все на высоком уровне - обслуживание, номера, кафе.Персонал приветливый, идут на встречу по любым вопросам, оказывают всяческую помощь.Советую посетить кафе Панорама на 5 этаже, отличный вид и вкусная кухня!","Часті гості з чоловіком в цьому комплексі. Все на високому рівні - обслуговування, номери, кафе.Персонал привітний, йдуть на зустріч з будь-яких питань, надають усіляку помощь.Советую відвідати кафе Панорама на 5 поверсі, відмінний вигляд і смачна кухня!",50
https://www.tripadvisor.ru/Hotel_Review-g295369-d1070195-Reviews-or10-Hotel_Complex_Mercury-Kharkiv_Kharkiv_Oblast.html,"Гостиничный комплекс очень понравился. Отель, хоть и расположен  вдалеке от центра- практически окраина города, имеет, как бонус,большую территорию. Порадовала бесплатная парковка. Территория ухожена и убиралась ежедневно. К персоналу претензий не было. Номер убирали хорошо. Полотенца меняли по мере необходимости. В номере был  халат и тапочки. Завтраки - шведский стол,довольно разнообразное меню. Прожив в отеле неделю, удивило, что меню на завтрак не повторялось изо дня в день. Молодцы. Из минусов опишу только плохую звукоизоляции. В целом отель достойный.","Готельний комплекс дуже сподобався. Готель, хоч і розташований далеко від центру-практично околиця міста, має, як бонус, велику територію. Порадувала безкоштовна парковка. Територія доглянута і забиралася щодня. До персоналу претензій не було. Номер прибирали добре. Рушники міняли по мірі необхідності. У номері був халат і тапочки. Сніданки - шведський стіл, досить різноманітне меню. Проживши в готелі тиждень, здивувало, що меню на сніданок не повторювалося день у день. Молодці. З мінусів опишу тільки погану звукоізоляцію. В цілому готель гідний.",40
https://www.tripadvisor.ru/Hotel_Review-g295369-d1070195-Reviews-or10-Hotel_Complex_Mercury-Kharkiv_Kharkiv_Oblast.html,"Заселился около 6 утра,пошли на встречу с оплатой,с собой были только доллары,а принимают только в гривнах,оплатил вечером.Чистые номера,хорошая мебель. Приветливый персонал ,все на уровне своего класса,бронировал зараннее.Очень все понравилось.","заселився близько 6 ранку, пішли на зустріч з оплатою, з собою були тільки долари, а приймають тільки в гривнях, оплатив вечером . участие номера, хороші меблі . привітний персонал, все на рівні свого класу, забронював заранее . Очень все сподобалося.",50
https://www.tripadvisor.ru/Hotel_Review-g295369-d1070195-Reviews-or10-Hotel_Complex_Mercury-Kharkiv_Kharkiv_Oblast.html,"Хотели устроить себе праздник сделали закрытие спа центра гостинницы ""Меркурия"" в г.Харьков. Условием было оплата за 2 часа 600.00грн. на 8 человек (75.00грн с чел), было оговорено  что если будет больше 8-ми оплата будет 50.00 грн с человека. По факту с девятого человека взрослого взяли оплату 100.00грн с десятого -одного ребенка 2-х лет -50.00грн, с одиннадцатого и двенадцатого -дети 4 и 6 лет взяли 75.00 грн с каждого. Настроение и праздник  испорчены . Спашивается зачем мы делали закрытие если за четверых мы заплатили как за обычное посещение. Позор !!!!!!! Почувствовать себя в праздник обманутыми .........","Хотіли влаштувати собі свято зробили закриття спа центру готелю & quota; Меркурія & quota; в м . Харків . Умовою було оплата за 2 години 600.000 грн . на 8 осіб (75.00% грн з чол), було обумовлено що якщо буде більше 8-ми оплата буде 50.00 грн з людини . За фактом з дев & #39; ятого людини дорослого взяли оплату 100.00 грн з десятого - одного дитини 2-х років 50.00 грн, з одинадцятого і дванадцятого - діти 4 і 6 років взяли 75.00% грн з кожного . Настрій і свято зіпсовані . складывается навіщо ми робили закриття якщо за чотирьох ми заплатили як за звичайне відвідування . Ганьба!!!!!!! Відчути себе в свято обдуреними .........",20
https://www.tripadvisor.ru/Hotel_Review-g295369-d1070195-Reviews-or10-Hotel_Complex_Mercury-Kharkiv_Kharkiv_Oblast.html,"Ездили организованной группой из 14 человек на соревнования, это был единственный отель в нужной ценовой категории с возможностью трехразового питания, в котором за два дня до поездки нашлось 7 свободных номеров. Поэтому пришлось пожертвовать месторасположением, которое оказалось довольно далеко от центра. Но кому нужно было, тот в центр съездил.  Номера достаточно комфортные, правда, в моем в качестве доп. спального места был диван, который в разложенном состоянии оказался чуть коротковат под мой рост.  Номера категории улучшенный стандарт по убранству скромнее, чем в целом антураж отеля. Мраморный холл и стеклянные двери, столики также из стекла, золоченые таблички указателей создают эффектное впечатление дорогого отеля. Внутри наших номеров оказалось поскромнее, но все","Їздили організованою групою з 14 осіб на змагання, це був єдиний готель в потрібній цінової категорії з можливістю триразового харчування, в якому за два дні до поїздки знайшлося 7 вільних номерів . Тому довелося пожертвувати місцем розташування, яке виявилося досить далеко від центру . Але кому потрібно було, той в центр з & #39; їздив . Номери досить комфортні, правда, в моєму в якості додаткового . спального місця був диван, який в розкладено стані виявився трохи коротка під мій зріст . Номери категорії поліпшений стандарт по оздобленню скромніше, ніж в цілому антураж готелю . Мармуровий хол і скляні двері, столики також зі скла, золочені таблички покажчиків створюють ефектне враження дорогого готелю . Усередині наших номерів виявилося скромніше, але все",40
https://www.tripadvisor.ru/Hotel_Review-g295369-d1070195-Reviews-or15-Hotel_Complex_Mercury-Kharkiv_Kharkiv_Oblast.html,"Достаточно интересная архитектурная задумка, всё в отеле на уверенные 3 звезды, единственный минус, ресторан-отвратительное впечатление, иожно считать в отеле нет возможности поесть, ближайшее место в 5 минутах езды на машине, в ресторане при боулинге.","Досить цікава архітектурна задумка, все в готелі на впевнені 3 зірки, єдиний мінус, ресторан - огидне враження, можно вважати в готелі немає можливості поїсти, найближчим місце в 5 хвилинах їзди на машині, в ресторані при боулінгу.",30
https://www.tripadvisor.ru/Hotel_Review-g295369-d1070195-Reviews-or15-Hotel_Complex_Mercury-Kharkiv_Kharkiv_Oblast.html,"Минусы: расположена далеко от центра, попался очень прокуренный номер(не курю)напутал мой ассистент, на ресепшене поменять номер отказались. Пришлось спать с открытым окном ( март). Днем происходил ремонт, готовились к Евро. Жил на втором, утюг оказался на четвертом.   Плюсы: другая смена на ресепшене поменяла мне номер( безвозмездно). Огромные номера, никогда не видел таких.  Вкусная кухня, ужинал в ресторане.  В следующий визит поищу альтернативу. ","Мінуси: розташована далеко від центру, попався дуже прокурений номер (не курю) наплутав мій асистент, на ресепшені поміняти номер відмовилися. Довелося спати з відкритим вікном (березень). Днем відбувався ремонт, готувалися до Євро. Жив на другому, праска виявився на четвертому. Плюси: інша зміна на ресепшені поміняла мені номер (безоплатно). Величезні номери, ніколи не бачив таких. Смачна кухня, вечеряв в ресторані. У наступний візит пошукаю альтернативу.",30
https://www.tripadvisor.ru/Hotel_Review-g295369-d1070195-Reviews-or15-Hotel_Complex_Mercury-Kharkiv_Kharkiv_Oblast.html,"Очень большие номера, я таких еще нигде не встречал. Все новое и чистое. Быстрый бесплатный интернет. И все это за очень низкую цену. Из недостатков: далеко от центра. Гостиница отличная, но расположена у черта на куличиках.","Дуже великі номери, я таких ще ніде не зустрічав. Все нове і чисте. Швидкий безкоштовний інтернет. І все це за дуже низьку ціну. З недоліків: далеко від центру. Готель відмінна, але розташована у чорта на пасочки.",50
https://www.tripadvisor.ru/Hotel_Review-g295369-d1070195-Reviews-or15-Hotel_Complex_Mercury-Kharkiv_Kharkiv_Oblast.html,"Огромное спасибо персоналу отеля, все придумано, недалеко и от центра и выезда на трассу в Крым, комнаты тихие, большие, имеется бассейн, большая красивая территория и стоянка, все стильно. Желаем разнообразить завтраки!!!","Величезне спасибі персоналу готелю, все придумано, недалеко і від центру і виїзду на трасу в Крим, кімнати тихі, великі, є басейн, велика красива територія і стоянка, всі стильно. Бажаємо урізноманітнити сніданки !!!",50
https://www.tripadvisor.ru/Hotel_Review-g295369-d1070195-Reviews-or15-Hotel_Complex_Mercury-Kharkiv_Kharkiv_Oblast.html,Что сказать отличная гостиница в тихом месте чистые номера и отличный персонал.Отдыхайте с удовольствием.,Що сказати відмінний готель в тихому місці чисті номери та чудовий персонал . дихайте із задоволенням.,50
https://www.tripadvisor.ru/Hotel_Review-g295369-d1070195-Reviews-or20-Hotel_Complex_Mercury-Kharkiv_Kharkiv_Oblast.html,"В одном из банкетных залов этого отеля мы праздновали свадьбу с моей женой. Все было на высшем уровне, обслуживание превосходное, официанты очень вежливые. Хорошо оформлен. Мне понравилась кухня.","В одному з анкетних залів готелю ми святкували весілля з моєю дружиною . Все було на вищому рівні, обслуговування чудове, офіціанти дуже ввічливі . Добре оформлений . Мені сподобалася кухня.",50
https://www.tripadvisor.ru/Hotel_Review-g295369-d1070195-Reviews-or20-Hotel_Complex_Mercury-Kharkiv_Kharkiv_Oblast.html,"Оставался в отеле на неделю, очень хороший личный, чистый и большой номер. Если вы путешествуете как группа, вы найдете большие зоны отдыха с растениями, аквариумами. В отеле есть два кафе, SPA. Любить, чтобы увидеть летний бассейн, но близко зимой))) ОТЛИЧНО! ! !","Залишався в готелі на тиждень, дуже хороший особистий, чистий і великий номер . Якщо ви подорожуєте як група, ви знайдете великі зони відпочинку з рослинами, акваріума . У готелі є два кафе, SPA . Любити, щоб побачити літній басейн, але наближеним взимку) )) отлично!!!",50
https://www.tripadvisor.ru/Hotel_Review-g295369-d1070195-Reviews-or20-Hotel_Complex_Mercury-Kharkiv_Kharkiv_Oblast.html,"Я останавливался здесь на одну ночь. Я сделал ранний заезд без дополнительных денег. Это был чистый и большой номер. Коридоры отеля, а также чистые. Администратор был приятным. Интернет работает хорошо. Он находится в 20 минутах ходьбы от armiska станции метро. Я был рад остановиться здесь, и я думаю, я cajbetay снова.","Я зупинявся тут на одну ніч . Я зробив ранній заїзд без додаткових грошей . Це був чистий і великий номер . Коридори готелю, а також чисті . Адміністратор був приємним . Інтернет працює добре . Він знаходиться в 20 хвилинах ходьби від Nordiska станції метро . Я був радий зупинитися тут, і я думаю, я Caja знову.",40
https://www.tripadvisor.ru/Hotel_Review-g295369-d1070195-Reviews-or20-Hotel_Complex_Mercury-Kharkiv_Kharkiv_Oblast.html,"В отель во время семинара.Хороший большой комплекс, не сделал получил к туалетом все.Есть бесплатный wi - fi, телевизор и Холодильник. Широкие номера.Но несмотря на то, что я повесил петь в убрать, каждый день они делают.Не могу больше поговорить.","У готель під час семінарах . хорошій великий комплекс, не зробив отримав до туалетом все . Есть безкоштовний wi - fi, телевізор і Холодильник . Широкі номера . Но незважаючи на те, що я повісив співати в прибрати, кожен день вони делают . Не можу більше поговорити.",30
https://www.tripadvisor.ru/Hotel_Review-g295369-d1070195-Reviews-or20-Hotel_Complex_Mercury-Kharkiv_Kharkiv_Oblast.html,"Я останавливался в этом отеле на три ночи во время моей поездки в Харьков. Все было просто замечательно! Отель маленький и уютный, безупречно чистый, все услуги, все они отвечали вопрос, ресторан с меню, можно умереть, очень доступные цены. Очень удобные кровати! Красивый сад, парковка, крытый бассейн, салон красоты, Wi-Fi. Такси до центра города очень дешево, так что я могу точно сказать - вы не должны остановиться в центре за половину большее количество денег. Хотелось бы, чтобы они построили бы бассейн большего размера, со временем - было бы с удовольствием идти с детьми в следующий раз!","Я зупинявся в цьому готелі на три ночі під час моєї поїздки до Харкова. Все було просто чудово! Готель маленький і затишний, бездоганно чистий, усі послуги, дорослий незмінно відповідав питання, ресторан з меню, можна померти, дуже доступні ціни. Дуже зручні ліжка! Гарний сад, парковка, критий басейн, салон краси, Wi-Fi. Таксі до центру міста дуже дешево, так що я можу точно сказати - ви не повинні зупинитися в центрі за половину більшу кількість грошей. Хотілося б, щоб вони збудували б басейн більшого розміру, з часом - було б із задоволенням йти з дітьми в наступний раз!",50
https://www.tripadvisor.ru/Hotel_Review-g295369-d1070195-Reviews-or25-Hotel_Complex_Mercury-Kharkiv_Kharkiv_Oblast.html,"Я всегда живу в этом отеле, когда я приезжаю в Харьков во время деловой поездкиНедостатки отеля, там находятся всего в отель №. км от железнодорожной станцииМне очень понравился отель. У отеля есть отличный спа-центр с бассейном и саунойТакже можно заказать массаж","Я завжди живу в цьому готелі, коли я приїжджаю до Харкова під час ділової недостатки готелю, там знаходяться всього в готель № . км від залізничної станційне дуже сподобався готель . У готелю є відмінний спа - центр з басейном і Саунд-Тайгерс можна замовити масаж",50
https://www.tripadvisor.ru/Hotel_Review-g295369-d1070195-Reviews-or25-Hotel_Complex_Mercury-Kharkiv_Kharkiv_Oblast.html,"Персонал очень услужливый и дружелюбный. Все было искренне счастливыми работать здесь. Мы чувствовали себя совершенно в безопасности все время. Вестибюль, рестораны и номер были очень чистыми. Мы нашли нашу кровать и постельное белье очень уютный. Они предлагают много традиционных украинских блюд, и еда очень вкусная. Хороший бассейн, со всеми видами гидромассажа. Сауна и Турецкая баня. Тренажерный зал, стол для пинг-понга. Цена более чем адекватная. Я думаю, что это - отличное соотношение цены и качества. Очень новый и чистый! Мы вернемся. Спасибо, персонал Меркурия! О, и Отопление работало прекрасно!","Персонал дуже послужливо і доброзичливий . Все було щиро щасливими працювати тут . Ми відчували себе абсолютно безпечно весь час . Вестибюль, ресторани і номер були дуже чистими . Ми знайшли нашу ліжко та постільна білизна дуже затишний . Вони пропонують багато традиційних українських страв, і їжа дуже смачна . Хороший басейн, з усіма видами гідромасаж . Сауна і Турецька лазня . тренажерний зал, стіл для Пінг - гонгу . Ціна більш ніж адекватна . Я думаю, що це - відмінне співвідношення ціни і якості . Дуже новий і чистий! Ми повернемось . Спасибі, персонал Меркурія! О, і Опалення працювало прекрасно!",50
https://www.tripadvisor.ru/Hotel_Review-g295369-d1070195-Reviews-or25-Hotel_Complex_Mercury-Kharkiv_Kharkiv_Oblast.html,"Я наслаждался своим пребыванием здесь, все было хорошо. Номер был большим, хорошо оформленный и удобным.Есть только одна вещь рассмотреть - нет общественный транспорт не вокруг (ближайшая станция метро примерно в 15 минутах ходьбы) поэтому, если у вас нет машины лучше не останавливайтесь здесь. Отель расположен далеко от центра города.","Я насолоджувався своїм перебуванням тут, все було добре . Номер був великим, добре оформлений і удобно . Есть тільки одна річ розглянути - немає громадський транспорт не навколо (найближча станція метро приблизно в 15 хвилинах ходьби) тому, якщо у вас немає машини краще не зупиняйтеся тут . Готель розташований далеко від центру міста.",50
https://www.tripadvisor.ru/Hotel_Review-g295369-d1070195-Reviews-or25-Hotel_Complex_Mercury-Kharkiv_Kharkiv_Oblast.html,"Мое второе посещение здесь и еще раз впечатленный отелем в общем. В то время как люди, которые работают здесь, не говорят замечательных англичан, они отзывчивые и вообще очень вежливые и воспитанные.Еда действительно хорошая, гранича превосходный и по конкурентоспособной цене. Хотя завтрак мог сделать с небольшим улучшением. Обстановка современная, и номера сохранены очень чистыми. Каждый номер полностью кондиционированный. Одной из причин, почему я не давал его отлично, является свое расположение. Находящийся за городом, но близко к аэропорту. Однако, с ценами на такси, являющимися очень очень доступным и что еще более важно автобусная остановка прямо вне отеля, его легкий peasy, чтобы войти в город. Однако, если вам нравится тишина и покой, когда вы будете спать, то тогда вы","Моє друге відвідування тут і ще раз вражений готелем в загальному . У той час як люди, які працюють тут, не говорять чудових англійців, вони чуйні і взагалі дуже ввічливі і воспитание . Еда дійсно хороша, межує чудовий і за конкурентноздатною ціною . Хоча сніданок міг зробити з невеликим поліпшенням . Обстановка сучасна, і номери містяться дуже чистими . Кожен номер повністю кондиційованого . Однією з причин, чому я не давав його відмінно, є своє розташування . Що знаходиться за містом, але близько до аеропорту . Однак, з цінами на таксі, які є дуже дуже доступним і що ще більш важливо автобусна зупинка прямо поза готелем, його легкий Peas, щоб увійти в місто . Однак, якщо вам подобається тиша і спокій, коли ви будете спати, то тоді ви",40
https://www.tripadvisor.ru/Hotel_Review-g295369-d1070195-Reviews-or30-Hotel_Complex_Mercury-Kharkiv_Kharkiv_Oblast.html,"Я - американец, и это было вторым разом, когда я останавливался в 'Гостиничном комплексе Меркурий'. Второй отдых был более приятным, чем первое. Много персонала помнили меня. И все рассматривали меня хорошо. 'Супер' место, чтобы встретиться, развлеките, и накормите друзей. Доброжелательные люди, партия улыбок. Я хочу вернуться.","Я - американець, і це було другим разом, коли я зупинявся в & #39; готельному комплексі Меркурій & #39; . Другий відпочинок був більш приємним, ніж перше . Багато персоналу пам & #39; ятали мене . І все розглядали мене добре . & #39; Супер & #39; місце, щоб зустрітися, розважати, і годуйте друзів . доброзичливі люди, партія посмішок . Я хочу повернутись.",50
https://www.tripadvisor.ru/Hotel_Review-g295369-d1070195-Reviews-or30-Hotel_Complex_Mercury-Kharkiv_Kharkiv_Oblast.html,"Если я должен возвратиться в Харьков, я был бы definetly использовать отель снова. Останавливались в течение 4 ночей в марте 2011 с моим hysband. Отель чистый и теплый, номера просторны, и кровать действительно удобна. Обслуживание также довольно хорошо - все говорят на русском (конечно), и неплохом английском языке. Мебель действительно хороша для 3-звездочного отеля (2 платяных шкафа, ресепшн, стол с диваном, большой двуспальной кроватью), и WiFi безупречен. Это немного далеко от центра, но общественный транспорт в Харькове дешев и довольно легок. Вы можете сесть на автобус (marshrutka 227) приблизительно для 5 остановок, пока вы не достигаете подземной станции ""Маршал Джуков"". tcket стоит 2.50, который составляет приблизительно 0.30 евро. Путешествие не заняло бы больше чем","Якщо я повинен повернутися до Харкова, я був би Define використовувати готель знову . зупинялися протягом 4 ночей в березні 2011 року з моїм Husband . Готель чистий і теплий, номери просторі, і ліжко дійсно зручна . Обслуговування також досить добре - всі говорять російською (звичайно), і непоганому англійською мовою . Меблі дійсно хороша для 5-зіркового готелю (2 платтяна шафи, ресепшн, стіл з диваном, великим двоспальне ліжком), і WiFi бездоганний . Це трохи далеко від центру, але громадський транспорт в Харкові дешевий і досить легкий . Ви можете сісти на автобус (Marsh 227) приблизно для 5 зупинок, поки ви не досягає підземної станції & quota; Маршал Джу & quota; . Ticket варто 2.50, який становить приблизно 0.30 євро . Подорож не зайняло б більше ніж",40
https://www.tripadvisor.ru/Hotel_Review-g295369-d1070195-Reviews-or30-Hotel_Complex_Mercury-Kharkiv_Kharkiv_Oblast.html,"Очень хороший и тихий отель, довольно крупный, супер чистый. Да это немного далеко от города, но у вас есть зеленая область рядом, где у вас может быть хорошая прогулка или идущий в будущем, где вы обнаруживаете много супермаркетов так же как небольшого торгового центра. Даже если обслуживание немного медленное, обедал однажды и был очень удовлетворен едой.","Дуже хороший і тихий готель, досить великий, супер чистий. Так це трохи далеко від міста, але у вас є зелена область поруч, де у вас може бути хороша прогулянка або йде в майбутньому, де ви виявляєте багато супермаркетів так само як невеликого торгового центру. Навіть якщо обслуговування трохи повільне, обідав якось і був дуже задоволений їжею.",30
https://www.tripadvisor.ru/Hotel_Review-g295369-d1070195-Reviews-or30-Hotel_Complex_Mercury-Kharkiv_Kharkiv_Oblast.html,"Этот отель очень чист, и номера имеют щедрый размер. Цена прекрасна для экономичной поездки. Единственный недостаток - расположение - хорошо берет 30-40 минут в центр Харькова и есть действительно не много близкого отеля. Есть несколько супермаркетов поблизости, но иначе не много поблизости. Мы только попробовали ресторан однажды ночью, и еда была хороша, но мы никогда не завтракали там. Если движение снова и расположение было важно, я выберу что-то ближе в город иначе, это место прекрасно.","Цей готель дуже чистий, і номери мають щедрий розмір. Ціна прекрасна для економічної поїздки. Єдиний недолік - розташування - добре бере 30-40 хвилин в центр Харкова і є дійсно небагато близького готелю. Є кілька супермаркетів поблизу, але інакше не багато поблизу. Ми тільки спробували ресторан одного разу вночі, і їжа була хороша, але ми ніколи не снідали там. Якщо рух знову і розташування було важливо, я виберу щось ближче до міста інакше, це місце прекрасно.",40
https://www.tripadvisor.ru/Hotel_Review-g295369-d2554955-Reviews-Kharkiv_Palace_Hotel-Kharkiv_Kharkiv_Oblast.html,"В отеле присутствуют все базовые вещи,а также предметы, позволяющие себя чувствовать комфортно в номере; красивый вид из окон; месторасположение самого отеля  определенно порадовало - центр города. Приветливый и приятный обслуживающий персонал,вкусная кухня. В целом отель произвел на меня хорошее впечатление!","У готелі присутні всі базові речі, а також предмети, що дозволяють себе почувати комфортно в номері; красивий вид з вікон; місце розташування самого готелю безумовно порадувало - центр міста. Привітний і приємний обслуговуючий персонал, смачна кухня. В цілому готель справив на мене гарне враження!",40
https://www.tripadvisor.ru/Hotel_Review-g295369-d2554955-Reviews-Kharkiv_Palace_Hotel-Kharkiv_Kharkiv_Oblast.html,"Отель превзошел все наши ожидания, размещен в самом центре города в близи 2 станций метро хотя городу чуждо понятие автомобильные пробки и дорогое такси, классные, уютные чистые номера, приветливый молодой персонал, крутой вид из окон и отменная кухня. Быстрый рум сервис!","Готель перевершив всі наші очікування, розміщений в самому центрі міста в безпосередній близькості 2 станцій метро хоча місту чуже поняття автомобільні пробки і дороге таксі, класні, затишні чисті номери, привітний молодий персонал, крутий вигляд з вікон і відмінна кухня. Швидкий рум сервіс!",50
https://www.tripadvisor.ru/Hotel_Review-g295369-d2554955-Reviews-Kharkiv_Palace_Hotel-Kharkiv_Kharkiv_Oblast.html,"Не дешёвый выбор, но в самом центре города с просторными номерами и шикарными завтраками   Номер : очень большой, все внутри, огромная ванная комната с ванной и душем, гладильная доска, халат, тапочки, рабочий стол  Завтрак : большой выбор, можно заказать некоторые позиции с кухни (например, восхитительное яйцо Бенедикта, браво шеф!) ","Чи не дешевий вибір, але в самому центрі міста з просторими номерами і шикарними сніданками Номер: дуже великий, все всередині, величезна ванна кімната з ванною і душем, планувальна дошка, халати, тапочки, робочий стіл Сніданок: великий вибір, можна замовити деякі позиції з кухні (наприклад, чудове яйце Бенедикта, браво шеф! )",50
