hotel,review_ru,review_uk,ratings
https://www.tripadvisor.ru/Hotel_Review-g303930-d548386-Reviews-or70-Nadiya_Hotel-Ivano_Frankivsk_Ivano_Frankivsk_Oblast.html,"Хороший отель по местным меркам. Почему по местным, потому, что с увереным налетом советского наследия. Номера просторные, но оформлены очень просто. Есть кондиционеры. Из минусов отсутствуют таблички не беспокоить, но за двое суток пребывания, ни кто и не удосужился убрать номер. Так же ресторан при отеле занчительно дороже общегородских цен, но в радиусе 10 минут ходьбы есть отличные места.","Хороший готель за місцевими мірками . Чому по місцевим, тому, що з впевненим нальотом радянської спадщини . Номери просторі, але оформлені дуже просто . Є кондиціонери . З мінусів відсутні таблички не турбувати, але за дві доби перебування, ні хто і не спромігся прибрати номер . Так само ресторан при готелі значительно дорожче загальноміських цін, але в радіусі 10 хвилин ходьби є відмінні місця.",30
https://www.tripadvisor.ru/Hotel_Review-g303930-d548386-Reviews-or70-Nadiya_Hotel-Ivano_Frankivsk_Ivano_Frankivsk_Oblast.html,"Будучи на экскурсии в Ивано-Франковске,останавливались в этом отеле!Замечательный отель!Номера,обслуживание,кухня,все на высшем уровне!Я был очень удивлен,когда узнал,что у отеля всего три звезды!Он тянет смело на все 4* или даже на 5!Персонал вежливый,обходительный,в любую минуту готовы помочь,если возникла какая-то проблема! Рекомендую всем этот отель! Еще огромный плюс этого отеля,что он расположен в самом центре города!","Будучи на екскурсії в Івано-Франківську, зупинялися в цьому готелі! Чудовий готель! Номери, обслуговування, кухня, все на вищому рівні! Я був дуже здивований, коли дізнався, що біля готелю всього три зірки! Він тягне сміливо на всі 4 * або навіть на 5! Персонал ввічливий, ввічливий, в будь-яку хвилину готові допомогти, якщо виникла якась проблема! Рекомендую всім цей готель! Ще величезний плюс цього готелю, що він розташований в самому центрі міста!",50
https://www.tripadvisor.ru/Hotel_Review-g303930-d548386-Reviews-or75-Nadiya_Hotel-Ivano_Frankivsk_Ivano_Frankivsk_Oblast.html,"В Ивано-Франковске по работе бываю каждый год. Останавливалась почти всегда только в этом отеле (еще когда он назывался ""Украина"") в основном из-за очень удачного расположения. Но в последние годы лучшего соотношения цена-качество практически не встречала (часто бываю в командировках во многих городах). Чистота, хорошая звукоизоляция. Понравилось, что в отеле собраны многие сервисы - практически минигородок. Согласна со всеми положительными отзывами. Спасибо","В Івано - Франківську по роботі буваю щороку . зупинялася майже завжди тільки в цьому готелі (ще коли він називався & quota; Україна & quota ;) в основному через дуже вдалого розташування . Але в останні роки кращого співвідношення ціна - якість практично не зустрічала (часто буваю у відрядженнях у багатьох містах). Чистота, хороша звукоізоляція . Сподобалося, що в готелі зібрані багато сервісів - практично Городок . Згодна з усіма позитивними відгуками . спасибі",50
https://www.tripadvisor.ru/Hotel_Review-g303930-d548386-Reviews-or75-Nadiya_Hotel-Ivano_Frankivsk_Ivano_Frankivsk_Oblast.html,"Прекрасное расположение, приветливый персонал, своя кухня и магазин. Прекрасные завтраки, хорошие номера, доступные цены по меню в ресторане. Спасибо за отдых, возможность выспаться и хорошо провести время.","Прекрасне розташування, привітний персонал, своя кухня і магазин. Прекрасні сніданки, гарні номери, доступні ціни по меню в ресторані. Спасибі за відпочинок, можливість виспатися і добре провести час.",50
https://www.tripadvisor.ru/Hotel_Review-g303930-d548386-Reviews-or75-Nadiya_Hotel-Ivano_Frankivsk_Ivano_Frankivsk_Oblast.html,"Перестроенная советская гостиница превращена в хороший честный отель. Соблюдаются стандарты трехзвездочного отеля. И даже выше.  Видно, что владельцы очень много времени и усилий прилагают к тому, чтобы сделать лучшее место в городе. Большие чистые номера, хорошая звукоизоляция, очень вежливый и профессиональный персонал. Разнообразный качественный завтрак. Расположен в самом центре города.","Перебудована радянська готель перетворена в хороший чесний готель. Дотримуються стандарти тризіркового готелю. І навіть вище. Видно, що власники дуже багато часу і зусиль докладають до того, щоб зробити краще місце в місті. Великі чисті номери, хороша звукоізоляція, дуже важливий і професійний персонал. Різноманітний якісний сніданок. Розташований в самому центрі міста.",50
https://www.tripadvisor.ru/Hotel_Review-g303930-d548386-Reviews-or75-Nadiya_Hotel-Ivano_Frankivsk_Ivano_Frankivsk_Oblast.html,Неплохая гостиница расположенная в центре Ивано-Франковска. Чистые светлые и просторные номера. Персонал приветлив. Правда девушка администратор не узнала нас когда мы вернулись с прогулки и утверждала что мы не проживаем у них. ) Но все быстро решилось. Еще охранники на парковке очень назойливые. Оплату требуют даже не дав выйти из машины.,Непогана готель розташований в центрі Івано-Франківська. Чисті світлі і просторі номери. Персонал привітний. Правда дівчина адміністратор не впізнала нас коли ми повернулися з прогулянки і стверджувала що ми не проживаємо у них. ) Але все швидко вирішилося. Ще охоронці на парковці дуже настирливі. Оплату вимагають навіть не давши вийти з машини.,40
https://www.tripadvisor.ru/Hotel_Review-g303930-d548386-Reviews-or75-Nadiya_Hotel-Ivano_Frankivsk_Ivano_Frankivsk_Oblast.html,"Находится в центре, реконструирована, номера довольно просторные, завтраки понравились, цена как для Ивано Франковска могла быть поменьше, с вытяжкой проблемы в номерах, удобное расположение, хорошая уборка, в целом хорошо.","Знаходиться в центрі, реконструйована, номера досить просторі, сніданки сподобалися, ціна як для Івано Франківська могла бути поменше, з витяжкою проблеми в номерах, зручне розташування, хороша прибирання, в цілому добре.",40
https://www.tripadvisor.ru/Hotel_Review-g303930-d548386-Reviews-or80-Nadiya_Hotel-Ivano_Frankivsk_Ivano_Frankivsk_Oblast.html,"Гостиница Надия удивила своим гостеприимством и запомнилась радушным приемом. Стандартные номера, хорошая постель. Потрясающие своим вкусом завтраки. Вспоминаем их до сих пор. Удобно расположена. Организует экскурсии по достопримечательностям Закарпатья.","Готель Надія здивувала своєю гостинністю і запам&#39;яталася привітним прийомом. Стандартні номери, хороша ліжко. Приголомшливі своїм смаком сніданки. Згадуємо їх до сих пір. Зручно розташована. Організовує екскурсії по визначних пам&#39;ятках Закарпаття.",50
https://www.tripadvisor.ru/Hotel_Review-g303930-d548386-Reviews-or80-Nadiya_Hotel-Ivano_Frankivsk_Ivano_Frankivsk_Oblast.html,"Мы случайно попали в ""Надию"" и до момента когда поселились в номер не знали, чего ожидать. Но когда вошли в номер, двухместный номер на 4этаже, мы были в восторге. может из-за того, что рассчитывали на что-то скромнее, но все же: просторный номер, удобная кровать, идеальная чистота, набор полотенец, качественное цифровое тв с большим к-вом каналов,  в общем - все было идеально. Также запомнился утренний фуршет(было вкусно) и очень вежливый персонал. Минус - было немного жарко спать, плюсы - все остальное, включая удобное расположение отеля. Случая остановка в Ивано-Франковске оставила хорошие воспоминания))","Ми випадково потрапили в & quota; Надію & quota; і до моменту коли оселилися в номер не знали, чого очікувати . Але коли увійшли в номер, двомісний номер на 4 поверх, ми були в захваті . може через те, що розраховували на щось скромніше, але все ж: просторий номер, зручне ліжко, ідеальна чистота, набір рушників, якісне цифрове тв з великим к - двом каналів, в загальному - все було ідеально . Також запам & #39; ятався ранковий фуршет (було смачно) і дуже ввічливий персонал . Мінус - було дуже жарко спати, плюси - все інше, включаючи зручне розташування готелю . випадку зупинка в Івано - Франківську залишила хороші спогади) )",50
https://www.tripadvisor.ru/Hotel_Review-g303930-d548386-Reviews-or80-Nadiya_Hotel-Ivano_Frankivsk_Ivano_Frankivsk_Oblast.html,"Очень понравилось расположение отеля, во -первых рядом с вокзалом, автобусной остановкой, а во-вторых рядом с пешеходной зоной на которой расположено множество отличных ресторанов и магазинов. Отель довольно большой с хорошим рестораном, где можно отведать национальную украинскую кухню. Номера большие и чистые.","Дуже сподобалося розташування готелю, по-перше поруч з вокзалом, автобусною зупинкою, а по-друге поруч з пішохідною зоною на якій розташовано безліч відмінних ресторанів і магазинів. Готель досить великий з хорошим рестораном, де можна покуштувати національну українську кухню. Номери великі і чисті.",40
https://www.tripadvisor.ru/Hotel_Review-g303930-d548386-Reviews-or80-Nadiya_Hotel-Ivano_Frankivsk_Ivano_Frankivsk_Oblast.html,"Были в конце августа 2013 г. Номер на двоих на восьмом этаже. Небольшой, чистый (за исключением ковролина, он весь в пятнах был, видно, что их пытались вывести, но безуспешно) номер. свежее постельное и полотенца -белые, но оба короткие:)) как для лица. Но звездность отеля подтверждает не только номер.  Завтрак входит в стоимость и он разнообразный и сытный, все свежее.  Тут есть и гриль-бар. обед недорогой, блюда на гриле тоже. Бутылка вина (украинского) от 75 грн, первое от 20 грн., десерты от 20 грн.  Мини-бар - цены приемлемые, наполнение тоже ок. Отель в центре, за отелем - парк, супермаркет напротив. пешеходная\променадная улица рядом. В отеле - интернет-центр - бесплатно для тех, кто живет, даже ксерокопии и распечатки, есть компьютеры и инттернет. везде есть вай-фай - на","Були в кінці серпня 2013 р Номер на двох на восьмому поверсі . Невеликий, чистий (за винятком ковролін, він весь у плямах був, видно, що їх намагалися вивести, але безуспішно) номер . свіжа постільна і рушники - білі, але обидва короткі :) ) як для особи . Але зірковість готелю підтверджує не тільки номер . Сніданок входить у вартість і він різноманітний і ситний, все свіже . Тут є і гриль - бар . обід недорогий, страви на грилі теж . Пляшка вина (українського) від 75 грн, перше від 20 грн ., Десерти від 20 грн . Міні - бар - ціни прийнятні, наповнення теж ок . Готель в центрі, за готелем - парк, супермаркет навпроти . пішохідна променад вулиця поруч . В готелі - інтернет - центр - безкоштовно для тих, хто живе, навіть ксерокопії і роздруківки, є комп & #39; ютери і Інтернет . всюди є вай - Фай - на",40
https://www.tripadvisor.ru/Hotel_Review-g303930-d548386-Reviews-or85-Nadiya_Hotel-Ivano_Frankivsk_Ivano_Frankivsk_Oblast.html,"Довольно приличный отель. Хорошее, впрочем привычное, сочетание цена-качество для отелей западной Украины.  Свежий ремонт. Удобное расположение в центре города. Приличный ресторан с украинскими блюдами по вполне демократичным ценам. Wi Fi. К номерам претензий нет. Нормальный минибар. Кстати, не дорогой. Хорошие, разнообразные завтраки. Паркинг для постояльцев. Негатива не оказалось))) остались только приятные впечатления.  Уже останавливался дважды. В следующий раз - сюда же))","Досить пристойний готель. Гарне, втім звичне, поєднання ціна-якість для готелів західної України. Свіжий ремонт. Зручне розташування в центрі міста. Пристойний ресторан з українськими стравами за цілком демократичними цінами. Wi Fi. До номерами претензій немає. Нормальний міні-бар. До речі, не дорогий. Хороші, різноманітні сніданки. Паркінг для постояльців. Негативу не виявилося))) залишилися тільки приємні враження. Уже зупинявся двічі. Наступного разу - сюди ж))",50
https://www.tripadvisor.ru/Hotel_Review-g303930-d548386-Reviews-or85-Nadiya_Hotel-Ivano_Frankivsk_Ivano_Frankivsk_Oblast.html,"Я был в командировке в декабре 2019 года и останавливался в этом отеле. Это было рекомендовано моими коллегами из-за хорошего расположения в центре города и надлежащего обслуживания. Я забронировал одноместный номер и был предоставлен один на 7-м этаже. Один из самых больших плюсов, для меня это определенно вид на город. Кроме того, это всего лишь 10 - 15 минут езды от аэропорта и в 10 минутах ходьбы от центрального железнодорожного вокзала. Ивано-Франковск - крошечный город, поэтому вы можете добраться до любого из основных мест в течение 15 - 20 минут от Надежды. У них есть ежедневная уборка, которая действительно хорошая.  Номер довольно маленький, но очень чистый, и я нашел все необходимое для комфортного проживания. Удобная кровать, чистая подушка и постельное белье.","Я був у відрядженні в грудні 2019 року і зупинявся в цьому готелі. Це було рекомендовано моїми колегами з-за гарного в центрі міста і належного обслуговування. Я забронював одномісний номер і був наданий один на 7-му поверсі. Один з найбільших плюсів, для мене це безперечно вид на місто. Крім того, це всього лише 10 - 15 хвилин їзди від аеропорту і в 10 хвилинах ходьби від центрального залізничного вокзалу. Івано-Франківськ - крихітний місто, тому ви можете дістатися до будь-якого з основних місць протягом 15 - 20 хвилин від Надії. У них є щоденне прибирання, яка дійсно хороша. Номер досить маленький, але дуже чистий, і я знайшов все необхідне для комфортного проживання. Зручне ліжко, чиста подушка і постільну білизну.",50
https://www.tripadvisor.ru/Hotel_Review-g303930-d548386-Reviews-or85-Nadiya_Hotel-Ivano_Frankivsk_Ivano_Frankivsk_Oblast.html,"Персонал на стойке регистрации и руководство отеля Nadiya очень профессиональны и дружелюбны. Пожалуйста, продолжайте в том же духе, и я, безусловно, буду рекомендовать вас своей семье и друзьям. Я только что сделал оговорку и скоро увижу вас всех. Еще раз большое спасибо!","Персонал на стійці реєстрації та керівництво готелю Nadiya знавці своєї справи і доброзичливі. Будь ласка, продовжуйте в тому ж дусі, і я, безумовно, буду рекомендувати вас свою сім&#39;ю і друзів. Я тільки що зробив застереження і скоро побачу вас всіх. Ще раз велике спасибі!",50
https://www.tripadvisor.ru/Hotel_Review-g303930-d548386-Reviews-or85-Nadiya_Hotel-Ivano_Frankivsk_Ivano_Frankivsk_Oblast.html,"Отличный отель с высоким качеством обслуживания, хорошим расположением и привлекательным интерьером. Отель очень чистый, и его кухня вкусная. Обслуживающий персонал всегда дружелюбный и вежливый. Я останавливался там дважды и буду рад остаться снова, если я приеду в Ивано-Франковск в другой раз. Я также посоветую Надю своим друзьям.","Відмінний готель з високою якістю обслуговування, хорошим розташуванням і привабливим інтер&#39;єром. Готель дуже чистий, і його кухня смачна. Обслуговуючий персонал завжди доброзичливий і ввічливий. Я зупинявся там двічі і буду радий залишитися знову, якщо я приїду в Івано-Франківськ в інший раз. Я також пораджу Надю своїм друзям.",50
https://www.tripadvisor.ru/Hotel_Review-g303930-d548386-Reviews-or90-Nadiya_Hotel-Ivano_Frankivsk_Ivano_Frankivsk_Oblast.html,"Отель имеет хорошее расположение, недалеко от центра города. Цены доступные. Персонал добрый и услужливый. Номера удобные и чистые. У них хороший выбор как европейской, так и домашней кухни. Определенная рекомендация для всех путешественников.","Готель має гарне розташування, недалеко від центру міста . Ціни доступні . Персонал добрий і послужливо . Номери зручні і чисті . У них хороший вибір як європейської, так і домашньої кухні . Певна рекомендація для всіх мандрівників.",40
https://www.tripadvisor.ru/Hotel_Review-g303930-d548386-Reviews-or90-Nadiya_Hotel-Ivano_Frankivsk_Ivano_Frankivsk_Oblast.html,"Персонал на стойке регистрации был дружелюбным, завтрак всегда был превосходным, а официанты содержали место в чистоте и порядке, домработники отлично поработали, они были дружелюбны. Надежда это соотношение цены и качества, расположение очень центральное.","Персонал на стійці реєстрації був доброзичливим, сніданок завжди був чудовим, а офіціанти містили місце в чистоті і порядку, работник відмінно попрацювали, вони були доброзичливі . Надія це співвідношення ціни і якості, розташування дуже центральне.",50
https://www.tripadvisor.ru/Hotel_Review-g303930-d548386-Reviews-or90-Nadiya_Hotel-Ivano_Frankivsk_Ivano_Frankivsk_Oblast.html,"Это хороший отель. очень близко к аэропорту Ивана Франса, персонал был очень дружелюбным, и все было очень удобно очень стоит с ценой и resataurant - atrached и имела замечательную еду, звонок - ""будильник"" бронирования, все работало по - 80% 100! Единственное была им, было ОБЕСКУРАЖИВАЮЩЕ платить за небольшие закуски, которые были бесплатны на tavle, так как он такой же обычно в большинстве других отелей по всему миру, как холодные напитки я использовал tehm и был удивлен, когда у меня была плата за номер за. когда мы уезжали. мини-бар был упомянут, но чай и кофе всегда приносят бесплатные для одного оттенком в большинстве отелей, мне хотелось бы, если это было написано. на подносе, поэтому, пожалуйста, проверьте прайс-лист, прежде чем вы будете наслаждаться закусками","Це хороший готель . дуже близько до аеропорту Івана Франса, персонал був дуже доброзичливим, і все було дуже зручно дуже варто з ціною і Restaurant - reached і мала чудову їжу, дзвінок - & quota; будильник & quota; бронювання, все працювало по - 80% 100! Єдине була їм, було бентежить платити за невеликі закуски, які були безкоштовні на Tale, так як він такий же зазвичай в більшості інших готелів по всьому світу, як холодні напої я використовував Lehm і був здивований, коли у мене була плата за номер за . коли ми їхали . міні - бар був згаданий, але чай і кава завжди приносять безкоштовні для одного відтінком в більшості готелів, мені хотілося б, якщо це було написано . на підносі, тому, будь ласка, перевірте прайс - лист, перш ніж ви будете насолоджуватися закусками",50
https://www.tripadvisor.ru/Hotel_Review-g303930-d548386-Reviews-or90-Nadiya_Hotel-Ivano_Frankivsk_Ivano_Frankivsk_Oblast.html,"Отель расположен около города легкого галопа. Я жил в отеле в декабре 2014. Я жил в отеле всего 2 дня, но я понимаю, что это - очень хорошее место. Я жил в очень уютном номере. Была большая кровать, немного стульев и другая мебель. Номер не был очень экспансивным утром. Я был очень удивлен, когда я пошел в этаж кулака в ресторане. Было много супов блюд различия, каши, сыров, яиц, колбас... Вся еда была бесплатной, потому что завтрак в отеле включал в цену.","Готель розташований біля міста легкого галопу . Я жив в готелі в грудні 2014 . Я жив в готелі всього 2 дні, але я розумію, що це - дуже гарне місце . Я жив в дуже затишному номері . Була велика ліжко, трохи стільців та інші меблі . Номер не був дуже експансивна вранці . Я був дуже здивований, коли я пішов в поверх кулака в ресторані . Було багато супів страв відмінності, каші, сирів, яєць, ковбас...Вся їжа була безкоштовною, тому що сніданок в готелі включав в ціну.",40
https://www.tripadvisor.ru/Hotel_Review-g303930-d548386-Reviews-or90-Nadiya_Hotel-Ivano_Frankivsk_Ivano_Frankivsk_Oblast.html,"Отель Nadiya - превосходный отель с очень хорошим соотношением цены и качества. Номера чистые и приятно украшены. У меня был номер-сьют за небольшую цену с превосходные простыни! Завтрак мог быть более разнообразным, и официанты действительно не говорят на английском языке в ресторане.","Готель Nadiya - чудовий готель з дуже хорошим співвідношенням ціни та якості . Номери чисті і приємно прикрашені . У мене був номер - Асьют за невелику ціну з чудові простирадла! Сніданок міг бути більш різноманітним, і офіціанти дійсно не говорять англійською мовою в ресторані.",40
https://www.tripadvisor.ru/Hotel_Review-g303930-d548386-Reviews-or95-Nadiya_Hotel-Ivano_Frankivsk_Ivano_Frankivsk_Oblast.html,"Да, я много раз останавливался в отеле жилье и меня satisfated и обнадеживающий. Возможно, моим средним настоящее, улучшить завтрак. Это не большой выбор еды. Если вы живете здесь два дня дерева хорошо, но если вы должны платить 4 - 5 завтраков, это начинается очень однообразные. Персонал отеля очень весьма учтив и по расписанию и убирает, и обслуживание прекрасное.","Так, я багато разів зупинявся в готелі житло і мене Satisfied і обнадійливий . Можливо, моїм середнім сьогодення, поліпшити сніданок . Це не великий вибір їжі . Якщо ви живете тут два дні дерева добре, але якщо ви повинні платити 4 - 5 сніданків, це починається дуже одноманітні . Персонал готелю дуже дуже чемний і за розкладом і прибирає, і обслуговування прекрасне.",40
https://www.tripadvisor.ru/Hotel_Review-g303930-d548386-Reviews-or95-Nadiya_Hotel-Ivano_Frankivsk_Ivano_Frankivsk_Oblast.html,"Номера и все удобства в отеле stecken и намного выше стандартного ожидать за такую цену.Просто завтрак немного слабый - но, опять же, что можно ожидать, заплатив всего несколько Евро за Ваше пребывание?!В целом, это очень хорошее соотношение цены / качества!","Номери і всі зручності в готелі Steen і набагато вище стандартного очікувати за таку цену . Просто сніданок трохи слабкий - але, знову ж таки, що можна очікувати, заплативши всього кілька Євро за Ваше перебування за кордоном?! В цілому, це дуже гарне співвідношення ціни / якості!",50
https://www.tripadvisor.ru/Hotel_Review-g303930-d548386-Reviews-or95-Nadiya_Hotel-Ivano_Frankivsk_Ivano_Frankivsk_Oblast.html,"В первый раз в Украине, для короткого визита в период, но это не лучший из метеорологической точки зрения (- 12 градусов C ночью и - 5 в течение дня).Хороший отель, большие спальни и хорошо оборудованный. Ванная тоже широкая и современная, и по телевизору можно найти довольно большой выбор международных каналов (итальянский, французский, немецком и так далее).Завтрак предлагает достаточно, чтобы удовлетворить любой вкус, немного меньше с точки зрения сладостей и фруктов, но в целом более чем приемлемый.Ресторан предлагает ограниченный menù для еды, но с очень вкусными выбором и большим выбором напитков.Рекомендую, если вы устали или, если снаружи слишком холодно для передвижения.Кредитные карты приняты, и цена удобная для уровня обслуживания, приблизительно 80 евро, включенный","У перший раз в Україні, для короткого візиту в період, але це не кращий з метеорологічної точки зору (- 12 градусів C вночі і - 5 протягом дня). Хороший готель, великі спальні і добре обладнаний . Ванна теж широка і сучасна, і по телевізору можна знайти досить великий вибір міжнародних каналів (італійська, французька, німецька і так далі). завтрак пропонує досить, щоб задовольнити будь - який смак, трохи менше з точки зору солодощів і фруктів, але в цілому більш ніж приземлений . Ресторан пропонує обмежений Men для їжі, але з дуже смачними вибором і великим вибором напитков . Рекомендую, якщо ви втомилися або, якщо зовні дуже холодно для передвістя . кредитних карти прийняті, і ціна зручна для рівня обслуговував, Приблизно 80 євро, включений",40
https://www.tripadvisor.ru/Hotel_Review-g303930-d548386-Reviews-or95-Nadiya_Hotel-Ivano_Frankivsk_Ivano_Frankivsk_Oblast.html,Прекрасные номеравсе номера украшены фотографиями известных бассейн - художниковзамечательный персоналОтличная кухняПотрясающий видДружелюбные домашние животныеПодходит для таких строгих вегетарианцеввосхитительная хозяйка - прекрасная девушка Маргозамечательный главный менеджер Галина,Прекрасні номера номера прикрашені фотографіями відомих басейн - Художньо-меморіальний Персональная потрясаючи дружелюбний домашні подходит для таких суворих вегетаріанства господиня - прекрасна дівчина замечательный головний менеджер Галина,30
https://www.tripadvisor.ru/Hotel_Review-g303930-d548386-Reviews-or100-Nadiya_Hotel-Ivano_Frankivsk_Ivano_Frankivsk_Oblast.html,"Это не 5-звездочный отель, но очень дружелюбный, чистый и хорошо расположен. Отель предлагает вкусный завтрак. Размещение, зависит от вашего бюджета. Стили номера - вид sovet союза, но очень удобно.","Це не 5-зірковий готель, але дуже доброзичливий, чистий і добре розташований . Готель пропонує смачний сніданок . Розміщення, залежить від вашого бюджету . Стилі номера - вид Soviet союзу, але дуже зручно.",50
https://www.tripadvisor.ru/Hotel_Review-g303930-d548386-Reviews-or100-Nadiya_Hotel-Ivano_Frankivsk_Ivano_Frankivsk_Oblast.html,"Очень дружелюбный и услужливый персонал. Было особенно хорошо получить лучший номер (более высокой категории), чем та, которая была заказана и полностью оплачена за. Чистый, уютный номер с очень удобной кроватью. Тихий район, в непосредственной близости от центра.","Дуже доброзичливий і послужливо персонал . Було особливо добре отримати кращий номер (більш високої категорії), ніж та, яка була замовлена і повністю оплачена за . Чистий, затишний номер з дуже зручною ліжком . Тихий район, в безпосередній близькості від центру.",50
https://www.tripadvisor.ru/Hotel_Review-g303930-d548386-Reviews-or100-Nadiya_Hotel-Ivano_Frankivsk_Ivano_Frankivsk_Oblast.html,"За свою цену и качество в отеле есть множество удобств. Я предпочитаю делать фотографии вместо описания, вы можете обратиться к кому нужно.Даже в маленьком одноместном номере есть рабочий стол. Кровати больше, чем стандартный одноместный номер (см. фото).Отель расположен в центре (центр того, ЕСЛИ очень маленький, вы можете себе представить, этот отель не в самом центре, но в самом дальнем интересном месте будет в 7 минутах ходьбы), и легко добраться от ж / д станции - просто следующая остановка.У Nadiya есть прекрасный ресторан с владеющий английским языком персоналом, меню на завтрак большой.Номера для курящих предоставляются по запросу.Опытные путешественники по достоинству оценят супермаркет и его кафе на открытом воздухе в том же здании.","За свою ціну і якість в готелі є безліч зручностей . Я вважаю за краще робити фотографії замість опису, ви можете звернутися до кого нужно . Даже в маленькому одномісному номері є робочий стіл . Ліжка більше, ніж стандартний одномісний номер (див . Фото). Готель розташований в центрі (центр того, ЯКЩО дуже маленький, ви можете собі уявити, цей готель не в самому центрі, але в найдальшому цікавому місці буде в 7 хвилинах ходьби), і легко дістатися від ж / д станції - просто наступна постановка . У Nadiya є прекрасний ресторан з знанням англійської мови персоналом, меню на сніданок большой . Номера для курців надаються за запрос . Опитним мандрівники по достоїнству оцінять супермаркет і його кафе на відкритому повітрі в тому ж зд ані.",50
https://www.tripadvisor.ru/Hotel_Review-g303930-d548386-Reviews-or100-Nadiya_Hotel-Ivano_Frankivsk_Ivano_Frankivsk_Oblast.html,"Мы приехали группой большой семьи 19 человек, которые останавливаются в Nadiya на 3 ночи. Мы были поражены стандартами этого отеля - очень центральное расположение, очень чистый, очень квалифицированный персонал. Наш номер был очень большой, с кондиционером, мини-баром и плоский телевизор с каналом BBC News. Хорошая комната с ванной: чистый душ и полотенца хорошего качества. Обновленный декор, но покрывала устаревшие дизайном. Прекрасная терраса и столовая для завтрака. Это был шведский стол с хорошим выбором, хотя мне бы хотелось лучший выбор свежих фруктов. Рядом супермаркет, где есть кафе-бар, где вы можете алкоголем и едой и сидеть на открытой террасе. Удобно, отличный wifi из отеля работает в этом районе, поэтому вы можете сидеть снаружи и все равно поддержать контакт с","Ми приїхали групою великої родини 19 осіб, які зупиняються в Nadiya на 3 ночі . Ми були вражені стандартами цього готелю - дуже центральне розташування, дуже чистий, дуже кваліфікований персонал . Наш номер був дуже великий, з кондиціонером, міні - баром і плоский телевізор з каналом BBC News . Гарна кімната з ванною: чистий душ і рушники хорошої якості . Оновлений декор, але покривала застарілі дизайном . Прекрасна тераса і їдальня для сніданку . Це був шведський стіл з гарним вибором, хоча мені б хотілося кращий вибір свіжих фруктів . Поруч супермаркет, де є кафе - бар, де ви можете алкоголем і їжею і сидіти на відкритій терасі . Зручно, відмінний WiFi з готелю працює в цьому районі, тому ви можете сидіти зовні і все одно підтримати контакт з",40
