hotel,review_ru,review_uk,ratings
https://www.tripadvisor.ru/Hotel_Review-g298059-d2508857-Reviews-or15-Duet_Plus-Uzhhorod_Zakarpattia_Oblast.html,"Этой осенью решили посетить Ужгород, так как осень - сезон праздников, ярмарок и всевозможный мероприятий. С поиском отеля определились не сразу, но, в конце концов, сделав выбор, решили ехать сюда. Заранее забронировали номер и нам приветным голосом ответили, что с нетерпением нас ждут. Дорога вышла долгой и довольно утомительной. Приехав в отель после часу ночи и были приятно удивлены, теплым приветствием. Погода была по-настоящему осенняя, моросил мелкий дождик.   Девушка, приветливо улыбаясь, провела нас в номер, который предусмотрительно заранее был нагрет помимо батарей еще и кондиционером.   Везде чисто. Везде чувствуется тепло и домашний уют.   Мы изначально приехали отдохнуть и рассчитывали на поздние прогулки и, как бы поздно не приходили, сколько раз ночью не","Цієї осені вирішили відвідати Ужгород, так як осінь - сезон свят, ярмарків і всілякий заходів. З пошуком готелю визначилися не відразу, але, врешті-решт, зробивши вибір, вирішили їхати сюди. Заздалегідь забронювали номер і нам привітним голосом відповіли, що з нетерпінням нас чекають. Дорога вийшла довгою і досить напружена. Приїхавши в готель після першої години ночі і були приємно здивовані, теплим вітанням. Погода була по-справжньому осіння, накрапав дрібний дощик. Дівчина, привітно посміхаючись, провела нас в номер, який завбачливо заздалегідь був нагрітий крім батарей ще і кондиціонером. Скрізь чисто. Скрізь відчувається тепло і домашній затишок. Ми спочатку приїхали відпочити і розраховували на пізні прогулянки і, як би пізно не приходили, скільки разів вночі не",40
https://www.tripadvisor.ru/Hotel_Review-g298059-d2508857-Reviews-or15-Duet_Plus-Uzhhorod_Zakarpattia_Oblast.html,"Плюсы: расположение в центре, парковка.  Второй комплект полотенец был принесен сразу.Номер понравился,тепло и чисто. Персонал внимательный.ПОНРАВИЛОСЬ,кухня вкусная,будем останавливаться только здесь,","Плюси: розташування в центрі, парковка . Другий комплект рушників був принесений сразу . Номер сподобався, тепло і чисто . Персонал знімальний . понравилось, кухня смачна, будемо зупинятися тільки тут ,",30
https://www.tripadvisor.ru/Hotel_Review-g298059-d2508857-Reviews-or20-Duet_Plus-Uzhhorod_Zakarpattia_Oblast.html,"Останавливались в этом отеле на четыре ночи. Отель был чистым и ухоженным. Прием и персонал ресторана были все вежливы, быстры и профессиональны. Комната была большая и удобная. Все работало нормально Wi-Fi не был доступен в моей комнате, но был доступен в центральной части отеля. Завтрак был из меню из четырех блюд, и все было хорошо. Расположение можно дойти до центра Ужгорода. Место тихое, и я не слышал много уличного шума вечером. Я хотел бы остаться здесь еще раз.","Зупинялися в цьому готелі на чотири ночі. Готель був чистим і доглянутим. Прийом і персонал ресторану були всі ввічливі, швидкі і професійні. Кімната була велика і зручна. Все працювало нормально Wi-Fi не був доступний в моїй кімнаті, але був доступний в центральній частині готелю. Сніданок був з меню з чотирьох страв, і все було добре. Розташування можна дійти до центру Ужгорода. Місце тихе, і я не чув багато вуличного шуму ввечері. Я хотів би залишитися тут ще раз.",40
https://www.tripadvisor.ru/Hotel_Review-g298059-d2508857-Reviews-or20-Duet_Plus-Uzhhorod_Zakarpattia_Oblast.html,"Я останавливался там в одиночку В люксе. Это был хороший и огромная. Обслуживание номеров было быстрым и приятным. Очень искушенный и вежливый персонал. Даже цена обмена валюты такие же как и в Центре. Еда, доставленная на завтрак и закуски, была вкусной. В целом замечательный опыт. Недалеко от Центра и спортзал.","Я зупинявся там поодинці У люксі. Це був хороший і величезна. Обслуговування номерів було швидким і приємним. Дуже досвідчений і ввічливий персонал. Навіть ціна обміну валюти такі ж як і в Центрі. Їжа, доставлена на сніданок і закуски, була смачною. В цілому чудовий досвід. Недалеко від Центру і спортзал.",40
https://www.tripadvisor.ru/Hotel_Review-g298059-d2508857-Reviews-or20-Duet_Plus-Uzhhorod_Zakarpattia_Oblast.html,"Это был удивительно худший отель, в которых я останавливался за последние 5 лет. И я много путешествую.1. нет горячей воды2. Шланг в ванной был таким коротким, что я имел к колену вниз, чтобы помыть голову с холодной водой.3. Пустой мини-бар. Мне пришлось пить воду из-под крана ночью.4. Wi-Fi нет более чем на три дня.5. мне пришлось брать новый ключ от комнаты каждый день.6. зал для завтрака открывается только в 08:00, и еда нам принесли не раньше, чем 08:30.7. Кондиционер в номере не работал должным образом.Как и персонал был очень вежливым и готовым помочь.Но, конечно, я никогда не буду снова останавливаться в этом отеле.","Це був напрочуд найгірший готель, в яких я зупинявся за останні 5 років . І я багато Путешествие . 1 . немає гарячої води . шланг у ванній був таким коротким, що я мав до коліна вниз, щоб помити голову з холодною водой . 3 . Порожній міні - бар . Мені довелося пити воду з - під крана ночью . 4 . Wi - Fi немає більш ніж на три дня . 5 . мені довелося брати новий ключ від кімнати кожен день . 6 . зал для сніданку відкривається тільки о 08 : 00, і їжа нам принесли не раніше, ніж 08 : 30.7 . Кондиціонер в номері не працював належним образом . Как і персонал був дуже ввічливим і готовим помочь . Но, звичайно, я ніколи не буду знову зупинятися в цьому готелі.",10
https://www.tripadvisor.ru/Hotel_Review-g298059-d2508857-Reviews-or20-Duet_Plus-Uzhhorod_Zakarpattia_Oblast.html,"Ужасный отель, ключи от номера, которые не работают, грубый на стойке регистрации, как в предыдущих отзывах, цены в ресторане, различные, чем писали в меню, номера, не должным образом устроены, постельное белье не меняли от предыдущего гостя, как был волосами. Нет WI-FI, несмотря на то, что в рекламе. Также, свет в коридоре и лобби выключен в любом случае день и ночь, чтобы хранить деньги, мешающие ходить пешком.Остановитесь в другом отеле. Это место не стоит нет цены.","Жахливий готель, ключі від номера, які не працюють, грубий на стійці реєстрації, як в попередніх відгуках, ціни в ресторані, різні, ніж писали в меню, номери, не належним чином влаштовані, постільна білизна не міняли від попереднього гостя, як був волоссям . Немає WI - FI, незважаючи на те, що в рекламі . Також, світло в коридорі і лобі вимкнений в будь - якому випадку день і ніч, щоб зберігати гроші, що заважають ходити пешком . остановились в іншому готелі . Це місце не варто ні ціни.",10
https://www.tripadvisor.ru/Hotel_Review-g298059-d2508857-Reviews-or20-Duet_Plus-Uzhhorod_Zakarpattia_Oblast.html,"+: большой чистый номер, хорошее обслуживание, близко к главным улицам-: плохой завтрак (почти ничто не было на шведском столе),","+: Великий чистий номер, гарне обслуговування, близько до головним улицам -: поганий сніданок (майже ніщо не було на шведському столі),",40
https://www.tripadvisor.ru/Hotel_Review-g298059-d2508857-Reviews-or25-Duet_Plus-Uzhhorod_Zakarpattia_Oblast.html,"Я останавливался здесь в 2009 и был приятно удивлен этим отелем. Это располагается близко к центру города. Ресепшн был предупредительным и вежливым. Номер был большим и безупречно чистым. Кровати были очень удобными для сна на. У номера также был балкон. Ванная была чистой, туалетные принадлежности и полотенца были обеспечены. Завтрак был включен в цену за номер. Это не было плохо, однако, это было подано согласно вашему выбору из меню, и заняло приблизительно 30 минут, пока ваш завтрак не был полностью подан - не удобный для людей, которые покидают отель рано утром или находятся в порыве. Было бы более эффективно иметь завтрак шведского стола.","Я зупинявся тут у 2009 і був приємно здивований цим готелем. Це розташовується близько до центру міста. Ресепшн був попереджувальним і ввічливим. Номер був великим і бездоганно чистим. Ліжка були дуже зручними для сну на. У номера також був балкон. Ванна була чистою, туалетні приналежності і рушники були забезпечені. Сніданок був включений в ціну за номер. Це не було погано, проте, це було подано згідно з вашим вибором з меню, і зайняло приблизно 30 хвилин, поки ваш сніданок не був повністю поданий - не зручний для людей, які залишають готель рано вранці або знаходяться в пориві. Було б більш ефективно мати сніданок шведського столу.",50
https://www.tripadvisor.ru/Hotel_Review-g298059-d17496007-Reviews-Hotel_Antonio-Uzhhorod_Zakarpattia_Oblast.html,"Это был идеальный отдых. Приветливый персонал, чистый и современный просторный номер. Внизу вы найдете настоящее семейное кафе с игровой площадкой для детей и продуктовый магазин. Парковка не охраняется, однако вы можете припарковаться перед отелем.","Це був ідеальний відпочинок. Привітний персонал, чистий і сучасний просторий номер. Внизу ви знайдете справжнє сімейне кафе з ігровим майданчиком для дітей та продуктовий магазин. Парковка не охороняється, проте ви можете припаркуватися перед готелем.",50
https://www.tripadvisor.ru/Hotel_Review-g298059-d596511-Reviews-Izumrud_Hotel-Uzhhorod_Zakarpattia_Oblast.html,"Отель расположен в минутах 20 ходьбы от центра на возвышении, т.е., если идти от центра, то все время немного в гору. Рядом с отелем есть небольшой магазинчик. В отеле останавливались на две ночи с экскурсионной группой. Проживали в полу-люксе. Отель аккуратный, вежливый персонал, убираются и меняют полотенца каждый день. На каждого по три полотенца. На полу кавролин. Мебель в неплохом состоянии, но матрасы уже слегка выношенные. Одно из кресел было продавленным. Телевизор большой с ЖК-монитором. Санузел просторный, есть мыльца, пакетики с шампунем, фен. В номерах хорошая звукоизоляция. Завтраки были вкусными, нельзя сказать, что порции большие, но голодными не оставались.  В номере заваривали чай, просили у администратора чайник и покупали у них пакетики чая. Еще одна приятная","Готель розташований в хвилинах 20 ходьби від центру на узвишші, тобто, якщо йти від центру, то весь час трохи в гору . Поряд з готелем є невеликий магазинчик . У готелі зупинялися на дві ночі у складі екскурсійної групи . Проживали в напів - люксі . Готель акуратний, ввічливий персонал, прибираються і міняють рушники кожен день . На кожного по три рушники . На підлозі ковролін . Меблі в непоганому стані, але матраци вже злегка зношені . Одне з крісел було подавлені . Телевізор великий з ЖК - монітором . санвузол просторий, є Мильці, пакетики з шампунем, фен . У номерах хороша звукоізоляція . сніданки були смачними, не можна сказати, що порції великі, але голодними не залишалися . У номері заварювали чай, просили у адміністратора чайник і купували у них пакетики чаю . Ще одна приємна",40
https://www.tripadvisor.ru/Hotel_Review-g298059-d596511-Reviews-Izumrud_Hotel-Uzhhorod_Zakarpattia_Oblast.html," особенность отеля: - это наличие крытого бассейна и сауны, посещение которых входит в стоимость номера. Сауну нужно заказывать заранее, чтобы подготовили. Отель рекомендую.","особливість готелю: - це наявність критого басейну та сауни, відвідування яких входить у вартість номера. Сауну потрібно замовляти заздалегідь, щоб підготували. Готель рекомендую.",50
https://www.tripadvisor.ru/Hotel_Review-g298059-d596511-Reviews-Izumrud_Hotel-Uzhhorod_Zakarpattia_Oblast.html,"В Ужгороде мы с семьей были впервые и началось знакомство с этого отеля. Мы были очень довольны, нас быстро заселили, в номере было чисто и никаких проблем не возникло. Тем более, цена абсолютно адекватная, что так же порадовало мужа :)","В Ужгороді ми з сім&#39;єю були вперше і почалося знайомство з цього готелю. Ми були дуже задоволені, нас швидко заселили, в номері було чисто і ніяких проблем не виникло. Тим більше, ціна абсолютно адекватна, що так само порадувало чоловіка :)",50
https://www.tripadvisor.ru/Hotel_Review-g298059-d596511-Reviews-Izumrud_Hotel-Uzhhorod_Zakarpattia_Oblast.html,"Отель неплохой.Жила в корпусе А. Номер был на 3 этаже, отель без лифта(( Номер попался прокуренный, жуть.Хотя висит объява,что за курение в номере штраф.Работники отеля номер не проветрили.Мы сами на день оставляли окно (которое очень маленькое) открытым,но не помогало.В ванной нет вытяжки.Точнее есть вентилятор,но не работает.Розетки заезжанные, вилка от зарядки из них выпадает.А так в номере чисто было. Вайфай ловит. Завтрак скромный,докупали потом поесть.До центра горда пешком минут 20-25. Ах да,в номере не было шкафа, лишь пара вешалок.В другом корпусе шкафы были.","Готель неплохо . Жіл в корпусі А . Номер був на 3 поверсі, готель без ліфта (( Номер попався прокурений, яжуть . Хотя висить об & #39; ява, що за куріння в номері штраф . Работнічкі готелю номер не прострілів . Ми самі на день залишали вікно (яке дуже маленьке) відкритим, але не Помогалов . В ванній немає витяжки . точнее є вентилятор, але не работает . розетки заїжджати, вилка від зарядки з них випадають . А так в номері чисто було . Вайда ловить . Сніданок скромний, окуповували потім пошесть . До центру горда пішки хвилин 20-25 . Ах да, в номері не було шафи, лише пара весталок . В іншому до корпусу шафи були.",50
https://www.tripadvisor.ru/Hotel_Review-g298059-d596511-Reviews-Izumrud_Hotel-Uzhhorod_Zakarpattia_Oblast.html,"Останавливался в полулюксе, номер 11.  Плюсы: 2 большие комнаты, чисто, белье хорошее, парковка, тихое место. Минусы: матрац уже с одной стороны очень продавлен(нужно менять). Впервые вижу в гостинице ванную без шторки. Моешься, вода вся на полу. То, что в гостинице есть бассейн знал, но ресепшионистка не предложила его посетить и не сказала про него. Это минус. В здании находится ресторан с таким же названием. Завтрак в нем, за отдельную плату. Останавливаться можно.","зупинявся в напівлюкс, номер 11 . Плюси : 2 великі кімнати, чисто, білизна хороше, парковка, тихе місце . Мінуси: матрац вже з одного боку дуже подавлений (потрібно міняти). Вперше бачу в готелі ванну без шторки . милуєшся, вода вся на підлозі . Те, що в готелі є басейн знав, але телефоністка не запропонувала його відвідати і не сказала про нього . Це мінус . У будівлі знаходиться ресторан з такою ж назвою . Сніданок в ньому, за окрему плату . Зупинятися можна.",40
https://www.tripadvisor.ru/Hotel_Review-g298059-d596511-Reviews-Izumrud_Hotel-Uzhhorod_Zakarpattia_Oblast.html,"Нам достался полулюкс. Номер просторный, чистый. Ежедневная уборка проводится качественно. Завтрак слабенький, кофе холодный и кислый. Персонал на ресепшене приветливый и отзывчивый. Да, далековато до центра, но зато тихо, можно спокойно отдохнуть. Интернет работал очень хорошо, ""не зависал"".","Нам дістався напівлюкс . Номер просторий, чистий . Щоденне прибирання проводиться якісно . Сніданок слабенький, кава холодний і кислий . Персонал на ресепшені привітний і чуйний . Так, далеко до центру, але зате тихо, можна спокійно відпочити . Інтернет працював дуже добре, « не зависав & quota ;.",50
https://www.tripadvisor.ru/Hotel_Review-g298059-d596511-Reviews-or5-Izumrud_Hotel-Uzhhorod_Zakarpattia_Oblast.html,"Прекрасный отель, в котором мы останавливаемся 2 раза в год. Последний раз были приятно удивлены - все было обновлено. Персонал всегда дружелюбный и готовый помочь решить даже нестандартные ситуации. В отеле также имеется бассейн и что для нас было важно, действительно собственная парковка, а не просто место для парковки перед входом. Отель однозначно рекомендуем, но только тем, кто не ленится пройтись минут 15 к центру города. Также стоит учесть, что расположен отель на горе, так что место не для людей, которые считают гору непреодолимым препятствием","Прекрасний готель, в якому ми зупиняємося 2 рази в рік. Останній раз були приємно здивовані - все було оновлено. Персонал завжди доброзичливий і готовий допомогти вирішити навіть нестандартні ситуації. У готелі також є басейн і що для нас було важливо, дійсно власна парковка, а не просто місце для парковки перед входом. Готель однозначно рекомендуємо, але тільки тим, хто не лінується пройтися хвилин 15 до центру міста. Також варто врахувати, що розташований готель на горі, так що місце не для людей, які вважають гору непереборною перешкодою",50
https://www.tripadvisor.ru/Hotel_Review-g298059-d596511-Reviews-or5-Izumrud_Hotel-Uzhhorod_Zakarpattia_Oblast.html,Полностью отвечает цене! Есть своя парковка и возможность вкусно позавтракать! Не далеко от центра! Персонал доброжелательный в большенстве случаев. Хорошо подойдет для ночовки на 2-3 ночи при бизнес поездке!,Повністю відповідає ціні! Є своя парковка і можливість смачно поснідати! Недалеко від центру! Персонал доброзичливий в більшості випадків . Добре підійде для ночівлю на 2-3 ночі при бізнес поїздці!,40
https://www.tripadvisor.ru/Hotel_Review-g298059-d596511-Reviews-or5-Izumrud_Hotel-Uzhhorod_Zakarpattia_Oblast.html,"Отель расположен не слишком близко до центра, но это дает возможность пройтись минут 15 по живописным, тихим улочкам Ужгорода и попасть в центр города. Отель имеет свой бассейн и живописный дворик, где можно отдохнуть и попробовать блюда закарпатской кухни. В отеле имеется бесплатный Wi-Fi.","Готель розташований не дуже близько до центру, але це дає можливість пройтися хвилин 15 по мальовничих, тихих вуличках Ужгорода і потрапити в центр міста. Готель має свій басейн і мальовничий дворик, де можна відпочити і скуштувати страви закарпатської кухні. У готелі є безкоштовний Wi-Fi.",40
https://www.tripadvisor.ru/Hotel_Review-g298059-d596511-Reviews-or5-Izumrud_Hotel-Uzhhorod_Zakarpattia_Oblast.html,"Большой номер, уютно и тихо, частая уборка с заменой полотенец. приветливый персонал. Отличное расположение - не слишком близко до центра, но и совсем недалеко. Ресторан с прекрасной кухней, не только завтраки. Закрытая автомобильная стоянка.","Великий номер, затишно і тихо, частіше прибирання із заміною рушників. привітний персонал. Відмінне розташування - не дуже близько до центру, а й зовсім недалеко. Ресторан з прекрасною кухнею, не тільки сніданки. Закрита автомобільна стоянка.",50
https://www.tripadvisor.ru/Hotel_Review-g298059-d596511-Reviews-or10-Izumrud_Hotel-Uzhhorod_Zakarpattia_Oblast.html,Отличный отель! Чисто уютно но прохладно .. Персонал отличный!    10 мин к центру... Есть ресторан и сауна! Кушали супчик понравился а вот отбивные нет..так что 50/50 по кухне! Вообщем нам понравилось....жалко только что Ужгород не посмотрели((  ,Відмінний готель! Чисто затишно але прохолодно .. Персонал відмінний! 10 хв до центру...Є ресторан і сауна! Їли супчик сподобався а ось відбивні нет .. так що 50 / 50 по кухні! вообще нам сподобалося .... шкода тільки що Ужгород не подивилися ((,50
https://www.tripadvisor.ru/Hotel_Review-g298059-d596511-Reviews-or10-Izumrud_Hotel-Uzhhorod_Zakarpattia_Oblast.html,"Неплохой отель с хорошим интерьером и мебелью. Приветливый персонал. Большой крытый бассейн и  сауна. Только в нем в Ужгороде всегда останавливаюсь. Рекомендую, как добротный отель с соотношением цена-качество","Непоганий готель з хорошим інтер&#39;єром і меблями. Привітний персонал. Великий критий басейн і сауна. Тільки в ньому в Ужгороді завжди зупиняюся. Рекомендую, як добротний готель з співвідношенням ціна-якість",40
https://www.tripadvisor.ru/Hotel_Review-g298059-d596511-Reviews-or10-Izumrud_Hotel-Uzhhorod_Zakarpattia_Oblast.html,"Очень часто проезжаю Ужгород , и с семьей , и сам , но всякий раз стараюсь попасть именно в эотот отель!!! И по той причине что там чудесный ресторан!!!! Дизайн интерьера ( впрочем как и номеров отеля) конца 90х начала 2000х..... Можно было бы и освежить !!!! Но кухня!!!! Очень вкусно готовят, хозяин ресторана сам контролирует все, соления делают сами , а самое замечательное - это бифштекс по татарски !!!!!! Но его во всех ресторанах города , но вкуснее чем в изумруде его не делает никто !!!!! Воющем если вы не нуждаетесь в пафосном интерьере и цена номера приятно удивляет ценой !!!!!! Сюда , очень вкусно покушаете и вернетесь не раз !!!!!","Дуже часто проїжджаю Ужгород, і з сім & #39; єю, і сам, але всякий раз намагаюся потрапити саме в етот готель!!! І з тієї причини що там чудовий ресторан!!!! Дизайн інтер & #39; єру (втім як і номерів готелю) кінця 90 х початку 2000 х ..... Можна було б і освіжити!!!! Але кухня!!!! Дуже смачно готують, господар ресторану сам контролює все, соління роблять самі, а саме чудове - це біфштекс по татарських!!!!!! Але його в усіх ресторанах міста, але смачніше ніж в смарагдів його не чинить ніхто!!!!! миючого якщо ви не маєте потребу в пафосному інтер & #39; єрі і ціна номера приємно дивує ціною!!!!!! Сюди, дуже смачно поїсти і повернетеся не раз!!!!!",50
https://www.tripadvisor.ru/Hotel_Review-g298059-d596511-Reviews-or10-Izumrud_Hotel-Uzhhorod_Zakarpattia_Oblast.html,"Часто приезжаем на свою малую родину в Ужгород на ""сакуру"", ""майские"". Отель хорош соотношением цена/качество. Это бюджетный отель, но в нем все есть для комфортного пребывания, если Вы непритязательны. Также в проживание включено пользование бассейном. Предлагаются завтраки за дополнительную оплату на любой вкус и кошелек. Сотрудники отеля очень отзывчивые, обращались и по поводу дополнительного одеяла и ""кашку детям сварить"". Читали отзыв по завтракам - пожеваная яичница - это яйца жаренные в перемешку, часто с ветчиной, традиционные для Закарпатья. Кофе варят крепкий. Если вы привыкли к слабенькому, просите американо. Наблюдали за туристами из группы: брали чайную чашку и наливали туда этого крепкого кофе по грамм 200. Потом это кофе, наполовину выпитое, оставалось в чашках.","Часто приїжджаємо на свою малу батьківщину в Ужгород на & quota; сакуру & quota;, & quota; травневі & quota; . Готель хороший співвідношенням ціна / якість . Це бюджетний готель, але в ньому все є для комфортного перебування, якщо Ви невибагливі . Також в проживання включено користування басейном . Пропонуються сніданки за додаткову оплату на будь - який смак і гаманець . Співробітники готелю дуже чуйні, зверталися і з приводу додаткового ковдри і & quota; кашку дітям зварити & quota; . Читали відгук по сніданків - пожежна яєчня - це яйця смажені в перемішку, часто з шинкою, традиційні для Закарпаття . Кава варять міцний . Якщо ви звикли до слабкого, просите американо . Спостерігали за туристами з групи: брали чайну чашку і наливали туди цього міцної кави по грам 200 . Потім це кава, наполовину випите, залишалося в чашках.",50
https://www.tripadvisor.ru/Hotel_Review-g298059-d596511-Reviews-or15-Izumrud_Hotel-Uzhhorod_Zakarpattia_Oblast.html,Очень уютный отель. Намного лучше чем на представленных на сайте фотографиях. Плюс для отеля-наличие бассейна. В ресторане кормят вкусно. Wi fi работает отлично. Смотрим фильмы. Недалеко от центра. И в тихом месте. Рекомендую.,Дуже затишний готель. Набагато краще ніж на представлених на сайті фотографіях. Плюс для готелю-наявність басейну. У ресторані годують смачно. Wi fi працює відмінно. Дивимося фільми. Недалеко від центру. І в тихому місці. Рекомендую.,50
https://www.tripadvisor.ru/Hotel_Review-g298059-d596511-Reviews-or15-Izumrud_Hotel-Uzhhorod_Zakarpattia_Oblast.html,"Соблазнились на баню и бассейн в отеле. Баня не разочаровала, отлично попарились за 150 грн в час, плюс бассейн с прохладной водой для купания. Душевые немного требуют ремонта, хотя и не старые. парная на 6 человек. Купаться в большом бассейне можно прямо с утра. Номера на троих полулюкс огромные, с креслами, столом, трюмо. Правда, было довольно холодно, т.к. осень выдалась теплой, а отопительный сезон еще не начался из-за кризиса. Внизу - прекрасный ресторанчик с интересным интерьером и блюдами местной кухни, правда, дороговато как для Ужгорода (киевский уровень цен). Расположение удаленное от центра, идти от вокзала далековато, плюс нужно подниматься круто в гору. рядом стройка и бегает много собак. Лучше перемещаться на такси, которое стоит 20 грн в любом направлении по","спокусилися на баню і басейн в готелі . Баня не розчарувала, відмінно попаритися за 150 грн на годину, плюс басейн з прохолодною водою для купання . душові трохи вимагають ремонту, хоча і не старі . парна на 6 осіб . Купатися в великому басейні можна прямо з ранку . Номери на трьох напівлюкс величезні, з кріслами, столом, трюмо . Правда, було досить холодно, тому що осінь видалася теплою, а опалювальний сезон ще не почався через кризу . Внизу - прекрасний ресторанчик з цікавим інтер & #39; єром і блюдами місцевої кухні, правда, дорогувато як для Ужгорода (київський рівень цін). Розташування віддалене від центру, йти від вокзалу далеко, плюс потрібно підніматися круто в гору . поруч будівництво і бігає багато собак . Краще переміщатися на таксі, яке коштує 20 грн в будь - якому напрямку по",50
https://www.tripadvisor.ru/Hotel_Review-g298059-d596511-Reviews-or15-Izumrud_Hotel-Uzhhorod_Zakarpattia_Oblast.html,"Ночевал в Изумруде с семьей одну ночь номер 7а. Делюсь пережитым : оборванные старые обои на потолке , сложили диван на стене грязный след в форме дивана, на окнах нет москитки ночью покусали комары , шторы в ванной нет ,кран течет, подушки дешевый силикон, при росте 186 ноги были на спинке кровати !!!! Все это за ночь 400 гривен . 06 07 2014 харьковчанин","Ночував у Ізумруд з сім & #39; єю одну ніч номер 7 а . ділюся пережитим: обірвані старі шпалери на стелі, склали диван на стіні брудний слід в формі дивана, на вікнах немає Москіт вночі покусали комарі, штори у ванній немає, кран тече, подушки дешевий силікон, при зростанні 186 ноги були на спинці ліжка!!!! Все це за ніч 400 гривень . 06 07 2014 харків & #39; янин",50
https://www.tripadvisor.ru/Hotel_Review-g298059-d596511-Reviews-or15-Izumrud_Hotel-Uzhhorod_Zakarpattia_Oblast.html,"Несколько лет подряд останавливаюсь в Изумруде. В нем привлекает не только цена и качество предлагаемых номеров, но и ресторан с народной закарпатской кухней. Летом открыта летняя терраса в саду между корпусами где можно тихо посидеть и насладиться свежим карпатским воздухом. В отеле есть свой бассейн где можно поплавать круглый год. Номера сделаны на современный лад, оборудованы плазменными панелями со спутниковыми каналами и новой сантехникой в ванной комнате.  На завтрак очень обширное меню. На ужин количество блюд настоящей закарпатской кухню просто поражает. По качеству приготовления уже можно судить по такому факту что в этот ресторан приезжают поужинать и пообедать местные жители. Достойное место для того что бы остановиться в Ужгороде, недалеко от центра и в тихом районе.","Кілька років поспіль зупиняюся в Ізумруд. У ньому приваблює не тільки ціна і якість пропонованих номерів, але і ресторан з народної закарпатською кухнею. Влітку відкрита літня тераса в саду між корпусами де можна тихо посидіти і насолодитися свіжим карпатським повітрям. У готелі є свій басейн де можна поплавати круглий рік. Номери зроблені на сучасний лад, обладнані плазмовими панелями з супутниковими каналами та новою сантехнікою у ванній кімнаті. На сніданок дуже велике меню. На вечерю кількість страв справжньої закарпатської кухню просто вражає. За якістю приготування вже можна судити по такому факту що в цей ресторан приїжджають повечеряти і пообідати місцеві жителі. Гідне місце для того що б зупинитися в Ужгороді, недалеко від центру і в тихому районі.",50
