title,pos_text,neg_text,ratingValue,bestRating,hotel
Чудовий готель!,Чудовий готель! Привітний персонал! Смачна кухня! Однозначно рекомендую!,Nan,10.0,10.0,apartment-sunlit.uk.html
"Дякую за дуже смачну вечерю, повірте кухня там Супер!","Дякую за дуже смачну вечерю, повірте кухня там Супер!!!",Nan,10.0,10.0,apartment-sunlit.uk.html
"У описі помешкання, не було вказано що КАМЕРИ СХОВУ за...",Nan,"У описі помешкання, не було вказано що КАМЕРИ СХОВУ за окрему плату, та те що адміністрація відповідальності не несе за збереження речей.",7.5,10.0,apartment-sunlit.uk.html
"Не дуже чисто, чайник не працював, гарячої води не було...",Nan,"Не дуже чисто, чайник не працював, гарячої води не було (забули увімкнути).",6.3,10.0,apartment-sunlit.uk.html
Сніданок відмінний.,Сніданок відмінний. Є вибір. Смачно. Комфортне проживання. Чудовий дворик.,Nan,9.6,10.0,apartment-sunlit.uk.html
Однозначно рекомендую,Неймовірно приємне місце. Затишне і чисте. Надзвичайно приємний персонал. Я в захваті. Рекомендую!,Nan,10.0,10.0,apartment-sunlit.uk.html
"Вибирайте номер з вікнами у двір, так затишніше!","Чистота, столики у дворику, привітний персонал, подорожуючим зручне розташування (біля вокзалу).",Якщо вікна виходять на вокзал - не виспиться.,7.5,10.0,apartment-sunlit.uk.html
Хороший та розуміючи персонал) ),Хороший та розуміючи персонал) ),Nan,10.0,10.0,apartment-sunlit.uk.html
Супер!,"Персонал, гарне харчування",Nan,10.0,10.0,apartment-sunlit.uk.html
"Надзвичайно чисто, дуже смачні сніданки.","Надзвичайно чисто, дуже смачні сніданки.",Nan,9.6,10.0,apartment-sunlit.uk.html
Сервіс,Сервіс,"На дивані не удобно спати, сильно відчуваються перегородки між секціями",8.8,10.0,apartment-sunlit.uk.html
"Відсутність кондиціонера, диван у плямах від сечі",Nan,"Відсутність кондиціонера, диван у плямах від сечі",7.1,10.0,apartment-sunlit.uk.html
"Привітний персонал, зручне розташування, чудове...","Привітний персонал, зручне розташування, чудове співвідношення ціна/якість!",Nan,8.8,10.0,apartment-sunlit.uk.html
"Дуже привітний персонал
",Дуже привітний персонал Чай та круасани як бонус Приємна атмосфера Чисто Однозначно рекомендую ),Nan,10.0,10.0,apartment-sunlit.uk.html
"Сніданок смачний та ситний,  кава чудова!","Сніданок смачний та ситний,  кава чудова!  Привітний персонал.",Прибирання до заселення могло б бути ретельніше.,8.3,10.0,apartment-sunlit.uk.html
Чистий та великий номер.,Чистий та великий номер. Приємний персонал.,Дуже близько до вокзалів.,9.2,10.0,apartment-sunlit.uk.html
"Все було саме так, як я ї очікувала",Хазяйка- золото. Дала чудові рекомендації по тому де харчуватися. Особливе спасибі за запалений камін і крісло-гойдалку,-,8.0,10.0,apartment-sunlit.uk.html
Задоволена,"привабливі люди, смачна кухня, все сподобалося )",Нема,10.0,10.0,apartment-sunlit.uk.html
"Чудово, раджу!","І сніданок, і ліжко супер",Ковролін я б замінила на більш практичне покриття,7.5,10.0,apartment-sunlit.uk.html
Рекомендую :),Все дуже добре! Смачний сніданок входить у вартість. Розташування поряд з вокзалом. Комфортні ліжка і прекрасні рушники і капці!,Nan,10.0,10.0,apartment-sunlit.uk.html
Неподалік вокзал і дуже чути коли обмовляють прибуття ...,Nan,Неподалік вокзал і дуже чути коли обмовляють прибуття поїздів,6.7,10.0,apartment-sunlit.uk.html
"Хороший варіант, недорого, близько до вокзалу.","Чисто, акуратно, сучасні кімнати. зручне розміщення.",Nan,9.6,10.0,apartment-sunlit.uk.html
інтер'єр,інтер'єр,"Прохолодно,запах кухні.",7.1,10.0,apartment-sunlit.uk.html
Зручне житло поруч з ЖД вокзалом,Помешкання знаходиться беспосередньо біля ЖД вокзалу,сигнал WiFi був слабкий,7.5,10.0,apartment-sunlit.uk.html
Привітний персонал.,Привітний персонал. Зручне розташування. Чисті і просторі номера. Смачна кухня в кафе.,Nan,10.0,10.0,apartment-sunlit.uk.html
Може бути,Ліжко було комфортне,Сніданок не сподобався...брав вівсяну кашу...краще б не подавали її взагалі,10.0,10.0,apartment-sunlit.uk.html
"Реально зручне розташування, чисті і просторі номера,...","Реально зручне розташування, чисті і просторі номера, доброзичливий персонал. Рекомендую всім.",Все сподобалось.,10.0,10.0,apartment-sunlit.uk.html
Добре,Персонал і умови,Шумно тому що біля залізничного вокзалу. В кімнаті не було кондиціонера.,6.3,10.0,apartment-sunlit.uk.html
"Гарний персонал, місце розташування, ціна/якісь...","Гарний персонал, місце розташування, ціна/якісь прекрасна)))",Все було добре,10.0,10.0,apartment-sunlit.uk.html
Нічого,Nan,Нічого,10.0,10.0,apartment-sunlit.uk.html
Все чудово.,Все чудово.,Nan,10.0,10.0,apartment-sunlit.uk.html
"Хостел чистий, все круто не дорого до центру 15 хв ","Хостел чистий, все круто не дорого до центру 15 хв","Супер, залишився задоволений",10.0,10.0,apartment-sunlit.uk.html
"Великий світлий номер, внутрішнє подвір'я зі столиками,","Великий світлий номер, внутрішнє подвір'я зі столиками,",Вікна без штор,9.2,10.0,apartment-sunlit.uk.html
"Бракувало кондиціонування, незручний матрац, а загалом ОК.","Бракувало кондиціонування, незручний матрац, а загалом ОК.",Nan,7.5,10.0,apartment-sunlit.uk.html
Смачний сніданок),Смачний сніданок),"Перше що хочеться робити людині яка тільки із дороги, це заправляти постільну білизну (було б 10) Є телевізор, але відсутні канали)",9.2,10.0,apartment-sunlit.uk.html
Просторі кімнати.,Просторі кімнати. Якісний матрац. Чуйний персонал,Несвіжий аромат в кімнаті,7.9,10.0,apartment-sunlit.uk.html
Милий персонал,Милий персонал,"Дуже брудно, холодно, плями на матраці, наміснику, дилемі і Грозний унітаз.",5.4,10.0,apartment-sunlit.uk.html
Є все необхідне щоб переночувати.,Є все необхідне щоб переночувати. Великі спальні місця. Привітний персонал.,Ковролін пахне не дуже(,7.5,10.0,apartment-sunlit.uk.html
Зручне розташування а також співвідношення ціна якість!,Зручне розташування а також співвідношення ціна якість!,Nan,9.2,10.0,apartment-sunlit.uk.html
Все!!,"Все!!! Мега приємний персонал, чистота, зручність. Дуже смачні сніданки ( окреме ""Дякую"" офіціанту Андрію). Приємно вразило привітання на екрані ТВ. Однозначно рекомендую!!!!",Мінуси відсутні!,10.0,10.0,grand-roksolana.uk.html
"Щиро рекомендуємо всім, на нашу думку найкращий готель Івано - Франківська!","Надзвичайно комфортним було наше перебування в готелі😊 Номер чудовий, обслуговування відмінне, дівчатка адміністратори дуже привітні та милі! Сніданки дуже смачні, великий вибір! Чудовою опцією є спа в готелі)",Nan,10.0,10.0,grand-roksolana.uk.html
""" Вродлива "" Roland в Івано - Франківську!!","Все на найвищому рівні: компетентний персонал, надзвичайно красиве помешкання, комфортний номер і смачний сніданок ....... а ще спа зона ....... заїжджає і відпочиваєте!!! Тут створено всі умови для Вашого хорошого настрою!!!!!!","Протікає душова кабіна, потрібно звернутися за допомогою до сантехніка, але це дрібниці..........",10.0,10.0,grand-roksolana.uk.html
"Чудовий, чистий, затишний готель.","Чудовий, чистий, затишний готель. Вишколений персонал.","В номері надзвичайно шумно працює вентиляція . Ніби переночувала в кондиціонері (. Гадаю, адміністрації слід замислитись над використанням цого номера.",10.0,10.0,grand-roksolana.uk.html
"Розташування готелю, персонал на рецепції та масаж і...","Розташування готелю, персонал на рецепції та масаж і масажист у SPA.","Сніданок досить бідний . сосиски (не якісні) і омлет холодний, помідори подали пластмасової - зелені . У номері дуже багато груп світла, половина з яких абсолютно безголові . Відповідно наставили мільйон вимикачів, що є досить не зручно і "" мастер "" вимикача біля ліжка відповідно теж немає . Сушка для рушників не працює і не виконує свою функцію.",6.3,10.0,grand-roksolana.uk.html
Дуже задоволена проживанням в готелі.,"Дуже задоволена проживанням в готелі . Персонал дуже привітний та приємний . Ідеально чисто, готель з абсолютно новими меблями, рушниками, постільною білизною . Знаходиться в центрі міста , 10 хв . пішки до пішохідної вулиці з ресторанами та кав'ярнями (стометрівки). 6 хв пішки до залізничного вокзалу . Смачні сніданки . Дуже рекомендую відвідати спа зону та масажний кабінет . Від масажу захваті.",Nan,10.0,10.0,grand-roksolana.uk.html
"Готель дуже пристойний, але як буває, одна особа може...","Готель дуже пристойний, але як буває, одна особа може зіпсувати все враження . В моєму випадку цією особою стала адміністратор . Тому оцінку ставлю максимально низькою . Хоча до виселення хотів поставити максимально гарну, не дивлячись на те, що в номері (в ванній кімнаті) були таргани . Тепер детально . При поселенні прийшлося чекати поки адміністратор договорити по телефону, в цілому відношення склалося таке, що ти не очікуваний гість, а тобі роблять дуже велику послугу, що на тебе звернули увагу і за твої кошти надають тобі послугу . Ну то ладно, з ким не буває, може не той день . Годині в 23 вирішив прийняти душ (номер 104), заходжу в ванну, а там два таргани гуляють . Одного приніс на рецепцію, була вже інша, досить приємна та чемна адміністратор, перелякалась, сказала що це взагалі вперше (це підкреслюю, далі буде ясно чому), запропонувала змінити номер . Напевно і не писав би цей відгук або поставив максимальну оцінку якби не відношення при виселенні . Тут знову зустріч з адміністратором, що була при поселенні . На питання щодо тарганів, відповідь була - "" ну буває, що поробиш "" (яка різниця з тим, що сказала інша адміністратор), тобто склалося таке враження, що в готелі рівня 4-5 зірок (а готель дійсно крутий) це взагалі норма - привезти додому гостей з Франківська . Я вже не говорю, що просив завчасно підготувати мені всі документи, як наслідок "" нічого не готово "", "" нічим не допоможу "", "" бухгалтера нема "", "" програма накрилася ""...Як висновок - готель крутий, але жити с тарганами і мати діло з такими адміністраторами - подумайте три рази!",ТАРГАНИ в готелі! Адміністратор ЖАХ.,2.5,10.0,grand-roksolana.uk.html
Ідеально для відпочинку,"Чудовий готель у центрі міста . Для Франківська готель такого рівня - це щось новеньке . Ззовні та всередині все виглядає розкішно . Персонал професійний та привітний - тебе зустрічають і проводжають з посмішкою . Великим плюсом є спа, у якому є дві сауни, масажний кабінет та басейн з підігрівом, де можна гарно відпочити . Дуже комфортне ліжко і номер загалом . Ми зупинились у напівлюкс - номер був просторий, світлий, з кондиціонером та великою ванною кімнатою . Сніданок теж не розчаровує - дуже великий вибір страв, приємно те, що у ресторані стоять офіціанти, які допомогають та одразу прибирають зі столу . Все смачно і ситно . Для відпочинку у місті цей готель ідеально підходить, обовязково ще повернемось сюди!",Nan,10.0,10.0,grand-roksolana.uk.html
"Чисто, затишно, гарний номер.","Чисто, затишно, гарний номер.
Дуже привітний персонал.
Наявність сауни і басейну (хоча і не мав змоги скористатись)","Єдиний мінус - відсутність взуттєвої ложки в номері :) )) Ну і міні-бар є, але пустий ...",10.0,10.0,grand-roksolana.uk.html
Чудовий готель,"Чудовий готель, виправдав і навіть перевершив наші очікування. Приємно вражені, що відкрився такий чудовий заклад, гідний визнання кращого з кращих. Персонал привітний, усміхнений та уважний. Сніданки смачні, ресторан і ШЕФ-КУХАР заслуговують окремої похвали, кухня неперевершена. Велика подяка власнику і персоналу, процвітання і всього Вам найкращого.",Nan,10.0,10.0,grand-roksolana.uk.html
"Тепло, чисто, затишно і комфортно.","Тепло, чисто, затишно і комфортно. Персонал приємний! До центра близько! Готель дуже сучасний! Рекомендую!",Nan,10.0,10.0,grand-roksolana.uk.html
"Дуже вишуканий, чистий і затишний готель!","Дуже вишуканий, чистий і затишний готель! 
Чудова спа зона!
Рекомендуємо!",Nan,10.0,10.0,grand-roksolana.uk.html
Надзвичайно красива тераса і дуже зручний номер!,Надзвичайно красива тераса і дуже зручний номер!,Nan,10.0,10.0,grand-roksolana.uk.html
Нарешті у Франківську з'явився нормальний готель.,- оздоблення номеру - привітність персоналу - сніданок,Nan,10.0,10.0,grand-roksolana.uk.html
Чисто,Чисто,Дорога поряд,9.2,10.0,grand-roksolana.uk.html
розташування,розташування,ліжко було надзвичайно твердим та незручним,7.5,10.0,grand-roksolana.uk.html
все дуже сподобалось,все дуже сподобалось,Nan,9.6,10.0,grand-roksolana.uk.html
Дуже хороший сніданок.,Дуже хороший сніданок . Просторі номери зі стильним інтер'єром . привітний та приємний персонал . Обов'язково зупинимось ще раз.,Nan,10.0,10.0,grand-roksolana.uk.html
Номер,Номер,Сніданок,9.6,10.0,grand-roksolana.uk.html
Ідеально але...,Nan,"В номері немає штопора для відкривання вина, спа зранку не достатньо розігріте,",10.0,10.0,grand-roksolana.uk.html
"Готель виправдав сподівання, все було чудово.","Готель виправдав сподівання, все було чудово.",Без зауважень.,10.0,10.0,grand-roksolana.uk.html
"Готель хороший,зручне розташування,чисті і комфортні номери...","Готель хороший,зручне розташування,чисті і комфортні номери,дуже затишно.Сніданки смачні,спа дуже класне. Дуже приємний персонал.",Nan,10.0,10.0,grand-roksolana.uk.html
Погана звукоізоляція :(,Nan,Погана звукоізоляція :(,9.2,10.0,grand-roksolana.uk.html
гарний затишний готель.,"гарний затишний готель. Чудове спа. Сніданки прекрасні. Всім задоволені, рекомендую.",Nan,9.6,10.0,grand-roksolana.uk.html
"привабливий персонал, хороше місцерозташування, номер чистий ...","привабливий персонал, хороше місцерозташування, номер чистий, просторий та дуже світлий . Є балкон, телевізор, душова кабіна в якій була присутня гаряча вода.",Nan,10.0,10.0,benderovskyy.uk.html
"Хороше місце розташування,чудовий персонал,чисто в номері.","Хороше місце розташування, чудовий персонал, чисто в номері . Дане помешкання повністю відповідає своїй ціні . Обов'язково наступного разу ночуватиме в цьому готелі.",Nan,10.0,10.0,benderovskyy.uk.html
"Привітний персонал, чистота, в номері тепло.","Привітний персонал, чистота, в номері тепло. Тишина, що дало змогу відпочити після важкого дня. В номері всі зручності. Рекомендую всім бажаючим.  Прекрасне співвідношення ціни та якості обслуговування.",Nan,9.6,10.0,benderovskyy.uk.html
Низькі ціни.,"Низькі ціни . Просторі та доволі чисті номери, свіжа білизна, привітний і старанний (хоч і не зовсім "" готельний "") персонал . Одна тільки назва та Символика - вже плюс . Загалом, вартий своїх грошей.","Далеко від центру, занедбана територія поруч, громадський транспорт на відстані. Сервіс дещо ""аматорський"".",7.9,10.0,benderovskyy.uk.html
Відповідно до ціни.,"Знаходить біля аеропорту, чудове сполучення із центром міста та залізничним вокзалом. Дешево. У номері є душ та санвузол, балкон.",Дуже холодно в номері.,8.8,10.0,benderovskyy.uk.html
нерозумною людей які пишуть негативні відгуки в цьому ...,нерозумною людей які пишуть негативні відгуки в цьому помешканні забувайте адже це бюджетний варіант я проживав в безліч різних країнах та готелях наприклад у Польщі подібний варіант бюджетного проживання нічим відрізняється від цього помешкання . від себе можу розкласти по пунктах . 1 Чистота (постільна білизна завжди свіжа та чиста) 2 . Чистота в номері можна брати білі рукавички як Фреймут вони білими і залишиться . 3 . Розміщення досить комфортне без проблем транспортне сполучення в любу точку міста кожні 5 хв . 4 . Ціна найвища в регіоні і повністю відповідає ціна - якість . 5 . Дуже привітний персонал завжди готові вислухати та допомогти в різних ситуаціях . Так як я проживав в цьому готелі неодноразово можу дати найвищу оцінку і цілком заслужену і моя порада тим гостям які відгукуються негативом надайте конкретне порівняння з цим готелем в Україні і порівнюйте по всім критеріям від і до в даній ціновій категорії . Дуже раджу проживання.,Все сподобалося,10.0,10.0,benderovskyy.uk.html
"Привітність персоналу приємно здивувала з самого початку , і...","Привітність персоналу приємно здивувала з самого початку , і так кожного дня.
Зручне розташування,  та спокійна обстановка ( не чути зайвих звуків із вулиці ) в номері чисто , тепло,  зручно )) почуваєш себе  як вдома , красивий вид із вікна , що надихало на красиві фото ))загалом рекомендую 👍",Мінусів немає,10.0,10.0,benderovskyy.uk.html
"Яка ціна, така і якість.","Хороше співвідношення ціни та якості, якщо ви шукаєте дешевий готельний номер і при цьому ви не вибагливі, то це саме для вас . Якщо ж ви хочете за таку вартість зірки з неба, то мушу вас розчарувати . Загалом, хороший персонал, який лишній раз не докучає, просторий номер з Кафкою, яким не яким телевізор, великим ліжком та власним душком та туалетом . Я навіть більше скажу у вас буде власний балкон . Не маленьким плюсом є WiFi","Найбільшою проблемою номера був злив у душі, який працював ну дуже погано і коли я приймав душ, то буквально тонув, бо злив не справлявся з водою, на все інше можна було б закрити очі за таку ціну, але всеж) Чистота в номері могла б бути кращою, є плями на матраці, підпільник, Штора, грибок в душі, всі ці Реккі доволі такі не приємні, але все Южна них можна закрити очі . Тому, обираючи готель будьте годов миритись з цим, а бо обрати інший.",6.3,10.0,benderovskyy.uk.html
"Приємні працівники на рецепції,  готові допомогти та...","Приємні працівники на рецепції,  готові допомогти та прийняти в будь-якій годині) 
Від них лише позитивні враження :)","Відсутність чайника,  на телевізорі діючі лише 2 канали. Замало розеток.",8.8,10.0,benderovskyy.uk.html
"проживав у номері на 2 поверсі було все ОК, а на 4 були ...","проживав у номері на 2 поверсі було все ОК, а на 4 були гірші умови і ціна дорожча . Якшо умови гірші ніж на 2 поверсі, то чому ціна була 300 грн . За що такі гроші?",Проживання на 4 поверсі не відповідає ціні за номер. Це просто жах!!!,4.0,10.0,benderovskyy.uk.html
Сніданку не було і каву безплатно не подали.,Сніданку не було і каву безплатно не подали. В номері було чисто і затишно.,Більший телевізор з різними програмами і знижки на поселення від двох ночей і більше . зложити карту постійного Клінта.,6.3,10.0,benderovskyy.uk.html
"Стандартний звичайний номер, гарний вигляд з балкону, номер...","Стандартний звичайний номер, гарний вигляд з балкону, номер був чистим та зручним.","Привітність персоналу залишає бути кращою. В моєму номері телевізор працював без звуку, тому деколи було трохи нудно.",7.5,10.0,benderovskyy.uk.html
"Дуже рекомендую готель ""Бандерштат "" усім !!!!","Все дуже сподобалося . Дівчата прибирають на поверсі дуже тихесенько, тому ми мали змогу поспати до одинадцятої години . У номер "" і Люкс "" або "" напів - Люкс "" геть усе замінили і Ковров доріжки - нові . Дуже приємно . А ще, балкон не зачинявся у листопаді 2017 року і тоді нам згадувало та особливо після прийняття вани . Але зараз цей недолік "" устранить "" (вибачайте за рос . слово) Ми з дому брали пробку для вани, але у номері вона була . Дякуємо . Усе сподобалося . Дуже гарний розпис історичного значення про Степана Бандеру і тому вигляд як у історичному музею . Дуже гарно . А ще, коли ми були на першому та другому поверхах віяло такими сприятливими парфумами схожими з парфюмерії зі Сходу . Персонал як завжди привітний і завжди раді допомогти.","Не сподобалося, що читати книгу або писати статтю, - у номері Новато . Не сподобалося, що у номері був для одягу тільки один Темпель та й той якись скляний чи щось таке з ним . хотілося, що би у номері були щітки для взуття та одягу . А ще, дівчата забули дві шампунь та два мила покласти, було б приємніше . Бо нас було двоє і ми при бронюванні вказали навмисно, що нас двоє, тобто, с наметом, але просите друге мило та другий шампунь не пішли . Бо загалом до нас дуже гарно поставилися . Було б чудово, якщо за дополнительно плату ввели завтрак, наприклад, два типа абр чотири типа батраків . Тоді б, це пішло на користь готелю і рейтинг піднявся би . Бо є багато людей, котрі подорожують з дитиною або хворі на шлункові патології . Але все було супер . Сподобалося і те, що поштова скринька близенько від готелю і тому, дописавши статтю з медичної тематики, опустила прямо біля входа . Дуже добре усе, слів немає.",10.0,10.0,benderovskyy.uk.html
"Дуже затишний та чистий готель біля аеропорту, найкраще співвідношення ціни та якості","Чисті номери, все працює, персонал привітний, уважний. Був тут неодноразово, сміло можу рекомендувати бюджетним туристам і не тільки. Проблем з транспортом немає, 15-20хв до центру.",Nan,9.6,10.0,benderovskyy.uk.html
"Ідеальний бюджетний варіант: аеропорт 1 хв пішки, до центру...","Ідеальний бюджетний варіант: аеропорт 1 хв пішки, до центру можна дістатися маршрутками за 15хв. В номері чисто та охайно. Хоч готель біля аеропорту - було тихо.",Nan,8.8,10.0,benderovskyy.uk.html
адміністратори - приємні ввічливі жінки.,"адміністратори - приємні ввічливі жінки . Бачу, що проводиться ремонт, тому надіюся що вищенаведені мінуси тимчасові та з часом виправляється.","1. Чистота залишає бажати кращого, у ванній кімнаті жодного гачка, щоб повісити рушник чи одяг. 2. Неможливо відчини вікно. Воно суцільне. Хіба що двері, які ведуть на балкон. Але оскільки балкон спільний з сусіднім номером, то ми його не відчиняли. Не зовсім безпечно.",5.4,10.0,benderovskyy.uk.html
Відпочинок :),"Було чисто та просторо, ціна хороша за такий номер) Телевізор працює, душ і умивальник теж чисті) Був балкон, сподобалась тиша і спокій, так як відпочивала для себе) Я обов'язково відвідаю ще це місто і вже знатиму наперед в якому готелі зупинитись )",Nan,9.6,10.0,benderovskyy.uk.html
"Тепло, дуже чисто, привітний персонал.","Тепло, дуже чисто, привітний персонал.","В номері напівлюкс ліжко "" Півторака "", було дуже некомфортно спати удвох, простить була взагалі як на двоспальне, те саме і з ковдрою . Не вистачає рушників (нам дали 2 штуки на 2 х), хоча б для підлоги у ванну . І бажано було б додати тапочки.",7.5,10.0,benderovskyy.uk.html
"Ввічливий персонал, залюбки допоможуть та підуть назустріч.","Ввічливий персонал, залюбки допоможуть та підуть назустріч. Номер чистий, хоча й потребує ремонту, але за таку смішну ціну є все необхідне для проживання.","Готель потребує ремонту, особливо сантехніка, хоча це не дивно враховуючи ціновий діапазон. Нам це не заважало, але було дуже добре чути всіх сусідів.",7.9,10.0,benderovskyy.uk.html
"Готель на 1-2 ночі, на більше не рекомендую","Сподобалася ціна за номер(120 грн), привітний персонал, наявність ліфта. За таку ціну, в принципі нормально)","Не сподобалося розташування готелю, постільна білизна була порвана, wi-fi працював з перебоями, один день взагалі не можна було підключитися до мережі, вода не гаряча, а просто тепла.",4.2,10.0,benderovskyy.uk.html
Задовільно.,"Персонал привітний, прийняли нас серед ночі, але забули розбудити зранку, добре що годинник не підвів . Розташування . Поряд з готелем Аеропорт, але він ніяк не заважав, мало рейсі, там є банкомат та медпункт . 20 хв на маршруті від залізниці або 10 хв на таксі . Гарний економ - варіант . За таку аукціонну ціну (240 грн за добу 2 міс . номер) в готелі можна зупинятися, але це є його реальною ціною, не вище.","Ванна та туалетна кімната . Дверцята в душ . кімнаті просто стояли поряд з кабіною, вода наливалася на підлогу й доводилося постійно її витирати рушниками, полички з дешевого пластику, який прогинається, не можливо поставити речі.",6.3,10.0,benderovskyy.uk.html
Якість відповідає ціні.,"Дуже привітна жінка адміністратор. Добре прибрано. Планування номера зручне. Є балкон з видом на аеропорт. Помітили, що розпочато ремонт готелю, сподіваюсь, що з часом оновлять і номери. В взагалі ціна дуже демократична та відповідає якості. Дістатися до готелю можна громадським транспортом без проблем - від вокзалу десь 15 хвилин без пересадки. Якщо нема багато грошей, але хочеться побачити Франківськ, а він того вартий, рекомендую.","Старі меблі, дуже твердий матрац, дуже потерті та заправні постіль та рушники, холодно в ванній кімнаті, двері душової відламав і стоять поряд . У нас був найдешевший номер, можливо в інших краще.",7.1,10.0,benderovskyy.uk.html
дешево і сердито,привітний персонал,"проблеми з гарячою водою, неприємний запах в номері",5.8,10.0,benderovskyy.uk.html
"Привітний персонал, в номері чисто і тепло.","Привітний персонал, в номері чисто і тепло.",Nan,10.0,10.0,benderovskyy.uk.html
"Близько до аеропорту, ввічливий персонал, чисті номер.","Близько до аеропорту, ввічливий персонал, чисті номер.",Nan,10.0,10.0,benderovskyy.uk.html
Зручно і комфортно,Зручно і комфортно,Nan,7.5,10.0,benderovskyy.uk.html
Буду ще гостювати коли приїду в наступний раз.,"Привітний персонал, затишний і чистий номер.",Nan,10.0,10.0,benderovskyy.uk.html
Дуже гарний та привітний персонал.,"Дуже гарний та привітний персонал.Мені все сподобалося. Було тепло, затишно та комфортно.",Nan,10.0,10.0,benderovskyy.uk.html
"Привітний персонал ,зручне розташування ,та спокійна...","Привітний персонал ,зручне розташування ,та спокійна обстановка почуваєш себе як вдома ,в номері тепло ,чисто.",Nan,9.6,10.0,benderovskyy.uk.html
відмінно,Nan,Nan,10.0,10.0,benderovskyy.uk.html
Оптимальне співвідношення ціна-якість.,"Оптимальне співвідношення ціна-якість. Номери комфортні, персонал ввічливий.",Nan,8.8,10.0,benderovskyy.uk.html
Приємний персонал.,Приємний персонал. Доступна ціна.,Занадто бюджетне устаткування.,7.1,10.0,benderovskyy.uk.html
Близьке розташування до аеропорту.,Близьке розташування до аеропорту.,Nan,7.5,10.0,benderovskyy.uk.html
Зупиняюсь не перший раз.,Nan,"Зупиняюсь не перший раз.За пів року відчутно спад комфорту,обслуговування та чистоти.",7.9,10.0,benderovskyy.uk.html
Загалом більш ніж задовільно і трішки меньше чим добре.,Nan,Відсутність холодильника і не працюючий телевізор,6.3,10.0,benderovskyy.uk.html
Ціна якість!,Ціна якість! Розташування! Балкон,Nan,7.9,10.0,benderovskyy.uk.html
Чудово що в готель забезпечено доступ для маломобільних груп...,Чудово що в готель забезпечено доступ для маломобільних груп населення. Співвідношення ціна-якість ідеальне.,Nan,8.8,10.0,benderovskyy.uk.html
Ціна <,Ціна <якість . Персонал ввічливий . Чисто . Тепло.,2 працюючих канала телевізора.,9.2,10.0,benderovskyy.uk.html
Ханча ще опалення включили зате був теплий прийом якось по ...,Ханча ще опалення включили зате був теплий прийом якось по сімейному теплий привітний персонал,За цю суму будь що можна терпіти,10.0,10.0,benderovskyy.uk.html
Близко к центру города,Близко к центру города,Nan,7.1,10.0,benderovskyy.uk.html
Бюджетний готель,Бюджетний готель на околиці міста.,"Телевізор, брудні лоджії.",6.3,10.0,benderovskyy.uk.html
Back to USSR,Нормальний wi-fi. Персонал навіть дуже привітний.,Прострочений гель для душа. Шумоізоляція. Відсутність телевізора. 1 розетка у незручному місці.,5.4,10.0,benderovskyy.uk.html
Дуже гарний готель,Мала ціна. Номер комфортний. Є балкон та холодильник. Чисто.,Кондиціонер не був би зайвим.,9.2,10.0,benderovskyy.uk.html
Все в співвідношенні ціна якість відповідає на всі 100.,Все в співвідношенні ціна якість відповідає на всі 100. Рекомендую,Nan,8.3,10.0,benderovskyy.uk.html
Все клас,Все клас,Nan,10.0,10.0,benderovskyy.uk.html
Чистенько просторо все супер,Чистенько просторо все супер,Nan,10.0,10.0,benderovskyy.uk.html
Все було чудово,Все було чудово,Довго йти пішки з центру),9.6,10.0,benderovskyy.uk.html
