title,pos_text,neg_text,ratingValue,bestRating,hotel
"Просторий, теплий номер.","Просторий, теплий номер.","Брудно! Одного разу рушник принесли в яскраво рожевій помаді . На рецепцію готелю було не можливо додзвонитися, ніхто не піднімав слухавку . Ванна кімната не відповідає дійсності (фото), душ, як в загальній роздягальні спортзалу . Ресторан мав працювати до 23 : 00, коли ми повернулися голодні в готель, з надією повечеряти о 22 : 00, він вже був зачинений . Їжа в ресторані була не їстівною! Деруни принесли сірого кольору! знижку офіціант, начебто забув порахувати...Wi fi постійно пропадав, дуже мала швидкість, крім почти нічого не завантажувалися.",3.3,10.0,verhovina.uk.html
"Закрита стоянка, просторий номер, ввічливий персонал.","Закрита стоянка, просторий номер, ввічливий персонал. Присутність одноразового взуття. Тихо. Гарний телевізор.","Номер 218, досить прокурений, особливо санвузол . Рушники хоч і чисті але уже сильно зношені тому виглядають не білими а сірими . Лампа біля ліжка розвалюється те саме з держаком для туалетного паперу . Він просто зламаний і для того щоб сісти на унітаз треба спершу підняти коробку для туалетного паперу . Жалюзі на вікнах грязі і не працюють так як потрібно . Ложка для взуття, погнуті нею неможливо скористатись . Губка для взуття теж уже не придатна . Сніданок шо входить у вартість номера досить скромний.",6.3,10.0,verhovina.uk.html
"Є тапочки, тому є шанс не забруднити ноги до брудної ...","Є тапочки, тому є шанс не забруднити ноги до брудної підлоги . Є халат, хоч і сіруватого відтінку.","На жаль, в кімнатах запах сигарет та перегару, у ванній кімнаті сморід гнилі . В постелі та на підлозі купа чорних волосків . Між ламінат сантиметром діри . Підлога бачила швабру дуже і дуже давно . Брала ж найкращий номер у корпусі! Не можу уявити, що у стандарті . З цього приводу і не снідала . А ззовні вигляд приємний.",4.2,10.0,verhovina.uk.html
"Чудовий готель,прекрасний номер, дуже привітний персонал)))...","Чудовий готель,прекрасний номер, дуже привітний персонал))) я дуже задоволена що обрала саме цей готель)","от був тільки один мінус погана звукоізоляція, трішки було чутно сусідів, особливо коли включали воду в Рукомиш . Але впринципі не не так суттєво.",10.0,10.0,verhovina.uk.html
В номерах є ел.,В номерах є ел.чайник і праска.,"Дуже холодно у номерах. Вода ледь тепла. Працівники готелю зняли гроші із платіжної картки під час бронювання, хоча було ще 5 днів на безкоштовну відміну.",4.2,10.0,verhovina.uk.html
В номері прохолодно.,Nan,"В номері прохолодно . Хоч і термометр показував на вулиці -2, рятував тільки кондиціонер . Але ж на ніч не залишиш його увімкненим . Додаткової ковдри немає . халати в номері "" Стандарт покращений "" відсутні . Адміністратор відповіла, що для такої категорії не передбачені . Ну якщо так, то можна було Ханча б полотен ТРОХІН більші за розмірами залишати.",6.3,10.0,verhovina.uk.html
"- Простора, велика кімната.","- Простора, велика кімната . - Комфортне ліжко . - Зручності в кімнаті: телевізор з Кучмою каналів, холодильник та електрочайник . - Дешеві ціни на меню ресторану.","- Важко знайти готель, потрібно на сайті уточнити: село в передмісті Києва Петропавлівська Борщагівка . Ми в GPS вводили вулицю готеля у місті Києві і будили в пошуках . - На мою думку рушники потрібно замінити, бо ними навіть руки не хочеться витирати.",7.1,10.0,verhovina.uk.html
"Я була в одномісному номері, як для одного - ліжко широке,...","Я була в одномісному номері, як для одного - ліжко широке, постіль і посуд чисті. Кава на сніданок тільки чомусь розчинна!!??","Гарячої води в душі чомусь не виявилось, була ледве-ледве тепла, а за вікном кінець листопада!)) Шумоізоляція бажає кращого!!!!!!!!!",6.3,10.0,verhovina.uk.html
"Матраци та інтер""єр.","Матраци та інтер""єр.","Постійно обраховують на 10-15 гривень на послугах та не видають чеки!!! Особливо в ресторані!!! незнаною, може в персоналу низькі зарплати, але ж так не робиться: (Відсутнє опалення (кондиціонер працює, але якщо ним лише обігрівати - дуже сухе повітря), праска в жалюгідному стані (зламаний носик та згорівши поверхня), WiFi майже не працює.",5.8,10.0,verhovina.uk.html
Розташування.,Розташування.  Персонал на рецепції.,"Персонал не уважний.  В ресторані офіціантів не дочекатися.  Останній раз чекав поки меню принесуть 25хв., при тому тричі нагадував.",5.0,10.0,verhovina.uk.html
"Кімната - доволі простора, чиста, наявність чайника...","Кімната - доволі простора, чиста, наявність чайника додатковий плюс та кондиціонера що виконував роль обігрівача)",Персонал на рецепції( Проблеми готелю з прийомом платежів через термінал перекладає на клієнта! Неприємні уточнення стосовно можливих зловживань знижкою на сніданок у розмірі 10 гривень)))Сніданки жахливі!,4.6,10.0,verhovina.uk.html
Ціна.,"Ціна. Мені вдалося скористатися спеціальною пропозицією готелю! Красивий, чистий, охайний номер.",Душ - хотілося би кабінку в не як в роздягальні спортзалу. Матрац - місцями відчував пружини (трошки неприємно),9.6,10.0,verhovina.uk.html
"На рецепції обслуговування добре, доброзичливо, ввічливо без...","На рецепції обслуговування добре, доброзичливо, ввічливо без різкості. Кімната чиста, простора, душ зручний, матрац зручний.","На простирадлі багато плям, які мабуть вже не впираються . Вранці персонал, який займався прибиранням, робив це шумно, вільно перекрикувати незважаючи на те що в сусідніх номерах сплять люди.",7.9,10.0,verhovina.uk.html
"Дуже сподобалось відношення менеджерів на ресепшені, вони ...","Дуже сподобалось відношення менеджерів на ресепшені, вони заслуговують на щиру вдячність, за сервіс, комунікабельність людяність, бо її так бракує в цьому житті.","Більше сподобалось, чим не сподобалось,тому на якісь дрібнички по готелю,навіть не хочеться згадувати,потрібно завжди починати з себе.",8.8,10.0,verhovina.uk.html
Зупинявся з родиною в другому корпусі у сімейному номері.,Зупинявся з родиною в другому корпусі у сімейному номері.Все в цілому сподобалось.Співвідношення ціни та якості не погане.,Вночі дуже шумно на території із за відвідувачів ресторану коли там проходе банкет або весілля.,7.5,10.0,verhovina.uk.html
Персонал.,Персонал. Рецепція.Дівчата привітні і раді допомогти  Бармену в ресторані особлива подяка- без будь яких питань допоміг закип'ятити молоко для маленької дитини,4 корпус номер 211 . Проживав з 31.07.2008 1 . Відсутність шторки у ванній . 2 . Дуже слизька плитка у ванній - потрібен Коврига або щось типу цього . 3 . Відсутність чайника - не зручно ходити на рецепцію за кип'ятком.,8.8,10.0,verhovina.uk.html
Нічого,Нічого,"З потока шось сипалось на голову подушка простудні все ударне мила немає, сніданок подали омлет холодний коли я їм про це повідомив бармен мені відповів вибачте я забув його підігріти а коли він його готував я вже питався і так все",3.8,10.0,verhovina.uk.html
Просторі номери.,Просторі номери.,Попереднє ставлення до всього зі сторони персоналу. тільки рецепції це не стосується. За таку ціну в Україні не є кращі готелі я так це опишу.,6.3,10.0,verhovina.uk.html
Ціна/якість,Ціна/якість,Nan,10.0,10.0,verhovina.uk.html
"Дуже чисте приміщення, розташування готелю в парку, вікна...","Дуже чисте приміщення, розташування готелю в парку, вікна відходили до нього і було затишно і спокійно.",Nan,10.0,10.0,verhovina.uk.html
"Відношення,комфорт.","Відношення,комфорт. Власник молодець відчувається людина зі смаком.👍",Сніданок простенький,10.0,10.0,verhovina.uk.html
Розташування ,Розташування,"Номери , персонал , сніданок .",4.6,10.0,verhovina.uk.html
Всі працівники готелю дуже привітні.,Всі працівники готелю дуже привітні.,Nan,10.0,10.0,verhovina.uk.html
2-місний номер достатньо комфортний.,2-місний номер достатньо комфортний . Добре працює сантехніка у санвузлі . Швидкий інтернет . Гарне подвір'я,Кухня у ресторані не сподобалась,9.2,10.0,verhovina.uk.html
брудно.,Nan,брудно. неякісно прибирають .на дверях павутина,5.8,10.0,verhovina.uk.html
"Ціна за номер, та розмір ліжка!","Ціна за номер, та розмір ліжка!",несправність WiFi.,7.9,10.0,verhovina.uk.html
Сподобалось усе.,Сподобалось усе. Крім одного.,В номері пропадав  WI FI,7.5,10.0,verhovina.uk.html
Розмір номера,Розмір номера,"В номері брудно,  сантехніка просто вбита,  каналізація не працює. Сніданки жахливі.",3.8,10.0,verhovina.uk.html
смачненьким медовий у ресторані.,смачненьким медовий у ресторані.,Nan,8.8,10.0,verhovina.uk.html
Сніданок убогий.,Nan,Сніданок убогий. Дуже,8.3,10.0,verhovina.uk.html
"За ту ціну умови дуже гарні, номер гарний, було досить тихо","За ту ціну умови дуже гарні, номер гарний, було досить тихо","було заявлено що в номері будуть долати, яких я так і не знайшов!",7.5,10.0,verhovina.uk.html
Все сподобалося,Все сподобалося,Nan,8.8,10.0,verhovina.uk.html
Номер Грозний!,Nan,Номер Грозний!,2.9,10.0,verhovina.uk.html
"Все було комфортне, навіть ліжко!","Все було комфортне, навіть ліжко!!!",Погода і взаємопорозуміння!!!,9.2,10.0,verhovina.uk.html
"При невеликий ціні гарний, великий номер.","При невеликий ціні гарний, великий номер. Дружній персонал.",Nan,10.0,10.0,verhovina.uk.html
Холодно та хамською.,Nan,Холодно та хамською . Слів немає,3.8,10.0,verhovina.uk.html
спокій,спокій,Nan,10.0,10.0,verhovina.uk.html
"Великий номер з гарними меблями, багато зручностей на які не...","Великий номер з гарними меблями, багато зручностей на які не розраховував за таку ціну. Дуже привітний персонал.",Сніданок не дуже.,10.0,10.0,verhovina.uk.html
Неприємний запах диму в готелі.,Nan,Неприємний запах диму в готелі.,7.5,10.0,verhovina.uk.html
Ціна,Ціна,Сніданок,5.0,10.0,verhovina.uk.html
Все шикарно.,Все шикарно.,Трохи не розібралися з праскою.,10.0,10.0,verhovina.uk.html
Просторі номери.,Просторі номери. Комфортні ліжка. WiFi.,Посереднє ставлення до всього зі сторони персоналу.  у випадках 50/50 рецепції це не стосується.,6.7,10.0,verhovina.uk.html
Розташування,Розташування,Чистота,5.4,10.0,verhovina.uk.html
Подвійне враження,"Місце розташування, персонал, сам номер непоганий . Можу зазначити, що білизна і рушники чистенькі і біленькі, а ще є мило, шампунь.","Номер не був чистим, ванна з осінню, витяжка не робоча і грізна, мебель з плямами, по стінах також щось ...",7.1,10.0,fire-inn.uk.html
"Чудове місце розташування, чистий та світлий номер з...","Чудове місце розташування, чистий та світлий номер з приємним інтер'єром","В кроваті відчуваються жорсткі пружини, фен періодично відключається через перегрівання",10.0,10.0,fire-inn.uk.html
Все було добре!,"Все було добре!Дуже чисто,прибирають кожен день за вашим проханням!В кімнаті було все,що потрібно(мікрохвильовка,холодильник,міні кухня,кондиціонер)!В кімнаті було тепло!Оксана адміністратор,яка мене посилила була дуже ввічлива!Таких адміністраторів дуже мало!😊","Не сподобалось те, що звукоізоляція була дуже погана! Було чутно сусідів з усіх сторін! Це єдиний мінус, а так, все сподобалось",9.2,10.0,fire-inn.uk.html
Все дуже сумно..!!!,Аж нічого..!!!,"- в кімнаті було холодно .., кондиціонер було не достатньо на цю пору року ..; - у ванній кімнаті було ще холодніше..., там взагалі немає ніякого опалення; - посуд в кімнаті був настільки різноманітним, що здавалося, що його приніс кожен з персоналу, в кого що було зайве дома; - рушники старі і вже геть протерті до дірок; - повсюди скрипить підлога, в коридорі, в кімнатах .., все дуже і дуже чутно; - на дві доби два пакетики шампуню на двох явно не достатньо ..! Попросили на рецепції принести додаткові . Відповідь була « добре, зараз принесемо », але так ніхто і не прийшов ..!!! - фен був відсутній...На прохання принесли, але щось таке маленьке, що феном то явно важко назвати; - персонал на рецепції не привітний за виключенням хлопчини; - та найбільше вразила прибиральниця, яка без дозволу відчинила своїм ключем двері, зайшла з своєю шваброю та відром і сказала сорочка не нужна “ ...!!!!! Це була остання капля нашого терпіння і останній раз нашого перебування в даному « готелі »; - прибирання на коридорах завжди було шумних, завжди щось грюкали, падало ..; - в загальному можна сказати, що відношення до гостей даного закладу було I Don't care ” і No respect ”; - все дуже сумно ..!!!",2.9,10.0,fire-inn.uk.html
"Все сподобалося, крім того, що двері не щільно прилягали.","Все сподобалося, крім того, що двері не щільно прилягали. На одну ніч дуже раджу.","Стіни такі тонкі, що коли ходять по коридору, то враження, що у тебе в кімнаті. А також коли в сусідньому номері вмикають в розетку щось, то чути так, як ніби поруч.",8.3,10.0,fire-inn.uk.html
Дуже добре,"Шикарний персонал, окреме дякую за те що підготували номер раніше як і просив, це було круто
Білява дівчинка адміністратор (на жаль не знаю імені) просто наймиліша)","Слабенький вибір сніданків, хоча самі по собі сніданки хороші",10.0,10.0,fire-inn.uk.html
"Привітний персонал, який завжди готовий допомогти.","Привітний персонал, який завжди готовий допомогти. Відносно недалеко від вокзалу та і від центру міста.","Номер розчарував, на фото видавався ледь не номером із 5 зіркового готелю . Більше за все жахливий матрац на якому неможливо спати, навіть після цілого дня проведеного в дорозі . Меблі не завадило б обновити, і підлогу замінити (при кожному кроці скрипки). Відсутня звукоізоляція, через це було чути навіть тихі розмови сусідів.",6.3,10.0,fire-inn.uk.html
Номер для двох.,"Номер для двох. Загальне враження - було комфортно, персонал ввічливий. Можливо повернемось ще.","Не було міні-бару, і не зрозуміло з сніданками. Персонал повинен ділитись цією інформацією при поселенні.",9.2,10.0,fire-inn.uk.html
Хороше місце розташування,Хороше місце розташування,"Дуже шумно. Чути все , що відбувається на коридорі і в сусідніх кімнатах.  Досить мала кімната , за такі гроші повинно бути краще.",5.0,10.0,fire-inn.uk.html
Хороший невеликий готель в дуже зручній локації.,"Хороший невеликий готель в дуже зручній локації. Зупинялася тут уже не вперше (короткі поїздки), планую зупинятися і надалі 🙂","Єдине, що можу вважати недоліком, це слабка звукоізоляція. Але надто шумні сусіди мені ще не траплялися)",10.0,10.0,fire-inn.uk.html
"Загалом, хороше місце.","Хороше розташування, в номері є усе необхідне, навіть більше: міні-кухня, посуд, халат, капці. Обслуговування номерів чудове. Нам безкоштовно надали праску і дошку. Загалом, враження приємні.","Незручний матрац, пружини заважають . В нашому номері не зачинялися до кінця душова кабінка . Хотілося б мати москітну сітку на вікні . Зранку при виїзді нам відмовили на прохання залишити до вечора валізу в готелі . Довелося бігати її на нову пошту, щоб не тягати за собою увесь день.",8.3,10.0,fire-inn.uk.html
Від проживання залишились гарні враження,"Сподобалось зручне розташування готеля, чистота і охайність в номері, регулярна заміна рушників та постільної білизни, уважний і доброзичливий персонал","Вікна номеру виходили у двір, тому іноді заважали гучні розмови і перекури МНСників, які перебувають у суміжній будівлі",9.2,10.0,fire-inn.uk.html
"В номері чисто і приємно, є чайник, холодильник і...","В номері чисто і приємно, є чайник, холодильник і мікрохвильова піч. Персонал допомагає в вирішенню будь-яких питань.",В душі була проблема зі змішувач і в матраці відчувалися пружини.,8.3,10.0,fire-inn.uk.html
"Хороший готель, приємний персонал!","Хороший готель, приємний персонал! Досить гарні умови проживання! Сподобалось, що в номері був холодильник, мікрохвильовка, деякий посуд. Тепло і комфортно!","Дуже чути сусідів і все, що відбувалось в коридорі.",9.6,10.0,fire-inn.uk.html
Привітний персонал.,"привітний персонал . Зручне розташування . Затишний номер із міні - кухнею, де було все необхідне . Наявність гарячої води цілодобово.",Брудні штори та занавіски . Забитий стік в душовій.,8.3,10.0,fire-inn.uk.html
В номері був чайник і мікрохвильовка.,"В номері був чайник і мікрохвильовка . Безкоштовно чай і кава, зранку те що треба","Шумоізоляція в готелі повністю відсутня, таке відчуття що стіни з картону.",7.9,10.0,fire-inn.uk.html
Нормальні умови за адекватну ціну. Загалом все ок.,"Хороше розташування, близько до центру і метро. Чистий номер, зручний матрац, постійно гаряча вода. Є чайник та мікрохвильовка.","Погано стікала вода в душі, погана звукоізоляція - у кого чутливий сон беріть Белуші.",7.9,10.0,fire-inn.uk.html
Співвідношення ціни/якості цього готелю є ідеальним.,"У номері є все необхідне, усюди панує чистота . Відсутні неприємні запахи, зокрема, не було чутно табірного смороду . Не було жодних проблем із заселенням.","Дуже тонкі стіни, через що складається враження, ніби окрім тебе в номері присутній хтось іще.",8.8,10.0,fire-inn.uk.html
"Цілком непоганий готель на декілька ночей, красиві та сучасні номери.","Розташування нам підійшло ідеально - по другу сторону парку від зупинки метро ""Університетська"", неподалік від центру, відносно близько до Палацу Спорту. Комфортні та чисті апартаменти, які вмістили в собі все найбільш необхідне.","Доволі погана шумоізоляція - на жаль, сусіди нам попались доволі галасливі, тому не завжди відчувався спокій та затишок. Також були мінімальні затримки при заселенні (чекали на постіль), а пізніше при доставці сніданку в номер (порядка 20-30хв, прийшлось дзвонити на ресепшн).",7.5,10.0,fire-inn.uk.html
Наявність кухонного куточка в номері,Наявність кухонного куточка в номері,"Номер бронювали для 2-х дорослих і двох дітей,  про пізнє заселення в нічний час попереджали,  в результаті постіль дітям довелося стелити самостійно: заправляти подушку ( 1 для двох дітей!),  ковдру. Комод розламаний,  його взагалі потрібно прибрати з номера.",5.8,10.0,fire-inn.uk.html
"В цілому я задоволений, але в цьому готелі є і свої недоліки.",Чудове розташування готелю. Можливість замовлення сніданків. Чисті номери і ванна кімната.,"104-й номер досить маленький і з поганою звукоізоляцією . Дуже гучна підлога в коридорі, а також доволі гучний холодильник . Було важко засинати.",7.5,10.0,fire-inn.uk.html
"Все чисто- кімната, ванна, постіль та рушники.","Все чисто- кімната, ванна, постіль та рушники. В номері була питна вода 1,5л, чай Грінфілд, кава. Фото на сайті актуальні","Вікна номеру виходили на дорогу, дуже шумно навіть із закритими вікнами. Не можна оплатити карткою, довелось шукати банкомат((",8.3,10.0,fire-inn.uk.html
"Приємне місце, гідне того, щоб порадити там затриматися...","Саме серце міста, всюди близенько. Парк під боком, магазин під боком, кнайпи на будь-який смак, все що треба під рукою... Кава-чай в номері, є холодильник і мікрохвильовка, щоб розігріти вечерю... Дуже позитивний персонал! Чистенько, зручно і приємно!","Немає ліфту, а будинок старовинний, з високими стелями, і впертися на гору не просто . А в купі з забороною паління, це робить певні незручності.",8.0,10.0,fire-inn.uk.html
Близько до залізничного вокзалу.,"Близько до залізничного вокзалу . Можна дійти пішки за 30 хв . Поруч парк . Номер щодня добре прибирається . Рушники чисті, регулярно змінюються.",Кілька разів сніданки приносили із запізненням . диванчик потребує ремонту . Не повністю зачинялися двері у душі.,7.9,10.0,fire-inn.uk.html
Хороше помешкання з необхідними зручностями і чудовим розташуванням,Nan,"Кондиціонер не працював, а в номері було досить прохолодно. До персоналу не зверталися, можливо, проблему можна було б вирішити. Не дуже сумлінне вологе прибирання.",8.8,10.0,fire-inn.uk.html
"Чудове розташування, біля парку Шевченка.","Чудове розташування, біля парку Шевченка. Дуже ситні сніданки. В номері є навіть міні кухня ( тарілки, чашки, чайник) при бажанні, можна навіть щось приготувати в номері. Прибирають щоденно.",Nan,9.6,10.0,fire-inn.uk.html
Можливість отримати сніданок о 5ій ранку.,Можливість отримати сніданок о 5ій ранку.,"могли б у двомісний номер давати 2 комплекти білизни, а так другий прийшлося придбати за окрему плату. вартість сніданку на ціннику сайту та в номері відрізняється від більшої вартості на рецепції; беруть вартість рецепції.",7.5,10.0,fire-inn.uk.html
Чудове розташування та співвідношення ціна-якість.,Чудове розташування та співвідношення ціна - якість . Номер - студіо . В номерах що дня прибирають . Номери досить просторі.,"Новенька працівниця на ресепшн спортивна всі попередні враження про готель . переплутала номери при поселенні, плутанина та помилки в документах щодо відрядження при виселенні . Потрібно бути уважніше . Погана шумоізоляція.",7.9,10.0,fire-inn.uk.html
Розташування неподалік метро.,"Розташування неподалік метро.
Надали всі необхідні документи для повернення коштів компанією","1) Хотіли замовити сніданок . На рецепції сказали вартість - 120 грн, в той час, як в підтвердженні бронювання (яке було за 3 дні до поселення) було вказано 100 грн . 2) згідно програми лояльності Genius, я мала отримати знижку 10%, про що знову ж таки було вказано у підтвердженні бронювання . Знижки мені ніхто не надав . 3) плями на кріслах - меблях в номері . Такі, що аж бридко було торкатись його . Як варіант, це крісло ж можна просто чимось застелити . Не дуже красиво і приємно таке бачити 4) номер явно не вартує 1350 грн / доба",7.0,10.0,fire-inn.uk.html
"За свої гроші непогано. Хороше розташування, погана звукоізоляція","Близько до центру Досить чисто Душова кабінка, правда регулювання температури було випадковим","Розташування поруч з пожежною станцією Погана загальна звукоізоляція, відповідно не факт що вийде добре виспатись.",8.8,10.0,fire-inn.uk.html
Середньостатистичний готель. Бувають і кращі бувають і гірші,"Розташування готелю чудове, близько метро, при цьому вулиця достатньо тиха!","Кімнату прибирали, але за три дні жодного разу не змінили рушники! Каву і воду не поповнювали",5.8,10.0,fire-inn.uk.html
забити душ . Постіль і рушники давно час змінити на нові!,Раніше зупинялась тут роки 3 назад. Гарне розташування.,"1 . Сходи на 3 поверх без ліфта . Посадіть когось круглого хто буде піднімати валізи! Це ж неможливо самостійно зробити! 2 . Три роки назад ваша білизна була біла і рушники нові . Зараз білизна заправна, сіра, рушники драглі і наче не випрані . 3 . Душ в 308 номері забити! милася по щиколотку в воді! Це неприпустимо! 4 . Треба разом з рушниками випрати гардини і почистити від пилу штори . За 1200 грн за ніч немає бути такого! Розчарована.",4.6,10.0,fire-inn.uk.html
Все добре,"Дуже зручне розташування, у центрі міста, все поруч, але затишно. Персонал працює ввічливо, ефективно та непомітно.","На міні - кухні було всього 2 тарілки, одна велика, друга - маленька, не було посуду для розігрівання у мікрохвильовій пічі . Незручно мити посуд у ванній кімнаті (умивальник непристосованих для цього). Дуже добре чути звуки з сусідньої кімнати, хоча сусіди, на щастя, були досить тихі.",8.8,10.0,fire-inn.uk.html
Приємний персонал.,"Приємний персонал. 
Хороше розташування.
У номері чисто, щодня прибирають.
Наявні косметичні засоби, одноразові тапочки. Туалетний папір та паперові рушники при потребі поповнюють.","Мені не сподобалось 2 речі:
- були постійні проблеми із Інтернетом. У службовому відрядженні я дуже сподівався на якісний зв'язок із мережею Інтернет;
- у одному сніданку була несвіжа м'ясна нарізка.",9.2,10.0,fire-inn.uk.html
Прийнятно. ,"Прекрасне місце розташування: у пішій доступності багато визначних локацій міста . До залізничного вокзалу хвилин за 15 можна дійти, до метро - близько 10 . Поруч багато кафе, магазинів . Реєстрація заїзду / виїзду швидкі . Не зважаючи на те, що вікна номеру виходили не у двір, у номері затишно . Сама звукоізоляція між номерами не дуже, проте, нам, певно, пощастило з сусідами . :) Кондиціонер в наявності, працює, був дуже доречними . Міні - кухня укомплектована електрочайник та мікрохвильовою, холодильником, посудом . Наявні пляшка води, чай, кава . Для розміщення на одну ніч - цілком прийнятно.","Рушники явно потребують оновлення: в такому стані не бачила їх в жодному з помешкань, де доводилося зупинятися . Дещо здивувало відсутність будь - якого покривала на ліжку . Матра гарно було б оновити: окремі пружини були досить відчутними, а рух на одній частині ліжка добре відчувається на іншій (вірогідно панцирний Матра). У ванній кімнаті не працювала витяжка та одна з ламп . На жаль, наші побажання при бронюванні щодо наявності двох ковдр залишилися поза увагою, помітили це після повернення пізно вночі, що створило певні незручності . Заявлені в описі номеру халат та праска були відсутні.",7.1,10.0,fire-inn.uk.html
Раджу як місце для комфортної ночівлі в зручній локації!,"Доволі затишно, дійсно чисто, тихо, рецепція цілодобова – дівчина дуже привітна, охоче допомагала з будь-якими питаннями (придбання води чи зубної пасти; використання універсального пульту від кондиціонера, тощо). Усім задоволена.",Nan,8.3,10.0,fire-inn.uk.html
Ванна кімната супер - є одноразові пакети з шампуню ...,"Ванна кімната супер - є одноразові пакети з шампуню, одноразове мило . Вода напору супер, гаряча постійно, полотен аж забагато . Номер світлий, чистий . Рекомендую!","Хоча є камери в коридорах, і працівник у стійки - хотілось би на вхідних дверях номера зсередини якусь шапочку, чи ЗАлКу . лишнім міри недостовірності не помічають - особливо коли з дітьми . А в Тальному було все супер . Навіть не дожидав.",10.0,10.0,fire-inn.uk.html
Рекомендую!,"10 хвилин пішки до метро - це дуже зручно! Очікування відповідали реальності і це прекрасно, адже часто на фото одне, а в житті зовсім інша картина . Приємний інтер'єр, навіть був балкон) ) І досить доступна ціна )",Nan,10.0,10.0,fire-inn.uk.html
Гарний готель ціна/якість,"Номер з міні - кухнею (чайник, посуд, мікрохвильова піч), великим зручним ліжком . Є великий КАФ для речей . Чудове розташування , 10 хв пішки через ботанічний сад від м . Університет . Знаходиться в будівлі пожежної частини, але це ніяк не заважає перебуванню . Є можливість замовити сніданок в номер.","Рушники вже давно потрібно замінити( в кожному відгуку про це пишуть).Чути  майже все, що робиться в сусідніх номерах ( в кімнаті, туалеті, коридорі)",8.8,10.0,fire-inn.uk.html
"гарне розташування,  ","гарне розташування, простора кімната і ванна . багато зручностей (фен, диван, стіл, кухонне приладдя).",запах тютюн у кімнаті на момент заїзду брудні штори з запахом тютюну засмічена каналізація у ванній (дуже погано пропускало воду) погане прибирання кімнат дуже старі пошарпані рушники досить дешевий Матра (відчуваєш усі пружини) мало каналів телебачення :) дуже погана шумоізоляція,5.8,10.0,fire-inn.uk.html
