title,pos_text,neg_text,ratingValue,bestRating,hotel
"Гарне місце для відпочинку, але номер потребує оновлення.","Фантастичне розташування, гарна територія, просторий номер, зручне ліжко.","Нестабільний wi-fi. Номер потребує косметичного ремонту, сантехніка також. Меблі теж потрібно оновити.",7.1,10.0,bartolomeo.uk.html
A Fancy place to stay at in Dnipro / модне місце у Дніпрі,"A Fancy place to stay at in Dnipro . I would say that this is more or less good value for money . The Breakfast is good, the location is Chasing . Приємне (з претензією на розбіжність) місце для проживання в Дніпрі . Більш - менш непогане співвідношення ціни і якості . Сніданок хороший, місце розташування чарівне.",It might have been a good idea to have a Bigger Discours for a single Traveller . Можливо було б добре мати більшу знижку для одного мандрівника.,8.3,10.0,bartolomeo.uk.html
"Чудова локація, казкова територія у засніженому вигляді","Чудова локація, казкова територія у засніженому вигляді","Номер люкс в двоповерховому будинку: - брудно, пил місцями не вибирався роками, м "" які меблі в плямах - з огляду на наявність кухні можна було б поставити хоча б мінімальний набір посуду і мікрохвильовку - прибирати приходили під вечір . Готель майже порожній Сніданок по меню з обмеженням у 200 грн, не смачно . Сирники принесли на брудному посуді.",5.0,10.0,bartolomeo.uk.html
Гарне місце для сімейного відпочинку,"Гарне місце розташування, чудова територія, прекрасна кухня.","Готелю багато років, деякі речі зношені та пошкоджені. Наприклад, електронний замок в мій номер відкривали більше години.",6.7,10.0,bartolomeo.uk.html
Гарна і доглянута територія.,Гарна і доглянута територія. Зручне паркування. Сніданки достатньо смачні та різноманітні.,"Каву (розчинну або у капсулах для такого готелю?), чай та питну воду в номерах за такої вартості проживання можна було би зробити безкоштовними ;)",8.3,10.0,bartolomeo.uk.html
"дуже комфортно, дещо дорогий рибний ресторан, трохи необізнаний персонал щодо меню","Гарний сніданок Приємно, що в ванній кімнаті були дрібнички для комфорту гостей","Щоб біля кавоварки була інформація про те, що кава платна ця інформація знаходилась в зовсім іншому місця, в Прайс, на холодильнику . спочатку подумала що прайс стосується лише холодильника.",8.3,10.0,bartolomeo.uk.html
"Дніпро, спілкуйтеся українською!",Nan,"Дніпро, спілкуйтеся українською!",8.8,10.0,bartolomeo.uk.html
"Все як завжди - дуже високий рівень обслуговування, чистота...","Все як завжди - дуже високий рівень обслуговування, чистота в номерах.",Персонал на ресепшені трохи повільний заселялися хвилин 30-40 ...,9.6,10.0,bartolomeo.uk.html
Все чудово;,Все чудово;),Nan,10.0,10.0,bartolomeo.uk.html
Плохой сток в душе,Nan,Плохой сток в душе,9.2,10.0,bartolomeo.uk.html
Все ок.,"Все ок . Хороший рівень комфорту, сервісу, чистоти.",забронював через Букін . Довго очікував відміни одного номеру (помилково забронював два).,10.0,10.0,bartolomeo.uk.html
"певні недоліки з сантехнікою, як, наприклад, тріснути лійка ...",Nan,"певні недоліки з сантехнікою, як, наприклад, тріснути лійка душу.",8.8,10.0,bartolomeo.uk.html
Таких цін на міні бар я не бачив в жодній країні світу - 50...,Nan,Таких цін на міні бар я не бачив в жодній країні світу - 50 мл віскі 450 грн.,7.1,10.0,bartolomeo.uk.html
Розташування,Розташування,"Погана акустика, чути все що відбувається в сусідній кімнаті",7.9,10.0,bartolomeo.uk.html
Сніданок смачний і неквапливий,Сніданок смачний і неквапливий,Рецепція не уміє віднімати туристичний збір при відрядженнях,9.2,10.0,bartolomeo.uk.html
Голосно і пильно.,Nan,Голосно і пильно.,5.4,10.0,bartolomeo.uk.html
booking не передав в замовленні побажання двох окремих ліжок.,Nan,booking не передав в замовленні побажання двох окремих ліжок.,9.6,10.0,bartolomeo.uk.html
"Файний готель, смачний сніданок, дуже сподобалась опція...","Файний готель, смачний сніданок, дуже сподобалась опція ""вечеря включена""",Nan,9.2,10.0,bartolomeo.uk.html
"Дуже хороше місце на березі, територія цікаво і красиво...","Дуже хороше місце на березі, територія цікаво і красиво оформлена","сніданок м'яко кажучи, аскетичний, як для такого готелю",9.6,10.0,bartolomeo.uk.html
Приємний готель у центрі міста,"Чудове розташування. Ціна абсолютно адекватна (був бюджетний номер).
Дуже приязний персонал.","Готель знаходиться у старій будівлі. Коридори, великі дерев'яні двері дещо ностальгують за минулим. Нагадують старі адміністративні приміщення.",9.2,10.0,astoria.uk.html
Відсутність ресторану.,Nan,"Відсутність ресторану. Гаряча вода з'являється через 10хвилин спускатися. Світло в ванній кімнаті за спиною, якщо дивитись в дзеркало. Меблі випадкові і незручні.",5.8,10.0,astoria.uk.html
"Купців не знайшов, ","Чудовий,  привітний і уважний персонал,  поряд АТБ, декілька чудових закладів харчування","Будівництво і дорога під вікнами, спати з відчинені вікном складно - шум! Всього 6 каналів на ТВ, не люблю рідке мило, нема купців і халатів (за такі гроші могли б і розщедритися). А так все чудово!!!",8.3,10.0,astoria.uk.html
Асторія,"Великий балкон, вікна. У кімнаті світло та просторо. Є цупкі штори, гардеробна у номері. Дуже гарне ліжко.",Потрібно провести мінімальні ремонтні роботи.,7.9,10.0,astoria.uk.html
Під вікнами йде будівництво нової станції метро.,Nan,"Під вікнами йде будівництво нової станції метро. Дуже сильний шум. Техніка працює з 8 до майже 19 години. Дуже низький тиск холодної води. Коли стікає гаряча вода, митися під душем неможливо.",6.3,10.0,astoria.uk.html
Хороший готель в центрі,"Центр міста, надзвичайно великі номери як по площі так і по висоті, всі необхідні для перебування меблі і речі, цілодобове АТБ поряд, стоянка для авто під охороною, наявність сніданку типу ""шведський стіл"", наявність ванни, регулярне прибирання","Критичних зауважень нема, можна поправити деякі моменти . Наприклад телевізори змінити на сучасні, щоб можна скористатися флешки, блакитні сітки поставити на вікна . Буфет працює лише для сніданку, але це - центр міста (змушує вийти і оглянути принади Дніпра: -) )",9.6,10.0,astoria.uk.html
розмовляйте українською та не економте на сніданках!!!,"великий, просторий номер . ліжко зручне . WiFi працював відмінно.","жахливий сніданок!!! такого бідняцькі "" шведського столу "" я ще в житті не бачила . Російськомовний персонал, який на українську не переходить, при тому що клієнт україномовний! двері в номер на старих замках під ключ - минуле століття",6.3,10.0,astoria.uk.html
"Совковий отель, який намагається чепуритися. Дорого!",просторі номери . Розташування готелю.,"Старі обшарпані меблі. Відсутність косметичних наборів в номері, навіть в люксі. Сніданок з дуже обмеженим вибором.",5.4,10.0,astoria.uk.html
"Високі стелі, чисто, не душно","Високі стелі, чисто, не душно","Персонал не розуміє державної мови . Постійно « штока » і перепитує, що змушує відчувати себе не комфортно.",5.4,10.0,astoria.uk.html
Відсутність місця для паління.,Nan,"Відсутність місця для паління. А опівночі готель закритий, виходити палити було досить незручно. не мали змоги змінити номер з балконом.",6.7,10.0,astoria.uk.html
"Просторий номер, чудове розміщення, цілодобове...","Просторий номер, чудове розміщення, цілодобове обслуговування, автостоянка, wife. Все чудово)",Nan,9.6,10.0,astoria.uk.html
Ок,Ок,Будівельні  роботи біля готелю,7.1,10.0,astoria.uk.html
Чудове розташування у центрі міста.,Чудове розташування у центрі міста.,"Дуже тверде ліжко, погана шумоізоляція, чути музику з ресторану з підвалу в ночі. Дуже дуже обмежений сніданок.",6.7,10.0,astoria.uk.html
"Чисто і не дорого, в самісінькому центрі","Чисто і не дорого, в самісінькому центрі","Зранку, приблизно о 7:00, не було гарячої води.",8.3,10.0,astoria.uk.html
Холодный завтрак,Nan,Холодный завтрак,10.0,10.0,astoria.uk.html
"Чистий, досить просторий номер 408 із чудовою ванною ...","Чистий, досить просторий номер 408 із чудовою ванною кімнатою в центрі міста із видом на центральний проспект . Ліжко достатньо велике й зручне, але любителям м'яких матросів не сподобається.","непривабливий персонал, шторка для ванни дуже коротка - коли приймаєш душ або ванну то на підлогу у ванній кімнаті протікає вода . Wi - fi періодично зникає.",7.5,10.0,astoria.uk.html
Расположение в самом центре города.,"расположение в самом центре города . Тихо, спокойно, везде коры, высокие потоки, много пространства, Сметливый персонал, чисто, Уютне и просто, везде чисто.","На первом этаже возле лита присутствует запах старости, скорее всего, из шахты лита.",9.6,10.0,astoria.uk.html
Одноманітний сніданок.,Nan,"одноманітний сніданок . Протягом п'яти днів, годувати вареними яйцями з сосисками і грубо нарізаною капустою, не солідно для готелю з назвою "" Асторія "".",7.1,10.0,astoria.uk.html
Розташування сподобалось,Розташування сподобалось,Дуже холодно!!!!!! Вид з вікна був на стіни сусіднього будинку!,5.0,10.0,astoria.uk.html
Завтрак дорог.,Nan,завтрак дорог . Интернет сбил.,7.1,10.0,astoria.uk.html
Нікудишній Wi-Fi - за весь час перебування не вдалося...,Nan,нікудишній Wi - Fi - за весь час перебування не вдалося нормально скористатися інтернетом,7.5,10.0,astoria.uk.html
"Світлий і просторий номер, прибирають добре, персонал...","Світлий і просторий номер, прибирають добре, персонал ввічливий. Великим плюсом є розташування в центрі міста.",Неможливе раннє поселення без доплати(,7.5,10.0,astoria.uk.html
великий номер,великий номер,Відсутність халатів,7.9,10.0,astoria.uk.html
"Прекрасне розміщення, у центрі міста, проте в тихому місці.","Прекрасне розміщення, у центрі міста, проте в тихому місці . Номер просторий та зручний . Чисто у номері та загалом у готелі, тихо та спокійно - що для мене є критично важливим . Хороший сніданок - різноманітні та апетитні на вигляд страви . М'ясні продукти відсутні, але для мене це несуттєво . Персонал дуже привітний та готовий допомогти . Додатковий плюс - в центрі Менора, частиною якого є готель, можна замовити 15-хвилинну екскурсію на оглядовий майданчик на даху, звідки можна побачити чудовий краєвид на місто (наразі це коштує 50 грн). Great location in the city centre though in a Quiet place . The room is Tenacious and Comfortably . It's clean in the room and in the hotel in general - which is Social for me . They provide a variety of food options for Breakfast - everything looks good, and what I tried was Taste . Meat products are not Served for Breakfast, but for me it's not a big deal . The staff is very friendly and Help . Another Benefit of the hotel is that it is actual part of Deborah Centre where you can book an Excursion to the observation deck on the Roof and Enjoy the Marvelous city view (the current cost is 50 UAH).","Лише кілька дрібних деталей, які суттєво не вплинули на загальне враження, проте вони є: - на мармуровому покритті біля раковини у ванній відбитий шматочок; - як я й просила, отримала тихий номер із краєвидом на місто, проте дах сусідньої будівлі під вікном займав частину цього краєвиду; - в душовій кабінці відсутня поличка для гелю, шампуню та інших штук, лише мильниці, яка, до того ж, була погано закріплена . There were only few things However they actual didn't Effect my impression much: - there's a small piece Chopped on the surface Beside the Sink in the Ballroom; - they provided me with a street view room as I Asked (and I Appreciation that), but the roof of the Neighbours building takes up the part of the view from the window; - there's no Shelf in the Shower Tall to place the Menetries, only a SOAP Holders which Wasn't fixed Property.",9.6,10.0,menorah.uk.html
Менора як завжди виправдовує очікування,"Регулярно тут зупиняємося, бо знаємо що очікувати . Нормальні чотири зірочки . попередні рази сніданок був трохи краще, але цього разу хочеться відмітити дуже смачний апельсиновий сік",Все ок,10.0,10.0,menorah.uk.html
У цілому непогано,"Персонал уважний, сама Менора цікавий об'єкт, у готелі відзначу, що було тихо та спокійно. Гарний кошерний сніданок, кращий ніж у багатьох готелях в Ізраїлі.","Мені не дуже сподобалося оздоблення номеру та кольорова гамма. Пригнічує. Невелике+ недовге ліжко, не дуже зручно спати.  При вказаній ціні проживання у Дніпрі є цілий ряд готелів з кращою пропозицією.",7.5,10.0,menorah.uk.html
"Все дуже добре. Але якщо любите м'ясо на сніданок, як моя коллега - то не варто тут зупинятись.","Дуже сподобались сніданки, так як не вживаю м'яса, був широкий вибір їжі . Все смачно і корисно . Номер чистий, добре прибирали . Персонал привітний, на всі прохання добре відбивались, виконували.","Єдине, що не сподобалось - комарі в номері, яких ми нещадно прибирали перед сном, тому що не хотіли бути покусаних . На рецепції сказали, що такого бути не може.",9.0,10.0,menorah.uk.html
"Надзвичайно приємні враження від проживання: чисто, зручно,...","Надзвичайно приємні враження від проживання: чисто, зручно, затишно.",Nan,9.6,10.0,menorah.uk.html
парковки - хам.,Nan,парковки - хам . Количество парко мест ограничения,7.9,10.0,menorah.uk.html
Велика площа номеру,Велика площа номеру,Nan,9.6,10.0,menorah.uk.html
Атмосфера така як ти попав у передмісті Єрусалиму.,Атмосфера така як ти попав у передмісті Єрусалиму.,Nan,10.0,10.0,menorah.uk.html
холодно в номер,Nan,холодно в номер,9.2,10.0,menorah.uk.html
"Вибрала готель навмання, так як не була ще в...","Вибрала готель навмання, так як не була ще в Дніпропетровську . вибрала те, що було ближче до місця конференції . Мій вибір мені сподобався . Номер Класік відповідає всім вимогам 4-зіркового готелю та співвідношенню ціни та якості . Постіль та банні приналежності чисті та м'які . У вечірній та нічний час навкруги було тихо, я змогла відпочити після важкого дня . Готель "" Менора "" розташований у культурно - діловому центрі "" Менора "", який насправді вражає.",Nan,10.0,10.0,menorah.uk.html
"Сподобалось місцерозташування, привітний персонал, відмінний...","Сподобалось місцерозташування, привітний персонал, відмінний сніданок! також сподобалось ліжко в номері . Good location, good personal, good Breakfast, Comfortably bed","Дуже маленьке вікно в номері (стандарт 7 поверх) з видом "" в нікуди "", в номері темно, плюс до вікна просунутий стіл і підійти неможливо . дорогувато парковка (50 грн). Small window in the room (Standard on 7 th floor) with a bad view . Extensive parking (50 UAH).",8.3,10.0,menorah.uk.html
Хороший номер.,Хороший номер . Хороший министр с вполне приземленими сценами.,"Хотелось бы чуть больше разнообразия на завтрак, в частности по напитками (фруктове и трав'яне часи, лимон, разнообразные соки). Но в целом, все ОК.",9.6,10.0,menorah.uk.html
дуже маленькі ковдри.,Nan,"дуже маленькі ковдри . приходилося вкриватися двома - одну ковдру на ноги, другу - зверху) )",8.8,10.0,menorah.uk.html
"кошерний сніданок, комфортний номер, розташування готелю","кошерний сніданок, комфортний номер, розташування готелю",слабенький інтернет,8.8,10.0,menorah.uk.html
відповідність ціни / якості сервісу.,відповідність ціни / якості сервісу.,Nan,10.0,10.0,menorah.uk.html
"гарний шведський стіл, милий персонал, вигляд з вікна.","гарний шведський стіл, милий персонал, вигляд з вікна.","дуже поганий WiFi, а точніше практично відсутній.",9.2,10.0,menorah.uk.html
- Очень демократичне цены на министр в номер.,- Очень демократичне цены на министр в номер . - Тепло и Уютне.,- Люблю на завтрак чай с лимоном (лимона не было).,9.2,10.0,menorah.uk.html
Все супер - ціна відповідає якості,"Все добре, дуже рекомендую готель для людей які подорожують у справах. Тихо та комфортно. Ціна/якість це найголовніше при виборі цього готелю.","Трохи чистота, та підступність шампунів . Все інше супер",9.6,10.0,newport.uk.html
"Все в загальному не погано, але є куди рухатися вперед.","Сподобалася чистота в самому номері, але в ванній кімнаті не все так чисто. Дякую ха безкоштовну воду і чай, справді в такі холодні дні це необхідність.","Не сподобалося те, що в готельному номері класу полу - люкс не присутні ніякі засоби гігієни, елементарного шампунь немає .. одне рідке мило і все",6.7,10.0,newport.uk.html
Потрібно бути кращими,Готель розташований у центральній частині міста.,"Номер дуже не комфортний мені здався . Напевно через робочий стіл, який стоїть посеред кімнати (він "" з'їдає "" дуже багато простору). Телевізор майже завбільшки як мій планшет) )). Краще вже взагалі його зняли . Ну і за 920 грн хотілось якихось трішки кращих умов . На душовій якийсь дивний наліт . Не запропоновано навіть окремо шампунь і мило, а просто в дозаторів знаходиться, якась мильна рідина для миття усього тіла . Дизайн номеру мав бути, я так розумію у стилі hi - tech, але щось не склалось) ). На мою думку готель, який розташований у промисловому місті, має бути або дешевший, або якісніший.",5.8,10.0,newport.uk.html
"все інше 🙂
","все інше 🙂
зручне розташування біля парку в центрі
дизайн готелю і номерів, сучасні номери з ключ-карткою, приємний персонал","нирка на рушнику, обмотана скотчем ручка на жалюзі, приручений стільчик на унітазі, трохи заголовний персонал, який було чутно до 1 ночі",9.2,10.0,newport.uk.html
"Облаштування номеру,рецепція, якісне обслуговування...","Облаштування номеру,рецепція, якісне обслуговування документів для відрядження.",Стандартний мінус це активні розмови персоналу зранку під дверима мого номеру.,9.2,10.0,newport.uk.html
"Гарні враження. Дякую за те, що ви є.","Загалом усе чудово, як на зображеннях. Гарний персонал, гарне співвідношення ціна-якість, досить пристойний сніданок. Стильно, сучасно.","Могло би бути трошки просторіше або дешевше . Але то так, побажання . Крім того хотілось би, щоб усе працювало . В моєму номері не працювала та штука, яку оголосили будильником . Підставка для їжі чи під комп не функціональна бо з неї все з'їжджає . Бракує запаху свіжості . Усе дещо замасковане . Бракує миючих засобів . Але все одно я би іншим разом зупинилася саме в цьому готелі, бо вищеперераховані - це швидше побажання, а не критика . Да, і зробіть щось з фасадом . Що то за страшний заплакати, яким обклеєне фасадну скло?",9.2,10.0,newport.uk.html
"Зручне розташування, поблизу вокзалу кому це важливо,номер...","Зручне розташування, поблизу вокзалу кому це важливо,номер дійсно чистий без зауважень.Хороший парк поряд.","Розмір кімнати дійсно малий,але це прописано в описі)тому звертайте увагу на свої очікування.Немає парковки з охороною",8.3,10.0,newport.uk.html
номери один-в-один як на фото.,"номери один - в - один як на фото...місцерозташування ок, тиха вулиця...в пішій доступності вокзал та центральні місця (десь хвилин 20)... в номері є все вищеописані ...","не дуже комфортно було наявність вікна акурат біля тяжка, коли стало світати та сходити сонце - світило парамо в очі, сховатися від того не було шансів...але то не у всіх номерах так, в одномісному було ок ...",9.2,10.0,newport.uk.html
"Не зовсім зручне розташування деяких речей в номері,...",Nan,"Не зовсім зручне розташування деяких речей в номері, відсутність інтернету, нема магнітного ключа для входу в готель, треба щоразу телефонувати в домофон, що є дивно",7.1,10.0,newport.uk.html
Супер готель!,"Знаходиться не далеко від центру, дуже гарні і чисті номера. Готель пропонує сніданки, які можна собі обрати, по демократичним цінам. Все дуже сподобалось. 
Львів‘яни ще приїдуть обов‘язково до Вас! ;)",-,10.0,10.0,newport.uk.html
"Чудовий вибір, відмінна ціна, зручне розташування.","Відмінне розташування, дуже чисто та зручно. Гарний дизайн, приємні номери, цілодобова реєстрація. Є міні-бар з лояльними цінами. Є кондиціонер)",В номері не було заявленого  холодильника.,9.6,10.0,newport.uk.html
"Можу рекомендувати, якщо очікувати і проживати, як в готелі","Відпочивав в номері 11 кв.м. Все, що потрібно є. Номер такий, як на картинці, а тому все очікувано. Загалом сподобалося все. Дуже добре, що заселятися можна цілодобово. Це однозначно плюс.","Не стільки претензія, як побажання: за номер в 11 кв.м. ціну трошки б знизити. Претензій немає.",9.2,10.0,newport.uk.html
загалом готель хороший з комфортними номерами.,Все було чудово,Дуже прошу адміністрацію закупити в Ромера 1) шампуні 2) Мило 3) зубні щітки та пасту Маленький комплекти косметики індивідуальний.,7.5,10.0,newport.uk.html
Добре,"Вже другий рік поспіль зупиняємось у відряджені. Хороше розміщення, комфортний, є можливість замовити сніданок за окрему плату. Для відрядження оформлюють документи",Nan,8.3,10.0,newport.uk.html
"Готель розташований на затишній вулиці, поблизу парка Глоби.","Готель розташований на затишній вулиці, поблизу парка Глоби. Дуже близько до центра міста (Оперний театр), залізничного вокзалу, ринку ""Озерка"".",Nan,10.0,10.0,newport.uk.html
"Сподобався вигляд кімнати, сучасний інтер'єр.","Сподобався вигляд кімнати, сучасний інтер'єр . Розташування у центрі міста, поряд сквер та парк . У номері було усе необхідне для комфортного перебування.",Nan,9.2,10.0,newport.uk.html
Невеликий номер в якому комфортно перебувати.,"Невеликий номер в якому комфортно перебувати. Близько до залізничного вокзалу, хороший сервіс в номері є все необхідне навіть чайник, фен, що рідко трапляється в готелях 3 зірки. Рекомендую!",Nan,10.0,10.0,newport.uk.html
опалення було 24 год,опалення було 24 год міні бар і снеки повні хороший дизайн кімнати чистий сан вузол!,відсутній одноразовий шампунь . вікна і батареї покращені фарбою (фарба потріскана) кладіть меню з їжею одразу в номер . Скорик для взуття поставте в номер (брудними черевиками по чистому ковдрі!) 3D-телевізор не працював,10.0,10.0,newport.uk.html
переночувати можна,"З плюсів - персонал із витримкою та не погане місце для відвідань обласної адміністрації. намагалися зробити стильним, але з дешевих  матеріалів",В готелі не дають касові чеки . Не можливо розплатитися карткою . Сніданок у вигляді сухпайки - практично те саме ви можете купити в магазині . Прибирають погано.,6.5,10.0,newport.uk.html
"ІКЕА меблі і сплячий ""песик"" на вході :)","ІКЕА меблі і сплячий ""песик"" на вході :)","Мені би хотілося трошки новіший ремонт, пішаків не було, на їх місці стирчали цвяхи . Підставки до комп'ютери уже немає - а ще рік тому була: )",7.5,10.0,newport.uk.html
В цілому перебування було приємним,"привабливий персонал . Номер просто супер . Нам пощастило з сусідами, ніхто не шумів, але ми все одно чули, як сусіди передавались по кімнатах, або проходили по коридору . В номері безкоштовно чай та бутильована вода, інші напої та снеки за додаткову плату . В міні-бар є кава в капсулах, можна зробити собі каву (автомашина на коридорі).",шумоізоляція на низькому рівні . В номері немає Прайс на снеки та напої . В номері був зламаний душ.,8.3,10.0,newport.uk.html
Смачний сніданок - рекомендую.,"Смачний сніданок - рекомендую. Чисто, в номері є все, що потрібно.","Рушники - так собі. Дешеві номери - не рекомендую, дуже маленький, нуль звукоізоляції.",8.3,10.0,newport.uk.html
ціна якість супер!,"доступна ціна . особистий WiFi, наявність кухонних знарядь (чайник, мікрохвильова піч, холодильник). Також сподобалось що в комплементу входить не тільки вода а і пакетики з чаєм, зелений та чорний + цукор . Це все доволі зручно у випадку подорожі взимку, коли хочеться відразу при прибутті в номер зігрітися . Не мало важливо, як і в усіх доброго рівня готелях наявна додаткова ковдра на двомісне ліжко . бонусом є те що при бажанні можна замовити сніданок і вибрати його складові, але за окремі кошти і вибір не дуже великий . Для сніданків є окреме спеціально визначене місце, де так само як і в номерах чай не лімітований та безкоштовний . Чудове місце розташування, від вокзалу пішки з валізою 15-20 хв, поруч як мінімум два парки, також центр та набережна в пішій доступності 30 хв","відсутність ліфту, та відсутність ресторану - кафе при готелі . Також не сподобалось те що якщо брати номер на мансардних поверхах зі сторони витяжки піцерії, яка знаходиться на першому поверсі і працює лише на "" вырос "", то при відкритих вікнах запах затягує в номер.",10.0,10.0,newport.uk.html
Цікаво,"Дуже хороший інтер‘єр номера, приємний персонал, чисто та комфортно","сніданки могли б бутика, відсутні косметичні засоби, незрозуміло як користуватись сейфом, немає послуги замовлення сніданку у номер",8.3,10.0,newport.uk.html
Гарна обгортка з жахливою начинкою,"Гарний інтер'єр, досить зручні ліжка.","Вперше в своєму житті перебувала в таких не комфортних умовах, хоча за відгуками та вартістю все передбачало не поганий відпочинок . Найгіршим було - відсутність води!!! Перше, що хоче зробити будь - який турист після важкої дороги це прийняти душ, в нас цієї можливості не було!!! І що саме цікаве, в дорозі адміністратор зателефонувала уточнити о котрій годині ми плануємо заселитися, і нічого про відсутність води не сказала . а у вечері о 22,00 годині сказала, що якщо нас не влаштовує щось вона може повернути нам кошти) )) Тобто, ми заїхали, проплатили, піднялися в номер, і тільки після того як самі побачили що води немає, спустилися до адмін де вона нам повідомила, що води немає ТРИ ДНІ!!! Але це ще не все, в готелі де не можна курити, наш сімейний номер за 970 грн був прокурений . Навіть після провітрювання легше дихати не стало, з самої витяжки в туалеті несло сигаретним димом . До речі провітрюють ми ще й комарів напустили, тому що в 202 номері (Сімейному полюсі) не подбали про москітну сітки . Останнє, що нас просто "" добило "" це те, що ввечері з нас вимагали 50 грн за постільну білизну, яку я попросила для дитини (тому що, в номері з 1 двоспальне і 1 двох'ярусний ліжками був тільки один комплект двоспальне білизни) я погодилась сплатити зранку . А вранці була інша дівчина на зміні, яка дуже здивувалася і сказала що платити ні за яку постільну білизну не потрібно!!!",5.0,10.0,newport.uk.html
"У цілому дуже раджу, співвідношення ціни і якості ідеальне!","Крутий песик на рецепції :) Персонал дуже привітний! Стильний дизайн, одноразові тапочки. Є платний міні-бар, безкоштовна пляшечка води і чай.","Ліжко в одномісному надто мале - раджу брати двомісний, різниця в коштах всього 100 грн . Не знайшла шампуню (може в диспансерах то і мило і шампунь), не знайшла пульту від кондиціонера - довелось витягувати з розетки, у ванній кімнаті чистота на 4 -.",8.8,10.0,newport.uk.html
Чудовий готель за помірні гроші,"Готель сподобався, насправді дуже хороший за помірні гроші. Сучасні, чисті і комфортні номери, є все необхідне.","Сніданок не сподобався. Шумоізоляція між номерами слаба, але це було не критично.",9.6,10.0,newport.uk.html
"Чудовий готель, але снідати треба в іншому місці.",Дуже зручні та комфортні номери. Сподобався лаконічний дизайн.,"Абсолютно несмачний сніданок. Жахливий омлет, який був більше схожий на суфле без смаку.",10.0,10.0,newport.uk.html
Затишний готель із цікавим інтер'єром,"Відмінний готель . Номер затишний, у нашому напівлюкс ще й було додаткове двоповерхове ліжко :) Інтер'єр номеру та самого готелю дуже цікавий, як раз для молоді :) І сам готель розташований у затишному вагончику, зовсім поряд із центром (хвилин 20 пішки).",Трохи незручно розміщена поличка у ванній кімнаті над мийником (якщо бути неуважно то можно трохи задіяти головою поличку коли умиватися).,9.2,10.0,newport.uk.html
