title,pos_text,neg_text,ratingValue,bestRating,hotel
"Хороший, чистий, гарний готель.","Хороший, чистий, гарний готель.","напрацював належно кондиціонер, охолоджувач.",8.0,10.0,zinadin.uk.html
Нам дуже сподобалось!,Нам дуже сподобалось! Якщо будем гостювати то обов'язково залишимось тут!,Нам все сподобалось!,10.0,10.0,zinadin.uk.html
"Хороше, тихе, спокійне місце із великим басейном та корисним сніданком)",Спеціальний затишний спортивний готель,Кухня до 18:00,10.0,10.0,zinadin.uk.html
Небуло  два дні води.,Nan,небуло два дні води . Парковка охороняється.,4.6,10.0,zinadin.uk.html
Чистота.,Чистота. Дуже великі сніданки.,Nan,7.1,10.0,zinadin.uk.html
"В ресторані потрібно навести порядок, і номер був без балкона . Хоча в замовленні замовляло.",Все чудово !!!,Ресторан жахливий.,8.3,10.0,zinadin.uk.html
Необхідно було зачекати поки було включено опалення номеру,Nan,Необхідно було зачекати поки було включено опалення номеру,9.6,10.0,zinadin.uk.html
Для поїздки за кордон добре місце знаходження,Для поїздки за кордон добре місце знаходження,"Невірна адреса, довго шукали по Ужгороду, а виявилось, що знаходиться в районі",7.9,10.0,zinadin.uk.html
Добре розташування для подорожуючих,Добре розташування для подорожуючих,"В коридорі та в номері неприємний запах (сечі, поту, цвілі)",7.1,10.0,zinadin.uk.html
Вся родина рекомендує!,"Ідеально підходить для сімей з дітьми, які подорожують своїм авто у Європу.",Nan,10.0,10.0,zinadin.uk.html
"Спортсмену рифт не надо, а так все супер.","Спортсмену рифт не надо, а так все супер.",Nan,9.6,10.0,zinadin.uk.html
Затишне місце для активного відпочинку,Поряд спортивні споруди. Дуже приємний персонал. Збалансовані сніданки...,Все було добре,9.6,10.0,zinadin.uk.html
Наявність басейну.,Наявність басейну.,"Жахливий персонал, залишились неприємні враження.",3.3,10.0,zinadin.uk.html
Готель абсолютно підходить для ночівлі під час подорожі .,"Готель абсолютно підходить для ночівлі під час подорожі . Ліжко комфортне та м'яке, постіль та рушники білосніжні.",Nan,10.0,10.0,zinadin.uk.html
"Білизна такої якості, що не могли через те з сином заснути...",Nan,"Білизна такої якості, що не могли через те з сином заснути дуже довго.Тіло не дихало.",6.7,10.0,zinadin.uk.html
Рівень!,Дуже чисто та охайно . привітний персонал . Рівень сервісу відмінний.,Nan,9.6,10.0,zinadin.uk.html
Чудове обслуговування.,Чудове обслуговування. Привітний і уважний персонал. Гарне місце розташування. Неймовірний краєвид.,Жодних претензій . Мої очікування були виправдані.,10.0,10.0,zinadin.uk.html
"На вулиці всю ніч шумів насос чи якийсь інший прилад, було...",Nan,"На вулиці всю ніч шумів насос чи якийсь інший прилад, було тяжко заснути.",7.5,10.0,zinadin.uk.html
"Сніданки, затримка в обслуговуванні",Nan,"Сніданки, затримка в обслуговуванні",7.1,10.0,zinadin.uk.html
Сніданок нормальний.,"Сніданок нормальний. Також, гарна компанія діток. Вихователі молодці! Менше косметики на обличчя і були б ідеальні!!!",Можна було посмакувати кави яку робили попередні господарі . горнятка треба добре мити!!!,6.7,10.0,guest-house-uzhgorod.uk.html
Думка,"Гарне спокійне місце. У номері чисто. Брали люкс, тому нарікань нема. Вид з третього поверху гарний. Готель розташований майже біля словацького кордону. Від центру далеко, але таксі приблизно 2,5-3 євро. У номері був кондиціонер, ТВ. Сніданок враховано у вартість, теж смачний.",Nan,10.0,10.0,guest-house-uzhgorod.uk.html
Ліжка були були дуже зручні,Ліжка були були дуже зручні,"Майже всі сніданки з яйцем. Один з адміністраторів в наш номер поселив інших людей, через що нас поселили в інший з іншим видом",9.6,10.0,guest-house-uzhgorod.uk.html
"Номер просторий, чистий.","Номер просторий, чистий . Персонал добрий, все, що треба підкаже . ніжно зручне . Сніданок смачний, офіціантки дуже професійні, ввічливі, веселі.","1 . Жахливий wi - fi, гугл вантажиться секунд 30, і так кожна сторінка . І з ноутбука, і з телефону . 2 . Розташування - готель далеко від центру, не менше 4 км, хто не на авто, буде обтяжливо ходити пішки.",7.5,10.0,guest-house-uzhgorod.uk.html
"Просторий, тихий, світлий номер.","Просторий, тихий, світлий номер. Зупинялися вже вдруге. Все сподобалось. Дуже гарна територія. Можна проживати з собаками. Смачний сніданок, великий вибір.",Nan,9.6,10.0,guest-house-uzhgorod.uk.html
Для економ-варіанту супер,"Була парковка і без проблем з вільними місцями. Включений сніданок, причому великий вибір (близько 10 варіантів).","Те, що спільний санвузол на два номера і те, що в номері три ліжка . Тому не був до кінця певен чи це я за номер заплатив чи за ліжко (чи бува вночі ще хтось не заселитися у мій номер) і почувався через це не дуже комфортно.",7.9,10.0,guest-house-uzhgorod.uk.html
Близько до кордону.,Близько до кордону.  Своя парковка.,"Спільний, на два номери, туалет і душ. Я цього не очікував. Хоча, нам пішли на зустріч і вирішили питання окремих зручностей.",6.7,10.0,guest-house-uzhgorod.uk.html
"Сніданки смачні, великий вибір.","Сніданки смачні, великий вибір. Ліжка комфортні. Господар уважна й привітна людина.","В душовій сантехніка потребує ремонту / заміни (лійка в душовій не фіксується, склеїв раковина - печаль). Дуже душно на 3 поверсі і у номері ввечорі, вікно у коридорі відкривати заборонено . Ручки дверей вимагають норови, тому нові гості будуть ними довго грюкати.",6.3,10.0,guest-house-uzhgorod.uk.html
"Ужгород прекрасне, варте уваги місто . Готель розглядала, як можливість бюджетно- - переночувати . Добре.","Ціна, залишили кімнату типу "" хостел "" з 6 ліжко-місця лише в нашому розпорядженні: бронювали 2 ліжка . Гарна доглянута територія.","Кава. В місті Ужгород культ кави. Тому мої очікування не виправдались. Нехай вона буде дорожча, але належної якості....",8.8,10.0,guest-house-uzhgorod.uk.html
Незадоволений проживанням це м'яко кажучи...,"Територія гарна і велика, місце розташування для людей які б хотіли тихого і спокійного відпочинку","По перше враження зіпсувалися тільки переступили поріг номера, я розумію ціна не висока але номер був навіть не прибраний (оселялись близько 16.30) після мого зауваження прибрали за 20 хвилин і стан номера це жах матраци, жалюзі, стан меблів, навіть на стелі сліди від когось (дивіться фото) єдине що спадало це чиста постіль, я людина не дуже примхлива до умов життя але це трошки занадто звідки такий рейтинг в цього готелю забув сказати жили в номері Твін 8 . По друге на рахунок сніданку (входить в ціну проживання) замовили молочну кашу і сирники, до молочної Кашин питань не має була смачна але сирники...коли почав їсти знайшов волосся всередені зробив зауваження дівчині яка нас обслуговувала, вона подивилась, сходила на кухню прийшла вибачилась і все про заміну або ще щось ні слова чесно вже й не хотілось . Єдине що нам не зіпсувало настрій це звичайно сакура фест і чудовий Ужгород",4.2,10.0,guest-house-uzhgorod.uk.html
"Саме те, що потрібно для приємного відпочинку 👌🏻","Загалом все сподобалося: приємний персонал, смачний та ситний сніданок, неймовірно гарне подвір‘я, чудова атмосфера та чисте приміщення.",Єдиними недоліками були тимчасові проблеми з водою в крані та несправність терміналу.,8.8,10.0,guest-house-uzhgorod.uk.html
мені сподобалося,Сніданок чудовий,все добре,9.2,10.0,guest-house-uzhgorod.uk.html
Рекомендую.,"Сніданок сподобався. Чисто, привітний персонал, не шуміли сусіди.",-.,10.0,10.0,guest-house-uzhgorod.uk.html
Чудове розташування.,"Чудове розташування. Тихо, спокійно. Найкраще співвідношення ціна-якість.",Nan,10.0,10.0,guest-house-uzhgorod.uk.html
хороший варіант біля кордону,"привітний персонал , парковка",Nan,9.6,10.0,guest-house-uzhgorod.uk.html
Хороше місце для ночівлі.,Хороше місце для ночівлі. Смачні сніданки. Гарна територія,Nan,9.6,10.0,guest-house-uzhgorod.uk.html
В кімнаті тепло.,В кімнаті тепло. Все дуже зручно. Рекомендую.,Nan,9.6,10.0,guest-house-uzhgorod.uk.html
Хороший готель економ-класу,Хороший готель економ-класу,Nan,7.9,10.0,guest-house-uzhgorod.uk.html
Дуже класна територія з великим садом.,Дуже класна територія з великим садом. Багато альтанок і лавочок.,На територією є басейни але чомусь для жильців вони недоступні.,6.7,10.0,guest-house-uzhgorod.uk.html
У номері було чисто.,У номері було чисто. Персонал привітний. Є достатньо великий вибір сніданків,Дуже погана звукоізоляція,7.5,10.0,guest-house-uzhgorod.uk.html
"Далеко від дороги, крутий підйом до самого хостелу, незадовільний стан душової кабінки",Адекватне співвідношення ціна/якість,"Далеко знаходиться від дороги, пішоходам пропоную обрати хостел, який має краще розташування",5.0,10.0,guest-house-uzhgorod.uk.html
Красива територія,Красива територія,Nan,8.3,10.0,guest-house-uzhgorod.uk.html
Територія супер,Територія супер,Немає такого,9.6,10.0,guest-house-uzhgorod.uk.html
"Прекрасний персонал, чистота і чудесний двір.","Прекрасний персонал, чистота і чудесний двір.",Тапочки потрібно купувати окремо.,10.0,10.0,guest-house-uzhgorod.uk.html
В цілому задоволена,Кухня і персонал хороший,Не міняють рушники,7.5,10.0,guest-house-uzhgorod.uk.html
Ванна кімната ну дуже компактна!,Nan,Ванна кімната ну дуже компактна!!!😀,5.8,10.0,guest-house-uzhgorod.uk.html
Рекомендую! ,Номер Люкс. Чудовий. Чистенький. Свіжий. Повністю задоволені,Персонал трохи далекий від рівня обслуговування. Але загалом дуже добре,8.8,10.0,guest-house-uzhgorod.uk.html
"Розташування готелю дуже зручне, знаходиться біля центру.","Розташування готелю дуже зручне, знаходиться біля центру.  Для перебування на одну чи дві доби як раз.  Можна розрахуватись карткою.","Самі номера розташовані на 3 поверсі, ліфту немає, якщо з валізами, то необхідно буде все тягнути в руках.",9.2,10.0,quot-boutique-quot.uk.html
"Розташування готелю неподалік від центру,нас поселили пізно...","Розташування готелю неподалік від центру,нас поселили пізно вночі ,номер чистий і комфортний 
,є парковка","Персонал готелю може зайти в номер не постукавши і відкрити номер своїм ключем, вікно з матовим Шкло, не все працює в номері і якщо вже є Кукшин для води і шклянку хотілося б щоб була вже і вода",6.7,10.0,quot-boutique-quot.uk.html
Є всі зручності! Уважний персонал),+ Компетентний персонал + Зручне розташування + Безкоштовна парковка перед входом в готель + Ідеальний Матра + Дуже чистий номер + Є телефон для звязку з ресепшн,-Відсутній міні-бар в номері (всі напої є біля адміністратора),10.0,10.0,quot-boutique-quot.uk.html
"Новий готель на тихій вулиці, але поруч з річкою та історичною частиною міста.","Комфортний новий готель в самому центрі міста, Поруч багато магазинів та кафе, ресторанів, а також - набережна та історична частина Ужгорода. В готелі є міні кухня з чайником та посудом. Можна розігріти їжу в мікрохвильовці.  Дякуємо, що врахували всі наші прохання та побажання.  На сніданок та обід радимо сходити в ресторани Колібрі, Панорама або Балкан (5 хвилин від готелю). Також поруч із готелем є м'ясна лавка та кафе м'ясних страв. Смачно)","Нема ліфта, круті сходи на всі поверхи. Людям похилого віку, хворим або з важкими валізами буде тяжко підніматися. Дуже небезпечні для дітей вікна на сходах - низькі, великі та нічим не захищені.",10.0,10.0,quot-boutique-quot.uk.html
Друзям би не радила. ,"Сподобалось те, що помешкання знаходиться в центрі . Ми були там на Пасху, тому було зручно дістатись до собору, а також поряд був супермаркет.","Не сподобалась некомпетентність персоналу . Ще з вечора, по приїзду, ми попросили відкласти нам паску, яка коштувала 50 грн . Зранку ціна паски була вже 100 грн . Попередньо ми телефонували, і попереджували, що в один номер треба буде доставити ліжко . Нам відповіли, що по приїзду, адміністратор на рецепції зможе нам це все організовувати . По приїзду, адміністратор ні словом, ні духом не чув про таке, і як доставити ліжко він не знав . Це був вечір перед Пасхою, ми не стали сваритися . Але очікування реальність, не зійшлись . Також в номері не було туалетного папірус . Мені здається, що ціна не дорівнює якості в цьому готелі.",7.1,10.0,quot-boutique-quot.uk.html
"Зручне розташування, близько і до центру і до вокзалу.","Зручне розташування, близько і до центру і до вокзалу. Хороше ліжко, сантехніка та загальний стан номеру.","На поверсі та в номері стояв неприємний запах: шось середнє між каналізацією і сирістю. В нашому номері лише маленька кватирка, яку не закрити без драбини :)",7.9,10.0,quot-boutique-quot.uk.html
you get what you pay for,"адекватний варіант за ці гроші, хороше розташування, добрий напір води у душі","у холі стійкий запах копченого м'яса з сусіднього магазину, слабкий сигнал інтернету",8.3,10.0,quot-boutique-quot.uk.html
Цілком комфортно,"Зручне місцерозташування . Чисто . Хороша сантехніка .. телевізор, якісний wi - fi забуту річ оперативно надіслали Новою поштою.","Відсутність сніданку та відсутність чайника в номер . Чай можна зробити на другому поверсі у спеціальному місці . Першу ніч було холодно в номері, а в друзів у номері - гаряче . За нашим проханням температура відрегулювали, а ось у номер друзів так і було гаряче.",8.3,10.0,quot-boutique-quot.uk.html
"Гарне місцерозташування, прийнятна цінова політика, новий...","Гарне місцерозташування, прийнятна цінова політика, новий ремонт, доволі Чистов номері, привітний персонал","Було прохолодно в номері, не дуже якісно працює система опалення, не заважало б додати певні додаткові елементи, що забезпечують зручність при перебування в номері в контексті гігієнічних засобів",7.1,10.0,quot-boutique-quot.uk.html
"Локація, приємний персонал, чистота.","Локація, приємний персонал, чистота. Високі стелі.","Відсутність вікон (не рахуючи того, що на стелі); відсутність питної води, холодильнику та письмового столу в номері; 4й поверх без ліфту. Не побачив інформацію про все це під час замовлення.",7.9,10.0,quot-boutique-quot.uk.html
Все було на найвищому рівні.,Дуже гарний отель . Персонал ввічливий та доброзичливий . Чистота номера вражає . Дуже гарна робота персоналу та власників готелю . При нагоді буду рекомендувати даний отель друзям та колегам . Щиро дякую.,Nan,9.6,10.0,quot-boutique-quot.uk.html
Симпатичний привітний готель,"Персонал був дуже привітним: заселили швидко, відповіли на запитання, після виселення дозволили залишити валізи на деякий час і ми мали можливість прогулятися ще раз центром міста бо мали кілька вільних годин до потяга, допомогли викликати таксі. Готель розташований дуже зручно, майже в центрі, поблизу є кілька магазинів і кафе, на першому поверсі поряд із готелем магазин дуже смачних м'ясних виробів: можна смакувати прямо там, можна взяти з собою в дорогу.",Особливих недоліків не знайдено. Можливо для когось недоліком буде відсутність ліфту: на четвертий поверх потрібно підніматися сходами.,8.8,10.0,quot-boutique-quot.uk.html
"Дорого (~ в 2 рази дорожче за більшість готелів в Ужгороді), незадовільна якість.","Ліжко, телебачення.","Сніданок (неякісні сосиски, відмороження огірки, несвіжа петрушка), відсутність холодильника в кімнатах, відсутність шампуню, відсутність Чепци для душу.",6.3,10.0,quot-boutique-quot.uk.html
"Найбільше це розташування, готель новий, ще не знищений,...","Найбільше це розташування, готель новий, ще не знищений, тому чисто, затишно, мінус- не має ліфта, для старших осіб  може бути важко по сходах.","Поселення та реєстрація затягнулися, . У мене було дахові вікно без можливості затемнення, влітку темно біля 23 а зранку во пів на п'яту вже світло.",9.2,10.0,quot-boutique-quot.uk.html
"Готель зі своїми нюансами, але за свою ціну хороший варіант.","Хороше місцеположення готелю, 10 хв. пішки до центру. Приємний персонал. У номері було відносно чисто. Чисті рушники.","У ванній кімнаті був неприємний запах. У кімнаті було тільки одне вікно на стелі - мансардного типу (таке враження, що тебе зачинили у коробці і світло потрапляє тільки через ""шпарину"" вгорі). Брудна постіль. Головним мінусом стала безсонна ніч, оскільки у сусідньому номері впродовж всієї ночі голосно шуміли, стукали та розпивали спиртні напої постояльці готелю. Вразила байдужість працівників готелю та охорони. ""Гуляння"" сусідів продовжувались від 00:00 до 03:30 ночі.",7.1,10.0,quot-boutique-quot.uk.html
Затишний готель неподалік від центру,"Готель зовсім новий, дуже гарний і чистий . Номер великий, мені надзвичайно сподобався продуманий дизайн (і те, як підібрані кольори - рожевий, білий, бузковий, і те, як кожна річ знаходиться на своєму місці, від пухнастого Коврига біля ліжка до гачка для рушників біля душу). У номері світло і сонячно завдяки великим вікнам, але на них є суцільні жалюзі для тих, хто не хоче аж так багато сонця :) ліжок насправді два, вони теж великі, нові і з зручними матрацами, тому спалося добре (можна зсунути докупи, можна розсунути). Є все, що треба: шафа з дзеркальними дверима, два комоди, стіл і стільці, графин і склянки, фен, кондиціонер . Достатньо місця, щоб покласти свої речі, у ванні також є поличка . Сусідів ми не чули, вночі в готелі тихо . Немає холодильника, але свою їжу можна покласти у холодильник адміністратора . Також на даний момент немає гарячих сніданків, бо ще не працює кафе, але щоранку є свіжа випічка (булочки з маком, круасани, петрушки, булки з сиром - щоразу щось інше) та кава або чай . Готель знаходиться поблизу річки Уж, тому можна прогулятися по набережній до пішохідного мосту, а звідти - до центру міста, це займе десять - п'ятнадцять хвилин . На ресепшені завжди були привітні адміністратори, які допомагали з будь - якими питаннями.","Немає щоденного прибирання, лише раз на три дні. Але адміністратори без проблем дають новий пакет для сміття, папір тощо, змінюють рушники на вимогу.  Немає ліфта, номери знаходяться на 3 поверсі.",10.0,10.0,quot-boutique-quot.uk.html
Розташування ,Розташування Чиста постіль Великий балкон,"Оздоблення і ремонт у номері ""Стандартний люкс"" могли б бути кращими Відсутність халату у номері ""Стандартний люкс""",7.9,10.0,quot-boutique-quot.uk.html
Виїхав з відчуттям недоотриманого сервісу,"Меблі, інтер'єр, дизайн  ЧУДОВИЙ, рецепція уважна.","Проте номер за 3 доби не прибирали, рушники не міняли, води на столі й міні-бар немає, а сніданок це бургер, масло й яйце - негусто.",6.7,10.0,quot-boutique-quot.uk.html
Сподобалось лише місце розташування цього готелю.,Сподобалось лише місце розташування цього готелю.,"сніданки тут ніякі!! Жили в номері економ, то вікно воно є і немає, бо дотягнутися до нього нереально, а під кондиціонером спати .... самі вирішуйте . Так як готелю не багато місяців, то щодо прибирання вони вже халтурити . Могло бути і чистіше!!",6.7,10.0,quot-boutique-quot.uk.html
Гарний готель.,"Гарний готель. Дуже привітні адміністратори на рецепції. „Чудовий варіант на 1-2 ночі“.
Розміщений в центрі міста. Поряд є паркомісця. Через дорогу є цілодобовий продуктовий магазин.",Nan,10.0,10.0,quot-boutique-quot.uk.html
"Дуже зручні ліжка, все новеньке після ремонту","Дуже зручні ліжка, все новеньке після ремонту","Незрозуміла конструкція в номері - очевидно, мала бути душова кабіна??? вимиті залишки після ремонту, сніданок...Можна було б запитати, якій саме каві надає перевагу гість - еспрессо за замовчуванням, серйозно? переночувати одну ніч - ок",7.5,10.0,quot-boutique-quot.uk.html
"Готель новий, тож сантехніка, меблі, білизна - нові.","Готель новий, тож сантехніка, меблі, білизна - нові.  Приїхавши зарано - дозволили раннє поселення.","На час нашого проживання у готелі, ресторан не працював, сніданок подали у номер - сніданок поганий, навіть у такому форматі, могло б бути краще, щось типу йогурту, творог, вівсянки, салату.",7.5,10.0,quot-boutique-quot.uk.html
"Чисто, охайно, приємний персонал","Чисто, охайно, приємний персонал",Ми блукали номер з одним двоспальне ліжком . В результаті отримуємо 2 Однодольні ліжка і ніякої заміни: (для романтичної поїздки на 8 березня - було сумно: (,8.8,10.0,quot-boutique-quot.uk.html
Чудовий варіант на 1-2 ночі,"Готель новий, в номерах все новеньке. Персонал дуже привітний і ввічливий, видно що цінять клієнта. Розміщений в центрі міста. Поряд є паркомісця. Через дорогу є цілодобовий продуктовий магазин. За рогом популярне клуб/кафе ""Панорама"".","Звукоізоляція в номерах не дуже добра. Чути, як працює телевізор в сусідньому номері. Підлога в номері з плитки. Зимою вона холодна.  Під ліжком клубки пилу.",8.8,10.0,quot-boutique-quot.uk.html
Все добре буде!,"Готель новенький, білосніжна білизна та рушнички . Смачні сніданки . привітний персонал . Особливо вразив своєю уважністю адміністратор пан Михайло, самостійно доставив ліки, бо захворіли в дорозі.",Недоліків не знайдено.,9.6,10.0,quot-boutique-quot.uk.html
"Гарний, комфортний готель.","Гарний, комфортний готель.",Nan,8.3,10.0,quot-boutique-quot.uk.html
Єдине гарне - персонал ,Єдине гарне - персонал,"Холодно, темні кімнати, пробурено Дорого за такі умови",4.6,10.0,quot-boutique-quot.uk.html
"Дизайн, чистота, персонал.","Дизайн, чистота, персонал.",Нема міні бару та напоїв.,7.9,10.0,quot-boutique-quot.uk.html
Розташування зручне.,Розташування зручне. Сніданок не замовляли.,Nan,10.0,10.0,quot-boutique-quot.uk.html
Гарний номер.,Гарний номер. Все чисто.,Є одне невелике вікно(в куті)  на балконі.,8.3,10.0,quot-boutique-quot.uk.html
"Зручно, бо готель біля центру, є парковка.","Зручно, бо готель біля центру, є парковка . Номер чистий, комфортний, персонал ввічливий . Всюди є москітну сітки.",Вікна в номері не прозорі.,9.2,10.0,quot-boutique-quot.uk.html
Ліжко не сподобалось.,Nan,Ліжко не сподобалось.,7.1,10.0,quot-boutique-quot.uk.html
Дуже позитивне враження.,"Зручне розташування. Поруч нічний гастроном, аптека, кафе.",Все ОК.,7.9,10.0,quot-boutique-quot.uk.html
"Зависока ціна,можливо це пов*язане зі святковими днями.",Nan,"Зависока ціна,можливо це пов*язане зі святковими днями.",7.5,10.0,quot-boutique-quot.uk.html
"Навіть на 4 поверсі було чути, що поруч знаходиться нічний...",Nan,"Навіть на 4 поверсі було чути, що поруч знаходиться нічний клуб.",6.7,10.0,quot-boutique-quot.uk.html
"Привітний персонал, місце розташування чудове, чистота.","Привітний персонал, місце розташування чудове, чистота.",Nan,10.0,10.0,quot-boutique-quot.uk.html
"В номері було досить холодно, відключали опалення час від...",Nan,"В номері було досить холодно, відключали опалення час від часу, кондиціонер не справлявся - не розрахований на таку площу.",6.3,10.0,quot-boutique-quot.uk.html
"Зручне ліжко, приємний запах рідкого мила","Зручне ліжко, приємний запах рідкого мила",Все. Чудово,10.0,10.0,quot-boutique-quot.uk.html
"Два окремих ліжка, хоча замовляли одне велике, двоспальне",Nan,"Два окремих ліжка, хоча замовляли одне велике, двоспальне",9.2,10.0,quot-boutique-quot.uk.html
Нове помешкання у самому центрі міста,Нове помешкання у самому центрі міста,Nan,7.9,10.0,quot-boutique-quot.uk.html
Все відмінно.,"Чудовий готель в самому центрі міста. Жодних зауважень немає. Тут чисто, привітно та затишно. Рекомендую.",Nan,10.0,10.0,quot-boutique-quot.uk.html
"відзивався персонал, приємні люди, чисті номери, новий ...","відзивався персонал, приємні люди, чисті номери, новий отель . Поки все чудово.",Нема поганого взагалі.,10.0,10.0,quot-boutique-quot.uk.html
Сніданок такий собі.,Nan,"Сніданок такий собі. Багато комарів, після 23ї важко знайти місце повечеряти.",8.8,10.0,quot-boutique-quot.uk.html
"Ужгород, буває різним.",Розташування,Чистота,7.5,10.0,quot-boutique-quot.uk.html
Гарне місце розташування але сніданок міг бути кращим,"Світла кімната, хороший кондиціонер зручна вана кімната,тихо і затишно.","Постільна білизна була місцями забруднена, дуже компактна кімната",7.9,10.0,quot-boutique-quot.uk.html
"Зручне розташування готелю, нова сантехніка, дуже ввічливий...","Зручне розташування готелю, нова сантехніка, дуже ввічливий персонал","Трохи незручним було маленьке вікно, яке важко закрити під час дощу",9.2,10.0,quot-boutique-quot.uk.html
Рекомендую,"Інтер'єр, тихо, тепло, затишно",Nan,8.8,10.0,quot-boutique-quot.uk.html
"Чистота, хороші меблі і сантехніка, привітний персонал.","Чистота, хороші меблі і сантехніка, привітний персонал.",Наявність російських каналів на ТВ.,10.0,10.0,quot-boutique-quot.uk.html
Сучасний готель за помірковану ціну.,Новий готель з сучасним дизайном кімнат  не далеко від центру міста.,Nan,8.8,10.0,quot-boutique-quot.uk.html
Так. Дуже непоганий НОВИЙ отель.,Так. Дуже непоганий НОВИЙ отель. Персонал дуже добрий. Розташування 3 хв. пішки від центру.,Все сподобалось.,10.0,10.0,quot-boutique-quot.uk.html
Все було чудово!,Все було чудово! Дякуємо!,Nan,10.0,10.0,quot-boutique-quot.uk.html
"Шикарна постільна білизна та рушники, гостинний персонал!","Шикарна постільна білизна та рушники, гостинний персонал! Ідеальне місце для відпочинку з сім'єю або друзями!",Nan,10.0,10.0,quot-boutique-quot.uk.html
В загальному цілком нормальні умови за ціну в 600 грн,Чиста постіль рушники. нові номери,"Під ліжком павутина і пилюка, по кутах біля вхідних дверей теж кілочки пилюки . все інше було добре",8.5,10.0,quot-boutique-quot.uk.html
"Гарний, чистий готельний.","Гарний, чистий готельний . Дуже привітні адміністратори на рецепції.",Вид з вікна(,9.6,10.0,quot-boutique-quot.uk.html
Гарний готель,"Дуже сподобалось, приємний персонал, чиста кімната з новим обладнанням, є капці, фен Валєра.",Nan,10.0,10.0,quot-boutique-quot.uk.html
сніданок нікудишній,сніданок нікудишній,Nan,8.8,10.0,quot-boutique-quot.uk.html
"Для тих, кому варто перепочити перед вранішнім виїздом на ...","Для тих, кому варто перепочити перед вранішнім виїздом на Словаччину, дуже зручний готель . По - перше, не треба шукати по місту - розташований на об'їзній, по - друге, в 10 хв . від кордону . Персонал привітний.",звукоізоляція могла би бути краще.,7.5,10.0,hotel-kilikia.uk.html
Чудовий сніданок!,"Чудовий сніданок! Гарний готель для відпочинку тих,хто в дорозі. Розташован біля траси, зручний паркінг, чисті комфортні номера.","Зупинялись тільки на одну ніч, за цей час все було добре",9.2,10.0,hotel-kilikia.uk.html
Відмінно,"Чудовий готель, гарні великі номери, красиві меблі, в готелі в цілому і в номерах чисто . привітний персонал . Смачні сніданки за « смішною » ціною . Єдиний недолік - трошки далеко від центру . Разом з тим зручно для тих хто подорожує на авто . Готель знаходиться на об'їзд ній дорозі, легкий під'їзд, безплатне паркування.",Nan,9.6,10.0,hotel-kilikia.uk.html
"Повернусь звісно, але буду перевіряти номер більше ретельно.",Чистота. Дзеркало. Ванна,"Цього разу в номері було зимно. Тягнуло з вікна. Мене про це не попередили, а помітив вже тільки зранку, коли встав з «холодною головою». Шум від дороги, але це логічно",7.9,10.0,hotel-kilikia.uk.html
Готель сподобався.,"Готель сподобався. Комфортно, чисто, смачні млинці на сніданок. 
Святкували День Святого Валентина у ресторані, атмосфера вразила, смачні страви, сервіс відмінний!",Nan,10.0,10.0,hotel-kilikia.uk.html
"Нічого особливого, на фото ніби дуже гарно, а в реальності.","Нічого особливого, на фото ніби дуже гарно, а в реальності .... Зато швидко заготували замовлений лаваш в ресторані і доставили в номер . Смачно.","небуло включено сніданок, хоча і ціна зовсім недешева, порівняно з конкурентами . Немає в номері тапочок, рушники старі, жорсткі, жовтіли від старості . Кришка розетки у ванній Коломана.",7.5,10.0,hotel-kilikia.uk.html
