title,pos_text,neg_text,ratingValue,bestRating,hotel
"Хорошее место расположение, приветливый персонал.","Хорошее место расположение, приветливый персонал.","Жил в номере ""ДЕЛЮКС"". Это катастрофа!!! Номера уже давно требуют ремонта! ТВ не работает, Кондиционер работает но подвижные детали уже давно не гоняют воздух по комнате, они держатся на скотче! Розетка возле кровати не работает, ковролин с пропалами и следами от упавшего на него утюга.... Больше не приеду, знаю места в Ужгороде  гораздо лучше за такие же деньги. P.S.: В номере ""Делюкс"" нет даже минибара и холодильника, водичка (которая во всех приличных местах идёт как комплимент гостю) тут тоже за деньги. Даже тапочек и тех не было! Это просто ЖЕСТЬ!",5.4,10.0,uzhgorod.uk.html
"В номере отличный, свежий ремонт, очень чисто, удобная...","В номере отличный, свежий ремонт, очень чисто, удобная кровать, отличная сантехника. Отличные завтраки. В общем, несмотря на небольшие описанные ниже недостатки, по соотношению цена/качество, я думаю это один из лучших вариантов проживания в г. Ужгород.","Раньше в каждом номере был небольшой холодильник, теперь холодильников нет. Звукоизоляция между номерами не очень хорошая, поэтому если в соседнем номере попадутся шумные соседи, отдыхать будет не комфортно.  При цене номера порядка 1000 грн./ночь, бутылка простой минеральной воды 0.5 л (которая находится в номере) не входит в стоимость; за неё надо дополнительно платить 18 грн.; это выглядит немного странно. В первый день проживания, молодой человек на ресепшн разговаривал с поселяющимися немного резковато, если не сказать грубовато; в следующие дни персонал на ресепшн был отличный.",8.8,10.0,uzhgorod.uk.html
"Замечательный персонал,замечательный завтрак и конечно...","Замечательный персонал,замечательный завтрак и конечно пианист за белым роялем во время завтраков","К сожалению,были проблемы с кондиционером и холодильником в номере...при жаре на улице +30...34.",9.2,10.0,uzhgorod.uk.html
"Здесь ненавидят гостей. Ужасный, хамский персонал, охранник парковки возомнил себя директором отеля",,"Охраннику парковки не понравилось, что постояльцы ходят в зеленых футболках (корпоративный цвет нашей компании), угрожал, что он выселит из гостиницы, проколет колеса автомобиля, вел себя по хамски, развязно и распоясано. Рекомендовал жаловаться на гостиницу ""лично СВОЕМУ Зеленскому""... Все это происходило возле рецепции, на что администратор никак не реагировала, потупив глаза. Наша компания заплатила гостинице более 20 тыс гривень за проживание на Конгрессе, но опасаясь за машину, из-за угроз охранника парковки, были вынуждены выехать из гостиницы на сутки раньше и ехать в Киев всю ночь. Дирекция отеля Ужгород на обращение об инциденте, никак не отреагировала.",2.5,10.0,uzhgorod.uk.html
"Здесь ненавидят гостей. Ужасный, хамский персонал, охранник парковки возомнил себя директором отеля",,"Охраннику парковки не понравилось, что постояльцы ходят в зеленых футболках (корпоративный цвет нашей компании), угрожал, что он выселит из гостиницы, проколет колеса автомобиля, вел себя по хамски, развязно и распоясано. Рекомендовал жаловаться на гостиницу ""лично СВОЕМУ Зеленскому""... Все это происходило возле рецепции, на что администратор никак не реагировала, потупив глаза. Наша компания заплатила гостинице около 20 тыс гривень за проживание на Конгрессе, но опасаясь за машину, из-за угроз охранника парковки, были вынуждены выехать из гостиницы на сутки раньше и ехать в Киев всю ночь. Дирекция отеля Ужгород на обращение об инциденте, никак не отреагировала.",2.5,10.0,uzhgorod.uk.html
"Здесь ненавидят гостей. Ужасный, хамский персонал, охранник парковки возомнил себя директором отеля",,"Охраннику парковки не понравилось, что постояльцы ходят в зеленых футболках (корпоративный цвет нашей компании), угрожал, что он выселит из гостиницы, проколет колеса автомобиля, вел себя по хамски, развязно и распоясано. Рекомендовал жаловаться на гостиницу ""лично СВОЕМУ Зеленскому""... Все это происходило возле рецепции, на что администратор никак не реагировала, потупив глаза. Наша компания заплатила гостинице около 20 тыс гривень за проживание на Конгрессе, но опасаясь за машину, из-за угроз охранника парковки, были вынуждены выехать из гостиницы на сутки раньше и ехать в Киев всю ночь. Дирекция отеля Ужгород на обращение об инциденте, никак не отреагировала.",3.3,10.0,uzhgorod.uk.html
Очень приветливая девушка при заселении.,Очень приветливая девушка при заселении. Уютно в номере и чисто. В шкафу очень много места для вещей. Свежий воздух и пение птиц за окном. На завтрак в ресторане красивое исполнение музыки на рояле.,"При расчете, необходимо было заплатить за 2 бутылки по 0,5л минеральной воды. Сумма всего 18грн., но в моем понимании это должно было быть включено в цену номера. Или тогда уже в номере должен быть бар, в котором находятся ОХЛАЖДЕННЫЕ напитки и рядом лежит прайс. И Клиент уже понимает, что напитки платные и сам решает, как поступать с ними. А так получается ситуация, что каждая из сторон осталась при своём мнении. В остальном все было на отлично.",10.0,10.0,uzhgorod.uk.html
место.,"место. центр,","при заезде мне на ресепшене нахамили, что моя резервация на Букинге вообще ничего не значит, и мне нужно 30 минут на диванчике ожидать пока они ее получат, проверят, возможно подтвердят а может и нет. Хотя у меня было электронное подтверждение с Букинга. Я заказывал с паркингом. на парковке перед отелем мест не было и мне сказали что это не их проблема. Завтрак убогий, СССР. лифты маленькие из эпохи ранней электрификации.",6.3,10.0,uzhgorod.uk.html
Не рекомендую. Лучше поискать что то поближе к центру города.,"Размер комнаты Хорошие, в меру жесткие матрасы Свежее и новое белье Удобная парковка Неплохой мини бар",Вонь из канализации Допотопный телевизор Уставшая мебель Поврежденный регулятор на полотенцесушителе,4.6,10.0,uzhgorod.uk.html
Высокий уровень.,"Высокий уровень. Чувствуется лухури. Большие и просторные комнаты. Чисто, хороший матрас, хороший завтрак.","Был запах сигаретного дыма, не смотря на то, что в отеле курение запрещено.",10.0,10.0,uzhgorod.uk.html
Расположение.,Расположение.,"Официант в ресторане не тактичный и хамоватый.  В номере волосы и какие то крошки на белье.  Телевизоры в номерах маленькие и еще с прошлого века , ели что-то показывают.",7.1,10.0,uzhgorod.uk.html
"Очень понравился персонал и завтрак, и все остальное.","Очень понравился персонал и завтрак, и все остальное. Персонал реагирует на пожелания проживающих мгновенно. На завтрак подают только вкусные и очень свежие блюда. Ну и разнообразие богатое. Мы остались очень довольны Спасибо.  Играл замечательный музыкант.","Все-же предусмотреть в н омерах электрочайник, если регламент позволит.",10.0,10.0,uzhgorod.uk.html
Хочеться вернуться!,"Персонал профессиональный, чистота практически идеальная, для комфортного сна есть все условия, на завтраке есть из чего выбрать.",В ванной не хватало полочки для косметики и тапочек. Мало искусственного освещения в комнате. На завтраке кофе отвратительного качества.,9.2,10.0,uzhgorod.uk.html
Не рекомендую!,Месторасположение,"Девушка на рецепшн Диана, не подходит на эту работу. Неумение общаться с гостями гостиницы! Ночью ждали пульт от кондиционера который она даже не собералась приносить. По 20ти минутах ожидания, ничью ,когда уже набрали рецепшн, девушка ск что нет батареек! Грязно, на ковролине длинные черные волосы, на покрывале пятна засохшей крови!",2.5,10.0,uzhgorod.uk.html
"Один из лучших отелей Ужгорода, а может и самый лучший.","Хорошее расположение, достойно выглядещее здание. Завтрак ""шведский стол"", и на завтраке есть кофемашины, поэтому неплохой капучино обеспечен. :) Номер (полулюкс) просторный и чистый. Есть минибар (заполненный). Свежая постель, мягкие полотенца, всё на достаточно высоком уровне! В целом было тепло и тихо.","Мебель в номере явно подуставшая, ей лет 15, наверное, из ДСП, выглядит уже устаревшей. Ещё немного, и отель не будет выглядеть презентабельным от слова совсем. :) Телевизор маленький, старый, с выпуклым экраном, и показывает 3-5 каналов, пара из которых словацкие. Завтрак... нормальный. Постарались создать изобилие, но из очень дешёвых продуктов. Никаких изысков не ждите. Был отдельный неприятный момент. Выселение из отеля в 12:00, мы выехали в 16:00. Нам никто в номер не звонил, не выгонял, не предупреждал, мы спокойно себе отдыхали. Но при выселении с нас взяли ещё за полсуток. Возможно, я не права, но было крайне неприятно, раньше с таким не сталкивалась - или звонили в номер и просили выехать, т.к. следующие гости должны заселиться, или просили доплату (но заранее! Всегда был выбор!), или разрешали побыть бесплатно сколько нужно. Здесь же доплату попросили постфактум. А ведь это около 700 грн. По факту, лучше б мы эти 4 часа за эти деньги по Ужгороду погуляли. :)",7.1,10.0,uzhgorod.uk.html
"Удачное место, большая парковка.","Удачное место, большая парковка.","Абсолютно хамское отношение и поведение администратора, пока с ней не связались из букинга, её ответ был - делайтесь хотите, это ваши проблемы. И это в 22:15.
Завтрак невкусный. Прекрасен был только живой рояль, все остальное плохо.
Абсолютно не стоит денег, которые за него просят!!!!",5.0,10.0,uzhgorod.uk.html
Понравился приветливый персонал.,Понравился приветливый персонал. Понравилась поддерживаемая в номерах чистота. Большая закрытая парковка.,"Очень"" уставшая"" гостиница. Давно внутри пора сделать ремонт. Всё старое, особенно удручающе выглядит ковровое покрытие в номерах. Завтрак, отдельная тема. Начиная от скисшего салата и  заканчивая сырыми, недоваренными блюдами. За качество продуктов я молчу. Соотношение цена/качество, перекошено в сторону- цена.",5.8,10.0,uzhgorod.uk.html
Всегда есть ложка дегтя.,,"Всегда есть ложка дегтя... А жаль. При общем хорошем впечатлении про отель нашлось то, что немного, но не существенно, напомнило, что мы не можем всецело полагаться на качество. Так, на завтраке был прокисший фруктовый салат. И на замечание по этому поводу официанту, который следил за шведским столом, тот даже не вздумал предпринять хоть что-то. Типа того, что другие берут и не жалуются.",10.0,10.0,uzhgorod.uk.html
Завтрак отличный.,Завтрак отличный.,"Ресторан с вывеской ""до 23-00"" реально закрывается в 20-00 (потому что убыточный сказали). Телевизор в номере из музея. Уборщицы в субботу утром с 8 утра в коридоре поднимают галдёж обсуждая личную жизнь под вашей дверью. В душевой настенное крепление от другой модели душа. Видимость ремонта есть, но в деталях советский союз остался с принебрежительным отношением к удобству клиента.",5.4,10.0,uzhgorod.uk.html
"Завтрак - ""шведский стол"" замечательный.","Завтрак - ""шведский стол"" замечательный.","Интерьер и меблировка номера не соответствует информации на сайте. За месяц бронировал номер ""Двухместный номер ""Делюкс с 1 кроватью + дополнительная кровать"". По факту: дополнительная кровать (диван) отсутствует, холодильника тоже нет.",6.7,10.0,uzhgorod.uk.html
"Место расположения, вежливый персонал ","Место расположения, вежливый персонал","Однообразны завтраки, уборка номера можно лучше - не очень приятно наблюдать чужие волосы в ванной комнате!!! Цены завышены!!!",7.1,10.0,uzhgorod.uk.html
"Место прекрасное, рядом центр и парк.","Место прекрасное, рядом центр и парк. Вкусные завтраки. Разнообразные.","Wi-Fi не работал, точнее так, wi-fi сигнал был, а интернета не было. Телевизор работает не очень хорошо. Антенный кабель и гнездо разболтаны.",9.2,10.0,uzhgorod.uk.html
Очень хороший завтрак: разнообразный и вкусный.,Очень хороший завтрак: разнообразный и вкусный. В номере чисто. Персонал приветливый.,"Плохая звукоизоляция: слышны даже разговоры из соседнего номера. В наборе для ванны было только мыло, шапочка и гель. Удивило, что нет минибара, шампуня, тапочек и халата.",8.0,10.0,uzhgorod.uk.html
В номере очень чисто.,"В номере очень чисто.Просторный санузел. Хороший завтрак.Хорошая охраняемая парковка.Удачное расположение отеля-    на набережной,близко к центру.",В номере нет холодильника.,8.3,10.0,uzhgorod.uk.html
"Быстро заменили номер, который мне не понравился, персонал...","Быстро заменили номер, который мне не понравился, персонал старался. Очень хороший завтрак по типу шведский стол.","1. Цена оказалась выше, чем забронированная. 2. Вначале предоставили номер (315)  в котором шаталась и скрипела кровать, шкаф отсутствовал, постель была с дырочками, допотопный телевизор и это за 907 гривень сутки(((. Номер был заменен. 3. Халат и тапочки не предусмотрены. ???",7.1,10.0,uzhgorod.uk.html
"Удобное месторасположение, чисто в номере","Удобное месторасположение, чисто в номере","Хамское отношение со стороны персонала, как на ресепшн так и в ресторане. Скудный завтрак, уже закончившиеся блюда не торопились пополнять даже после просьбы.",4.6,10.0,uzhgorod.uk.html
Традиционно очень удобное расположение - уж это то сложно...,Традиционно очень удобное расположение - уж это то сложно испортить... Живая  музыка на завтраке.,"В номере грязноватенько, сантехника уже хорошо послужила и отмывать ее особо не старались. Телевизор печаль -  ровесник Наполеона, вроде уже 2019 не за горами - как бы стыдно... Оооооочень простенький завтрак - причем если что-то из скудного меню разобрали то новое никто не добавляет. Итог - грусть! Господа готельеры, раньше, буквально пару лет назад, Вы были ГОРАЗДО лучше!",5.4,10.0,uzhgorod.uk.html
Понравилось: Отличное месторасположение.,Понравилось: Отличное месторасположение. Обслуживание номеров. Добротные полотенца  и постельные принадлежности.,Может быть лучше: завтраки. телевизор в номере. Не хватило развлечений на базе отеля.,7.9,10.0,uzhgorod.uk.html
"Хорошие номера, чистое постельное, вежливый персонал.","Хорошие номера, чистое постельное, вежливый персонал. В целом отель для коротких остановок очень подходящий. Удобная парковка.","Не понравился завтрак, вроде как при достаточном ассортименте, качество предложенных блюд не понравилось.",8.8,10.0,uzhgorod.uk.html
"Просто трэш,  ужас дикий!",Полный трэш,"Люди!! НИКОГДА не останавливайтесь в этом отеле!! Начитплась отзывов, где люди пишут, что не нужно рисковать, жить нужно в этом отеле и все такое.  Забронировала номер Делюкс за 1025 грн. На рисепшене уже стало понятно, что 'да здравствует совок'. Поднялись в номер,  там полный алес. Покрытие старое, вытертое, выцвевшее, дырки от сигарет. В номере вонь сигаретами и кабаком. В туалете разит ужасно, сантехника старая и ржавая. Вылетели из номера с вещами и уехали в другой город.  Не могу понять, КТО набил им рейтинг 8.3?????!!",2.9,10.0,uzhgorod.uk.html
Есть потенциал.,"Номер делюкс - с окнами во двор, тихий и  большой. Хороший ремонт, новая мебель и постельное белье. Большой чистый санузел, жаль что душевая кабина в черной плесени. Господин менеджер - выделите персоналу моющие средства против плесени !",Завтрак с 8 утра. Для приграничного отеля это очень поздно. Заказать завтрак с собой в 22:10 уже было невозможно. В принципе нет геля для душа. В душе черная плесень.,7.5,10.0,uzhgorod.uk.html
Больше не остановлюсь в этом отеле.,"Завтрак - очень хороший. Проблема с сантехникой, даже после визита сантехника - не решилась. Персонал- грубоват, ""делают одолжение"". Бронь была на 2 человек в номере. Несмотря на это, номер был подготовлен на 1 персону - косметика, полотенца и одеяло пришлось запрашивать. Цена-качество не соответствуют, за такой уровень сервиса- цена завышена.",Сервис,6.3,10.0,uzhgorod.uk.html
"Может, это не имеет отношения к отелю, но именно в Ужгороде...","Может, это не имеет отношения к отелю, но именно в Ужгороде я встретитла любовь всей моей жизни.. Поэтому пребывание в Вашем отеле - это лучшее, что со мной происходило и останется в сердце навсегда....)) Спасибо за это ..",,10.0,10.0,uzhgorod.uk.html
"неплохой завтрак,чистенько,","неплохой завтрак,чистенько,","по ТВ только украинские каналы. Ужасное нерегулируемое крепление для душа,можно искупаться,только держа душевую насадку руками над головой. Нет ни холодильника,ни минибара.",7.5,10.0,uzhgorod.uk.html
не стоит этих денег!,хороший разнообразный завтрак под живую музыку пианиста,"персонал - деревня! после нескольких отелей в Европе, персонал этой гостиницы напомнил, что мы вернулись в Украину. я бронировал номер с дополнительной кроватью, персонал хотел за это доплату более 1000грн, ссылаясь на то, что информация на букинг некорректна и решайте эти вопросы с букинг. после скандала дали другой номер, в котором диван просто развалился после того, как его разложили",4.6,10.0,uzhgorod.uk.html
"Намного улучшилась кухня (наверное, помегяли повора).","Намного улучшилась кухня (наверное, помегяли повора). Отличная еда, но посредственные официанты.","Рядом под окнами строиться здание и днем шумно. Официанты внале несут кофе с десертом, а потом первые гарячие блюда",7.5,10.0,uzhgorod.uk.html
Завтрак отличный!,"Завтрак отличный! Гостиница большая ,после реставрации новые номера отличные!","В гостинице делают ремонт , окна из новых номеров выходят на задний двор, а там стройка!! В 7 утра нас разбудил шум грузовых машин и нецензурная лексика строителей! В старых номерах окна которые выходят на проезжую часть, на город.. шум строителей вы не услышите ...но номера грязные, убитые, прокуренные ( цена качество не соответствуют)",5.4,10.0,uzhgorod.uk.html
Завтрак шикарный!,Завтрак шикарный!,"При двухместном размещении одеяло было полуторным для одного! Но спасиб, что хоть при самостоятельном запросе - принесли ещё одно полуторное )))) в номере не было холодильника!",5.4,10.0,uzhgorod.uk.html
Хороший отель по приемлемой цене.,"Отличный завтрак. Играет рояль, уютный ресторан. Хотелось бы, чтобы терраса была открыта во время завтрака в хорошую погоду.  Во время нашего пребывания она была открыта один день из трёх. В номере удобные кровати, чисто.","Шумно, приходится спать с закрытыми окнами.",8.8,10.0,uzhgorod.uk.html
"Переночевать можно, чисто","Чистота и новизна ремонта, исправность техники, наличие горячей воды без перебоев, вид из окон","Завтрак простой и не очень вкусный, маленький выбор, на эту стоимость хотелось бы лучше",7.1,10.0,uzhgorod.uk.html
Достаточно неплохой завтрак.,"Достаточно неплохой завтрак. Отель удобно расположен. Номер чистый, светлый, уютный (мы были  в номере по лицевой стороне). Есть минимальный набор душевых принадлежностей.","На второй день нашего пребывания упала скорость интернета. 3G работал быстрее, чем местный Wi-Fi.",8.8,10.0,uzhgorod.uk.html
Сюда хочется приехать ещё ни раз,"Приветливый персонал, отличный завтрак включен в стоимость номера. Удобное расположение отеля. Чистота в номере (не считая муравьев). Вобщем впечатление от отеля замечательные. Рекомендую!",В номере на 2 этаже были муравьи. Не было тапочек и халатов в номере. Так же отсутствовал мини бар в номере. Надеюсь на следующей год эти проблемы отель решит.,8.8,10.0,uzhgorod.uk.html
"Хороший типичный отель для центра города,вкусная еда в...","Хороший типичный отель для центра города,вкусная еда в ресторане,хороший завтрак,хорошее расположение и отличный персонал,большое спасибо, все профессионально.",,10.0,10.0,uzhgorod.uk.html
"Прекрасное расположение, вежливый персонал, быстрый интернет...","Прекрасное расположение, вежливый персонал, быстрый интернет, до всех достопримечательностей 10-15 минут. Очень классные завтраки удовлетворят и любителей континентальных яйца-бекон-фасоль-тосты-сосиски, и натуральных творог-сметана-йогурт, и любителей мюсли и прочих сухих завтраков)))) нарезки, булочки, кофе-чай) ожидание совдепии в обстановке не оправдалось. Очень хорошие номера. 4-й этаж был после ремонта: мягчайший ковролин, новая сантехника. Отель на берегу реки. В трех шагах итальянский ресторан с открытой площадкой, просто рядом, на самом берегу... достаточно розеток, прекрасное постельное, и большие просторные комнаты))))) очень довольны остались!!!!",,10.0,10.0,uzhgorod.uk.html
"Лучшего времени для Ужгорода, чем конец апреля-начало мая, не придумаешь!!!","Соотношение цена-качество-просто прекрасное! Завтраки превосходные! Отель был заполнен на 100%, но шума соседей я так и не услышал (возможно, сказалось размещение на последнем этаже). Все в шаговой доступности: речка, речечка, речушка... Аллеи все в магнолиях и сакурах...  Вкуснейшая закарпатская кухня... Около 3 часов езды и 300-от грн.- ты уже в очаровательном словацком городке Кошице (правда билеты на автобус надо бронировать хотя бы за 3 дня): выехали в 7.40 минут утра, в 10 уже были там; обратно в 18.00-времени достаточно для неспешей прогулки. Но это при условии, что вы в Ужгороде не впервой.  Если же вы здесь первый раз и всего на несколько дней-вперед за замечательным настроением по Закарпатью!!!","К сожалению, окна выходили во двор и уже в 7 утра там начинались строительные работы:нужно было закрывать окна и включать кондишн...",7.9,10.0,uzhgorod.uk.html
"Худшая гостиница из всех, где я была!",,"В номере ""делюкс"" нет минибара, нет воды, нет жидкого мыла, даже телефона нет - такого я ещё нигде не видела. На вопрос ""что же людям пить?"", девушка на рецепшене ответила, что можно пойти в соседние рестораны, т.к. их ресторан закрыт из-за праздника. Но даже если и не праздник, из ресторана заказать невозможно, т.к. ресторан не обслуживает номера. Завтрак по талонам, как в советском союзе - каждый день нужно брать талон на завтра. Очень плохой завтрак: плохой кофе, несвежие продукты, высохшие овощи и яичница.  Очень плохая уборка - в душевой кафель местами грязный, местами побитый, посередине комнаты валялась чья-то заколка для волос.  Окна выходят на стройку.  WIFI то подключается, то отключается. За эти же деньги в Ужгороде можно остановиться в приличном отеле. А если и решите, по каким-то соображениям, всё таки остановиться в этом отеле, принесите с собой воды.))",3.3,10.0,uzhgorod.uk.html
Вид на реку.,Вид на реку. Разрешили продлить выселение до 14.00. С доплатой в 10 грн дали номер с видом на реку. Бесплатная камера хранения.,"Отель находится в новой части Ужгорода, исторический центр находится через реку от отеля. Отель без ""души"". Относительно чисто. Кроме полотеносушителя-был весь в пыли. Отсутствовали тапочки и халаты. Завтрак (шведская линия) ужасный, кофе отвратительный.",5.0,10.0,uzhgorod.uk.html
"Лучший отель Ужгорода, хотя написали 3 звезды.","Лучший отель Ужгорода, хотя написали 3 звезды.единственный отель где всё соответствуют написаному. Не эксперементируйте в Ужгороде жить надо только в этом отеле",,9.2,10.0,uzhgorod.uk.html
"Хороший завтрак, уютный номер","Хороший завтрак, уютный номер","Не предупредили, что окна выходят на стройку и утром, в субботу, в 7.00 начали выгружать кирпичи, прямо под окном. Хотела отдохнуть перед тяжелой дорогой, но, увы, это не получилось :(.",4.6,10.0,uzhgorod.uk.html
"В отель мы приехали после 22:00 вечера, ресторан закрывался...","В отель мы приехали после 22:00 вечера, ресторан закрывался в 22:00. Но, мы позвонили в отель, до закрытия ресторана и у нас по телефону приняли заказ на ужин и по приезду нам принесли весь заказ в номер. Спасибо, шеф-повору!!! Все было очень вкусно!!!  Великолепный менеджер на регистрации, который нам и предложил сделать заказ в ресторан по телефону до нашего приезда.",,8.3,10.0,uzhgorod.uk.html
1. Время работы ресторана и реакция на посетителей «ну...,,"1. Время работы ресторана и реакция на посетителей «ну пришли, так пришли, что нужно?....» 2. Окна через которые проходит шум с улицы и ночь без сна...",5.4,10.0,uzhgorod.uk.html
"Расположение, чистота, комфорт","Расположение, чистота, комфорт","туалетные пренадлежности, освещение номера",8.8,10.0,uzhgorod.uk.html
Завтрак супер.,Завтрак супер. Все вкусно и достаточно большой выбор,,10.0,10.0,uzhgorod.uk.html
Цена качество ,Цена качество,,10.0,10.0,uzhgorod.uk.html
"В холле отеля очень накурено, находиться там весьма...",,"В холле отеля очень накурено, находиться там весьма некомфортно. В номере также неприятный запах, прокурено.",8.8,10.0,uzhgorod.uk.html
все очень понравилось,все очень понравилось,,10.0,10.0,uzhgorod.uk.html
"Номера в советском стиле, не работал смеситель в ванной","Номера в советском стиле, не работал смеситель в ванной",,5.5,10.0,uzhgorod.uk.html
Завтрак- супер 👍,,,10.0,10.0,uzhgorod.uk.html
Месторасположение отеля,Месторасположение отеля,"нет туалетных принадлежностей (шампунь, гель для душа)",8.8,10.0,uzhgorod.uk.html
Автостоянка  во дворе отеля ,Автостоянка  во дворе отеля,"Номера на 2 этаже явно требуют ремонта, особенно стены( очень загрязнены)",6.7,10.0,uzhgorod.uk.html
Отсутствие терминала!,,Отсутствие терминала!!,6.7,10.0,uzhgorod.uk.html
Отличное месторасположение и завтрак при музыкальном...,Отличное месторасположение и завтрак при музыкальном сопровождении белого рояля - это их изюминка!  Здорово!,,9.6,10.0,uzhgorod.uk.html
В следующий раз остановлюсь опять у вас,Не знаю почему но люблю у вас на завтрак капусту,Мне било уютно,7.5,10.0,uzhgorod.uk.html
Люкс с балконом,Все супер!!! Номер очень большой и комфортный!!!,,9.6,10.0,uzhgorod.uk.html
Месторасположенние супер.,Месторасположенние супер.,,7.5,10.0,uzhgorod.uk.html
номери ОК,номери ОК,Шум машин вночі нереальний,7.9,10.0,uzhgorod.uk.html
Поставить сетки или фумигатор. И хотелось бы тапочки в номере хотя бы,Хороший завтрак - шведский стол. Много вкусной еды,"На окнах нет сеток, вечером было открыто окно и поэтому всю ночь кусали комары Не выспалась (",7.5,10.0,uzhgorod.uk.html
Нет мини-холодильника,,Нет мини-холодильника,7.5,10.0,uzhgorod.uk.html
Все,Все,Не хватает холодильника,10.0,10.0,uzhgorod.uk.html
завтрак,,завтрак,7.1,10.0,uzhgorod.uk.html
все норм,все норм,в такую рекордную жару огорчило отсутствие в номере холодильника-минибара,9.0,10.0,uzhgorod.uk.html
"Очень чисто, удобно, вкусно.","Очень чисто, удобно, вкусно. Отличный отель. Рекомендую",Удобное место. Чистые номера. Отличный сервис.,10.0,10.0,uzhgorod.uk.html
Харошее месторасположенние,Харошее месторасположенние,,6.7,10.0,uzhgorod.uk.html
Понравилось расположение и завтрак,Понравилось расположение и завтрак,Пора делать ремонт в номерах,7.0,10.0,uzhgorod.uk.html
Хорошее расположение .,Хорошее расположение .,,7.9,10.0,uzhgorod.uk.html
