title,pos_text,neg_text,ratingValue,bestRating,hotel
Шикарный сервис и территория,"Отель очень классный! Были в деловой поездке, и с дороги очень устали, по приезду в отель нас встретил приветливый персонал и очень быстро заселили, с учетом того что мы приехали поздно ночью. Отношение персонала очень понравилось, а так же сам сервис отеля, без лишних вопросов у вас сразу же будет все что необходимо для проживания в номере. Так же огромная и очень красивая территория с разнообразными развлечениями, и ресторан на территории с приемлемыми ценами. К сожалению были проездом и только на один день, но в следующую поездку с остановкой в Днепре даже думать не будем о том где остаться на ночь!",Все отлично!,10.0,10.0,bartolomeo.uk.html
"Очень красивое место, вокруг ухоженная территория ","Очень красивое место, вокруг ухоженная территория","Начну с чистоты номеров: мы взяли полулюкс(это даже не самый дешёвый номер), как только мы туда зашли, сразу обратили внимания на следы чьих то ног на чёрном ламинате, весь номер выглядел достаточно уставшим, в углах душа томилась коричневая плесень. Правда постель была чистая с 4мя подушками на двоих. Балкон был уже подертый, а под вечер там было столько пауков и паутины что страшно было сидеть (но это скорее зависит от расположения отеля, а не от уборки, так как там где рядом вода там всегда пауки). Попробовали включить кондиционер-не включается. Открыли пульт, а там батарейки уже настолько побиты, что конечно их работа сомнительна. Но затем пришёл мальчик и объяснил нам что батарейки ещё своё доживают, а вот кондиционер работает только при плотно закрытой двери на балкон. Ну это все ещё можно пережить. Самое интересное ждало нас утром. Уточню что в цену номера входил бесплатный завтрак(шведский стол на двоих). Просыпаюсь, захожу в душ и понимаю что в отеле 4х звёзд нет зубных щёток и пасты. Звоню на ресепшн, на что мне говорят что зубные щётки у них стоят по 35 грн. каждая плюс паста 40 грн тюбик. Ну что делать, я заказываю, хотя конечно попахивает жлобством. Принимаю я душ и понимаю что под конец моего 15ти минутного купания вода становится холодной. Я звоню на ресепшн и мне говорят что оказывается у них бойлер на весь домик и лимит воды мною исчерпан. На мое возмущение о том, что наверное про такие моменты стоит предупреждать (бойлера в номере нет) и вобще что это за лимиты такие, мне отвечают что теперь чтоб мой муж сходил в душ нужно подождать около часа пока нагреется вода. Я задаю вопрос: сейчас 10 часов, завтраки до 11, каким образом нам успеть на завтрак если по вашей вине мой муж должен ждать час пока нагреется вода чтоб сходить в душ?» мне отвечают: ну мы извиняемся, можете сходить за мужа и взять ему тоже завтрак и принести в номер» после этих слов я поняла что больше никогда сюда не приеду и никому это место не посоветую.",4.6,10.0,bartolomeo.uk.html
Полное несоответствие цены и качества,Бронировали полу-люкс на двоих. В целом полное отсутсвие менеджмента и выполнение запросов постояльцев. Приходилось по десять раз просить об одном и том же чтобы добиться результата.  Из хорошего могу отметить только приятную ухоженную территорию отеля и хороший завтрак.,"Приехали на 2 часа позже разрешаемого заселения: - в номере до сих пор длилась уборка  - в качестве комплимента дали спа сертификат в цунами - гора грязной посуды с едой от прошлого заселения стояла на улице рядом с дверью и после уборки ее почему-то никто не убрал (ну в принципе да, логично, зачем это делать:)) - после пришлось дополнительно просить чтобы убрали посуду и поменяли постельное белье, т.к в постели откровенно на белом белье были были видны чьи-то волосы Вернулись в номер через 5 часов после запроса: - убрали только посуду. постельное так и осталось непомененным - пришлось еще раз тратить нервы и звонить на ресепшн  - на территории охранник не разрешил пройти на пляж, на вопрос ""почему нельзя пройти ведь сезон не закрыт еще и никаких табличек запрета на вход нет?"" ответа никакого не было (хотя при этом несколько лежаков было занято отдыхающими людьми)",6.7,10.0,bartolomeo.uk.html
"огромная территория, рестораны, бассейн, белый пляж, спа,...","огромная территория, рестораны, бассейн, белый пляж, спа, культурная программа) в целом, хороший вариант убежать из города, находясь не далеко от центра Днепра","- нас поселили в номер полу-люкс, хотя забукан был Люкс номер был ок, так что мы не скандалили, но это не соответсвие рекламы и полученного  - много паутины и пауков на балконе, на открытых площадках, в баре - оооочень долго ждали рагу из морепродуктов - около 2-ух часов",6.7,10.0,bartolomeo.uk.html
Отвратительный сервис. Отель очень испортился.,"Кроме бассейна, теперь построили  и пляж. Но сервис оставляет желать лучшего. За официантом ходишь сам, ждешь его по 30 минут. Лежаки и прочее носишь сам.","Мы были 6 дней и это одно расстройство. 1) СТРОЙКА! 2) Большое количество машин на некогда тихой и уютной территории 3) шум и толпы народа в период проведения городского пикника на территории. 4) сервис в ресторанах отвратительный - по 40 минут ждать официанта. Они или не подходят или проходят МИМО 5) рум-сервис несут по 1.5 часа после неоднократной ругани по телефону. 6) в номерах не убирают, пока не пнешь. 7) зоопарка давно нет. 8) в туалетах ресторана нечем вытереть руки - администратор безразлично отвечает ""ну значит закончились салфетки"". 9) давно нет никакого фейсконтроля - на территорию комплекса может зайти кто угодно.   Отель ОЧЕНЬ испортился. мы были здесь несколько лет назад. Раньше это был люкс, сейчас это гадюшник и место для сьема.",3.8,10.0,bartolomeo.uk.html
Очень красивая территория.,Очень красивая территория.Персонал быстро реагирует и решает возникающие вопросы,"Качество уборки в номере-наличие паутины и пыли на балконах.Шумоизоляция в номерах не достаточная,слышны все шумы и разговоры в коридоре,это мешало спать ночью. На завтраке не успевали сервировать столы и отсутствовали салфетки.",7.1,10.0,bartolomeo.uk.html
нормально,хорошо продуманное пространство в номере. большая ухоженная территория. кинотеатр под открытым небом. белоснежный песок на White Beach. рыбный ресторан: сервис и кухня на высоте (были в вечернее время).,количество персонала и скорость их реакции не готовы к приему гостей. в мясном ресторане 15 минут ожидали приема заказа (в 16:00 - 17:00). очередь на чекине/чекауте. вода в бассейне была зеленоватая и плавало куча насекомых. стройка высотки на соседнем участке.,7.5,10.0,bartolomeo.uk.html
"Вежливый персонал на ресепшене, всё быстро и четко, сразу...","Вежливый персонал на ресепшене, всё быстро и четко, сразу помогли сориентироваться на территории. Месторасположение комплекса достаточно удачное, территория чистая, ухоженная, с отличным ландшафтным дизайном. Люкс студия просторна, с панорамным остеклением, большим балконом и прекрасным видом на реку.","При хорошей звукоизоляции звук хлопающих дверей очень громкий, никакой будильник не нужен) Линейный персонал не особо приветлив, возле одного из номеров два дня стояла грязная посуда из ресторана. В номере был комплект на одного гостя, хотя в резервации было указано двое. Думаю хорошая воспитательная работа пойдет только на пользу.",8.3,10.0,bartolomeo.uk.html
"для молодых сойдет, а люди видавшие уже, подумают ........",,"паутина на окнах как внутри номера. так и на балконе и окнах, видно что туда уборка не доходила, также на ступеньках и на перилах везде паутина. что говорит о проблемах с чистотой. также расположение кондиционера - прямо напротив постели  ?????!!!!! это уже перебор, господа-товарищи !!!",8.8,10.0,bartolomeo.uk.html
Ужас,,"Номер с выходом на стройку!! Окно не открыть, кондер старый, пахнет пылью. В душе грибок, все требует срочного ремонта и вообще ребрендинга! Завтраки отвратительные, бассейн грязный",4.2,10.0,bartolomeo.uk.html
"Отзывчивый персонал, вопросы решались молниеносно.","Отзывчивый персонал, вопросы решались молниеносно.",Чистота оставляет желать лучшего. Номер не был подготовлен к моменту вселения. Муравьи в ванной просто прекрасно жили под полотенцами,6.3,10.0,bartolomeo.uk.html
"Хорошее место для летнего отдыха,но очень плохое обслуживание","Большая,красивая территория,бассейн и пляж,большой номер(полулюкс)","Соотношение цена-качество,плохое обслуживание,за время проживания никто так и не убрал номер,что сильно испортило впечатление.",5.0,10.0,bartolomeo.uk.html
Красивый отель с плохим обслуживанием.,"Территория очень красивая, номер очень понравился. Отличный бассейн и завтрак.","Обслуживание в отеле. Два раза звонили на ресепшен и просили убрать мусор, который оставили предыдущие жильцы, но за два дня так никто и не пришел. При выезде неразбериха с картами.",5.8,10.0,bartolomeo.uk.html
"Отличное месторасположение,нет ощущения что находишься в...","Отличное месторасположение,нет ощущения что находишься в городе.Очень приятны мелочи отеля,такие как возможность попить чай или кофе в номере,а также что был фумигатор от комаров.При заселении по желанию пользоваться бассейном,необходимо внести депозит,который потом возвращают при выселении.Так же вечером были приятно удивлены,что работал летний кинотеатр.","Ванная комната требует обновления,джакузи не работало,шторка ужасна уже во всех смыслах.",9.6,10.0,bartolomeo.uk.html
Летом в солнечный день - это лучший отель для молодежи,Летом в солнечный день - это лучший отель для молодежи,"Нет утюга. Только услуга глажки. Гладят не быстро.. Мб потому что нужно было приеезжать в плавках, а ни костюме)",8.3,10.0,bartolomeo.uk.html
Хорошее место  для  проведения  уикенда.,"Условия  отдыха, разнообразие  развлечений, общая  атмосфера.",1) На рецепции пришлось  ждать  дольше  обычного  из-за  возникших  проблем  с  регистрации  одного  из  гостей.  2) Номер не  был  убран ко времени заезда. 3) В номере  отсутствуют  тарелки.,7.5,10.0,bartolomeo.uk.html
Хорошая мебель в номере и панорамные окна.,"Хорошая мебель в номере и панорамные окна. Ухоженная, чистая и красивая территория, яркая детская зона (для детей до 3-х лет, тем кто старше - будет скучно), белый и чистый песок на пляже, великолепные завтраки (отдельное спасибо ресторану BRAZZUKA)","При заселении номер был убран плохо, весь диван в песке. В душевой кабине жил целый муравейник!!! они и ползали и летали. Я считаю, что администрация отеля могла бы резервировать определенное количество шезлонгов возле бассейна для проживающих (они ведь знают сколько гостей и когда к ним приезжает) заселившись в 2 часа свободного места у бассейна просто не найти, т.к. основная масса людей приезжают покупаться на день.",5.8,10.0,bartolomeo.uk.html
"Очень понравилось обслуживание и питание, и Конечно...","Очень понравилось обслуживание и питание, и Конечно территория)","Не понравился номер, может потому что одноместный, ну очень тесный и в ванной нечем дышать.",7.1,10.0,bartolomeo.uk.html
Ни за что не порекомендовал бы друзьям.,"-Только в рыбном ресторане было все на серьезном уровне, обслуживание на высоком уровне, компетентный официант.","- Встретила нас девушка на ресепшене, которая была не компетентна ни в одном вопросе - Заселялись мы в 3 часа дня, а номер только заканчивали убирать, не все было укомплектовано для двух отдыхающих, ждали пока принесут тапочки 3 часа, при этом я три раза звонил на ресепшен и напоминал об этом. - Душ в номере был забит и не сливал воду, как так убирают номер что не проверяют то, как работают сан узлы? - Ночью играет музыка и в номере отлично слышны басы, так что если вы устали и хотите отдохнуть, не надейтесь - Не убрали номер, утром повесил табличку, вернулись во второй половине дня, номер не убрали. - Так же в самом доме нет никакой звукоизоляции, слышно как на этаже везде хлопают дверьми и когда ходят сверху этажом выше - Неудобный доступ к бассейну, нужно оставлять залог в 300 гривен, каждый день получать браслеты, и в конце дня их сдавать. - При выселении в 12, мы хотели остаться еще немного у бассейна, на ресепшене персонал сказал, что после выселения в 12 я не имею доступа к бассейну и это позиция руководства. Лично он(человек на ресепшене) сделал исключение до двух часов. Я довольно частый путешественник и для меня это что-то необычно новое в украинском сервисе, гостиница всегда предлагает переждать время у бассейна с доступом к душу, если гостям это требуется(поздний самолет/поезд) без доплат.",2.9,10.0,bartolomeo.uk.html
"Очень хороший отель в прошлом,испортился.",Место на берегу реки.,"Комфорт. Номера требуют ремонта. С моего последнего приезда, 8 лет назад ничего не ремонтировалось. Дискотека была до 5 утра, спать невозможно.",5.0,10.0,bartolomeo.uk.html
Вежливый персонал на ресепшн.,Вежливый персонал на ресепшн. Просторные номера. Красивая территория.,"Меню ресторана и прайс в номере отсутствовали. 
Пыль на окнах, шторы сорванные.
На пляже нашли грязный шприц с иголкой...",6.7,10.0,bartolomeo.uk.html
Достаточно уютный отель на берегу реки.,"Достаточно уютный отель на берегу реки. Необычный антураж, выделяется среди ряда стандартных отелей.  Останавливались не первый раз. Номера чистые, завтрак достойный.","Цена ввиду нестандартности завышена, но это никак не отражается ни на качестве, ни на уюте, ни на иных пунктах. Просто не так, как у других. Отель далековат от мест, где можно поесть и в принципе от центра города, но в наличии есть пара своих ресторанчиков. НО, еду мы ждали не просто долго, а очень долго, еще оказалось, что про наше горячее вообще забыли, в общем, ложки нашлись, а осадочек остался.",6.3,10.0,bartolomeo.uk.html
"Очень красивая территория, хороший перечень услуг и...","Очень красивая территория, хороший перечень услуг и развлечений.",С персоналом беда - в ресторане официанты не знают меню и не говорят на английском. Странно ведь здесь останавливается много иностранцев. Странная система выдачи карточек для полотенец на бассейн на рецепшн под залог 300 грн для тех кто проживает в отеле - ведь при выселении можно вернуть карту или взять тогда деньги за ее утерю.,7.9,10.0,bartolomeo.uk.html
"На равне с высокой кухней иметь еще и ""земную"". Не всегда хочется акулу, зебру или бизона).",Инфраструктура изумительна. Номера на любой вкус. Очень чисто и в номерах и не территории.Хорошая кухня.,Очень нерасторопные официанты. Приходится долго ждать. На завтрак лучше приходить до 9. Иначе можно не успеть на 80% блюд. Их вовремя не обновляют.,8.3,10.0,bartolomeo.uk.html
Напишу вам кратко.,,"Напишу вам кратко. Всё плохо ребята. Очень плохо. Персонал у вас не обучен, абсолютно не знают как говорить с гостем. На территории красиво, но одной красоты не достаточно. 
1. Прочистите кондиционеры, нос заложило в первый же день.
2. Горничных научите не тарабанить в 9 утра, это не профессионально с их стороны.
3. Ваше заведение пестрит неприятными личностями, что плохо сказывается на рейтинге.
Всегда восхищалась вашим комплексом. Теперь это сплошное разочарование.
Очень жаль.",3.8,10.0,bartolomeo.uk.html
владельцам заведения контролировать персонал,красивая территория,"Отель При заселении на ресепшене необходимо было постоять, пока девушки поговорят по телефону, потом поболтают с другими сотрудниками, сделают удивленное лицо будто вы только вошли и обратят на вас внимание. заказ делался на тихий номер люкс, заселили в номер прямо возле дискотеки. при этом свободных номеров данной категории больше не было, предлагали классом ниже номера. При этом в номере ощущение что ты уже на дискотеке, кроме этого отвратительная звукоизоляция в самом помещении, слышно как все возвращаются с дискотеки и с самого утра шум гам других гостей. при заселении никто не предложил ни показать номер, ни помочь с багажом. при выселении ресепшен вызвали такси не к самому номеру (как их предварительно попросили из за багажа), при этом опять же с багажом помочь не предложили. Номер как бы более менее, очень неплохая ванная, но очень пыльно - будто убирали недели две назад ( в шкафу в пыли все полки, на стол оперевшись сразу стали черные рукава).  люксом в общем ( в совокупности с обслуживанием и чистотой) сложно назвать. Мне кажется персонал работает по системе ""и так сойдет"", в связи с безальтернативностью выбора подобных отелей в городе Ресторан крайне странное меню (зебры, кенгуру). при этом с обычной пищей повара справиться не могут - пюре подавалось холодное, с комками!! супы принесли тоже остывшими, всем гостям блюда подавались в разнобой - сначала одному, через полчаса другому. официанты забывают половину заказа , при этом трудятся его записать, алкоголя половины из того что есть в меню - нет в наличии.  с момента как официант принес все (как ему казалось, то есть где -то 2/3 из всего заказанного) к столу он больше не подходил. мыслей что гости еще захотят что-то заказать, убрать со стола не возникало. В общем сложилось впечатление, что ни заработать самому заведению, ни себе на чай ни у официантов, ни у поваров желания нет",6.3,10.0,bartolomeo.uk.html
"Хорошее место, красивая территория","Хорошее место, красивая территория","Персонал это большой минус. В ресторанах очень медленное обслуживание, хотя очень много официантов. Нет меню на английском. Два раза ночью срабатывала пожарная сигнализация не понятно почему, визжало 10 мин, девушка на рецепшене посмеялась в трубку, типа я слышу мы занимаемся. Никто не извинился и не компенсировал бессонную ночь.",6.3,10.0,bartolomeo.uk.html
Расположение и пляж отличные,Расположение и пляж отличные,"Приехав в 03.00 утра, о чем мы предупреждали, предварительно забронировав номер посредством Вас)- нам сказали, что номер не забронирован. Поселили в номер со сломанной дверью и ничего с этой дверью так и не сделали в течение 4 дней проживания. Сказали, что цена на booking не соответствует реальности и пытались увеличить цену на 1000 грн за сутки, т.е. до 3650 грн. На балконе грязь, которую так никто и не убрал( а у меня один из детей до 1 года). Еле выпросила обогреватель. Короче- сплошные нервы!!!!! Ужас!!!! Хотя, если честно ранее мы останавливались у них проездом и все было ок.",4.6,10.0,bartolomeo.uk.html
Ставлю 4 из 5!,"Мы уезжали до начала завтрака - нам собрали с собой - сендвич( всего 2 кусочка тонюсеньких колбаски) за йогурт и яблоко - спасибо. Также дали бутылку воды 0,5 в стекле.",Нет услуги утюга - не оборудовано спец.место для глажки самим клиентом. Вынужден клиент оплачивать глажку. Качество глажки - оставляет желать лучшего(,7.1,10.0,bartolomeo.uk.html
Относительно неплохо,"Красивая большая территория, вкусная еда, хорошее месторасположение","Вид из окна был на стройку
Чемодан пришлось подымать самой на второй этаж по лестнице
На чистой постели присутствовали чужие волосы",7.1,10.0,bartolomeo.uk.html
Как дома),"Приятный сервис. Несмотря на маленький промежуток времени между бронированием и заездом, номер был подготовлен хорошо. Забыл сразу забрать отчетные документы для компании, ребята выслали скан и в тот же день отправили почтой. Вкусный кофе на ресепшене, администраторы мило улыбаются. Приеду ещё.","Жаль, что командировка короткая( хотел бы остаться дольше...",10.0,10.0,bartolomeo.uk.html
Очень уютный и гостеприимный комплекс) Отель держит свою высокую планку! (и не понижайте её),"Мне очень понравилось, что я чувствовала себя как дома. Встретили приветливо, молодой мальчик даже вещи до номера помог донести. Номер просторный и уютный, а кровать как мне нравится большая) после изнурительных встреч то что нужно) Конечно утром подкачала погода, но когда добралась до ресторана, где проходил завтрак, то забыла о любой погоде! Вы представляете, ресторан - это самый настоящий корабль! Шведская линия была обширная, можно было накушаться от души)  В общем, если буду ещё в Днепре буду останавливаться только у вас!) Бартоломео, до новых встреч)",,9.2,10.0,bartolomeo.uk.html
Огромная территория с парковой зоной- есть где погулять.,"Огромная территория с парковой зоной- есть где погулять. Дорожки чистые! Персонал очень добродушный и внимательный.  Понравилось абсолютно все : уютный номер, вкусный завтрак, приятная обстановка. Буду обязательно рекомендовать своим коллегам и друзьям.",,10.0,10.0,bartolomeo.uk.html
Отличный и что порадовало очень чистый номер.,"Отличный и что порадовало очень чистый номер. Шикарный завтрак, приветливый персонал. Обязательно приеду сюда летом, что может быть лучше, чем отдых на природе. Комплекс находится в городе, а будто побывала за городом на отдыхе. Бартоломео, так держать!!!!!",,10.0,10.0,bartolomeo.uk.html
Отличный вариант для командировок да и не только. Думаю летом здесь вообще здорово.,"Очень радушный персонал, замечательная шведская линия, вкусно. Очень красивая территория. Понравилось меню ресторана Бартофиш, огромное разнообразие свежих морепродуктов, рекомендую)) + комфортные номера.",,10.0,10.0,bartolomeo.uk.html
"Супер класс, востор❤️❤️❤️❤️","😱❤️Очень приветливый персонал, на любую просьбу реагировали быстро и профессионально💋💋💋 номер комфортный и чистый👍👍👍в следующий раз приеду именно в БАРТОЛОМЕО😊нигде такого кайфа я ещё не видела)) СПАСИБО ЗА ДУШЕВНЫЙ ПРИЕМ❤️❤️❤️",,10.0,10.0,bartolomeo.uk.html
"Удобный номер, приветливый и компетентный персонал (что...","Удобный номер, приветливый и компетентный персонал (что немаловажно), размещение отеля - супер (река, природа - как будто за городом побывала). Обязательно вернусь в тёплое время года со всей семьей, чтобы позагорать на пляже)))",,10.0,10.0,bartolomeo.uk.html
"Мне очень понравилось, что гостиница имеет свою паровую зону.","Мне очень понравилось, что гостиница имеет свою паровую зону. Территория очень красивая, ухоженная. Чувствуется, что это место любят и лилеют))). В номере очень чисто, тепло и уютно. Для меня самое главное в гостинице чувствовать себя как дома. И я получила максимум удовольствия и от номера, и от вида за окном и от завтрака в ресторанном комплексе))) территория заслуживает отдельного внимания! Все эти дорожки, статуи, композиции из деревьев. Пока шла в ресторан... все глаза проглядела))))  А про номер подробнее: очень чистый, уютный, теплый. Мне почему то казалось что декор будет в этническом стиле (который я не очень люблю), но все оказалось иначе. Современный качественный интерьер, красивый и удобный санузел, большая кровать с отличным матрацем.  Обнаружила на тумбочке меню подушек. Очень круто, что есть такая опция. И еще очень понравился беллмен и ребята на ресепшене.  В общем... я довольна и однозначно хочу приезжать снова. Оказывается,  что это не просто гостиница а настоящий курорт со своим пляжем и бассейном, детским городком и вечеринками))) отличный отдых и я бы дала гостинице больше звезд. Спасибо всем, кто сделал мой отдых  таким классным!!!","На самом деле ничего. Жалко только что с погодой не повезло. Обязательно надо приехать, когда будет тепло и солнечно!)))",9.6,10.0,bartolomeo.uk.html
"Посетив гостиницу Bartolomeo оценила,что у гостиницы очень...","Посетив гостиницу Bartolomeo оценила,что у гостиницы очень удобное место расположения буквально 5-10 минут и ты уже в самом центре города.Забронированный номер стандарт через сайт www.booking.com, превзошел все мои ожидания (он супер).В номере было уютно и комфортно как дома.Кровать в номере была настолько удобной,что я так давно не высыпалась как тут.Бесплатный завтрак был вкусный и очень разнообразный.Персонал приветливый и отзывчивый.Надеюсь вернуться в ближайщее время,но уже чтоб оценить их предложение по пакету BARTO LOVE.",Мало было времени чтоб насладиться этим комфортом и уютом.,10.0,10.0,bartolomeo.uk.html
"Вид из окна, атмосфера, персонал!","Вид из окна, атмосфера, персонал! Все хорошо!",Звукоизоляция! Я так понимаю к Вам заезжают пары на ночь для удовлетворения своих потребностей! Мешали звуки и стуки ночью!,10.0,10.0,bartolomeo.uk.html
Все понравилось!,"Все понравилось! Дополнительно заказвали поездку в Спа комплекс ""Цунами"", были с 11.00 до 17.00, неожиданно, но устал одыхать там! На завтрак даже вино дают! Теретория большая, можно пройтись вечером! Находится на берегу речки Днепр, есть пляж, детская площадка.","Не понравилась шумоизоляция очень слабая (номер стандарт плюс). Освещение номера критично слабое: есть в номере бра на прикроватных тумбочках (2х Led 10w), 2 точечных светильника, торшер (Led 11w). Для интима хватает заглаза! Но над кроватю весит картина, как ей любоватся в темноте, где логика? Попить чаек можно либо за писменным столом (1 стул), либо за столом который стоит на болконе с 2 стульчиками. Они грязные, и вытереть нечем, кода заносишь в номер.",7.9,10.0,bartolomeo.uk.html
Отличный отельный комплекс в рамках города,Спа входит в стоимость номера. Быстрое обслуживание номера.,"При бронировании номера завтрак+ужин - необходимо отдельно забронировать стол для ужина, а так же официант на ужине в первую очередь обратил внимание, что хлеб платный ...  В нашем номере(2 ком) - стена с/у из стекла - не герметична (просматриваемые щели на стыках) - очень странное сооружение...",9.2,10.0,bartolomeo.uk.html
"Удобное расположение, вкусные завтраки + в целом достойное...","Удобное расположение, вкусные завтраки + в целом достойное меню.  Я как раз попала на фестиваль мидий в Bartofish и прям очень довольна))   Отметила для себя профессионализм персонала и чистоту в номере. Приеду еще. Спасибо за теплый прием.",,10.0,10.0,bartolomeo.uk.html
Красивая территория на берегу реки.,Красивая территория на берегу реки. Номер был теплый и уютный со своим небольшим балконом. Особенно понравилась кровать :)  Завтрак был в ресторане стилизованным под корабль. Не часто в таком позавтракаешь)). Приятной неожиданностью стал бесплатный трансфер на вокзал.,Погода. На снег 2 марта как-то не рассчитывала :),10.0,10.0,bartolomeo.uk.html
Лучший и единственный курортный отель в Днепре!,"Это незыбываемо! Очень атмосферное место! Будто попадаешь во времена первых открытый мореплавателей. Номер чистый, ни одного пятнышка, ни одной соринки😮 Очень понравился ресторан, выполненный в стиле настоящего корабля! Потрясная штука😊 На ресепшене молодые и очень приветливые ребята, готовые помочь. Кстати неплохой английский😉 Вид из окна лучше увидеть самому, хочу ещё приехать летом и поплавать в бассейне и позагорать на пляже)) Спасибо всему персоналу за отличный отдых!",Все супер!,10.0,10.0,bartolomeo.uk.html
