title,pos_text,neg_text,ratingValue,bestRating,hotel
Отличный отель.,"Отличный отель. Комфортный и очень просторный номер, чисто, свежий ремонт. Вкусный, разнообразный и обильный завтрак. Вежливый персонал. 10 из 10.",,10.0,10.0,stanislaviv.uk.html
"Чистота, размещение, персонал.","Чистота, размещение, персонал.","Мягкие матрасы, длина кровати",8.8,10.0,stanislaviv.uk.html
Шумоизоляция,,Шумоизоляция,9.2,10.0,stanislaviv.uk.html
Отличное место для путешественников на авто - собственная...,Отличное место для путешественников на авто - собственная парковка.  Мягкая постель и светлый номер с 3 окнами!!,,10.0,10.0,stanislaviv.uk.html
Хороший отель.,"Хороший отель. Чисто, аккуратно, вежливый персонал. На завтраке можно нормально поесть.",Интернет так себе.,10.0,10.0,stanislaviv.uk.html
Хороший номер.,Хороший номер. Бесплатный паркингом на заднем дворе. Отличный шведский завтрак.,,10.0,10.0,stanislaviv.uk.html
Очень понравилось расположение гостиницы.,"Очень понравилось расположение гостиницы. Персонал был очень приветливый, завтрак был не плохой, чисто, аккуратно, тихо.",Единственный минус что отопление было выключено и купаться было прохладно.,10.0,10.0,stanislaviv.uk.html
"Приветливый персонал, могут найти заведения по близости (нам...","Приветливый персонал, могут найти заведения по близости (нам сауны поискали). Еще по запросу штопор в номер принесут) Номер чистый, уютный, все рабочее. Хорошие завтраки (по крайней мере блины и сырники). Удобное расположение - рядом парки, площади, пешеходные улицы и множество заведений.","Плохая шумоизолиция. Утром слышно людей в коридоре, отчего я просыпался. Плюс, как по мне, слишком мягкие матрасы - ощущение будто спишь в гамаке.",8.3,10.0,stanislaviv.uk.html
Отзыв пишется от Людмилы и Тамары.,"Отзыв пишется от Людмилы и Тамары. Отличное обслуживание, персонал заселил нас раньше, так как поезд приехал рано и дал возможность выехать позже так как поезд отправлялся обратно поздно. Также по просьбе завтраки делались раньше в связи с соревнованиями, что тоже радовало. Номер чистый комфортный. Туалетные принадлежности, фен, тапочки в наличии. - Европейские хорошие три звезды, так держать. Может быть по тому, что отель новый, но все равно приятно.",Нет такого.,9.6,10.0,stanislaviv.uk.html
"Месторасположение, наличие неплохого ресторана в том же...","Месторасположение, наличие неплохого ресторана в том же здании, размер номера.","Парковка днем сильно перегружена, как я понял, работниками офисов, поставить машину не реально.",8.3,10.0,stanislaviv.uk.html
"Чистый просторный номер, хорошие кровати и белье.","Чистый просторный номер, хорошие кровати и белье. Удобное расположение, недалеко от центра. Приветливый персонал.",В сравнении с прекрасной кухней местных заведений завтрак в отеле слишком простой и несытный. Слабоват напор воды в душе.,8.3,10.0,stanislaviv.uk.html
Прекрасно провели время,Прекрасно провели время,"Не то чтобы что-то не понравилось. Могу сказать, что слышала от других отдыхающих, что им было неудобно не иметь в гостиницу круглосуточного бара и ресторана (при том что это все есть рядом с гостиницей у нас проблем не возникало). И советовал бы быть осторожной с доп.услугами (экспедиции урсии) вот совсем не факт что экскурсовод хоть что то скажет о возможных ""подводных камнях"". А в целом все очень хорошо)))",9.2,10.0,stanislaviv.uk.html
"Чудесное уютное место, все сделано со вкусом, очень хорошая...","Чудесное уютное место, все сделано со вкусом, очень хорошая кухня, прекрасное сочетание цена-качество! Теперь, при командировке в Хмельницкий, только сюда:)",,10.0,10.0,stanislaviv.uk.html
"Понравился радушный ранний прием, доброжелательный...","Понравился радушный ранний прием, доброжелательный администратор на ресепшне. Комфортабельный номер, вкусный и очень сытный завтрак, а когда при выезде администрация узнала, что мы отказываемся от завтрака, в связи с ранним выездом, то собрала весь завтрак нам с собой, что крайне редко встретишь, где либо. Огромное спасибо всему отелю, обязательно приедем еще и будем рекомендовать друзьям!)",,10.0,10.0,stanislaviv.uk.html
Все понравилось.,"Все понравилось. Вежливый отзывчивый персонал, красивый номер, удобно, чисто и комфортно. Завтрак на выбор из 4х вариантов, усиленный - даже для голодного мужчины вполне ок, лёгкий тоже вкусный (овсянка и сырники/блинчики с творогом)",Слышно соседние номера и лестницу(((,9.6,10.0,stanislaviv.uk.html
"Удобное месторасположение, чистая гостиница, приветливый...","Удобное месторасположение, чистая гостиница, приветливый персонал.","Не хватает уюта в обстановке гостиницы, за 2 дня не вынесли мусор из номера, не очень разнообразные и не самые вкусные завтраки.",7.9,10.0,stanislaviv.uk.html
Внимательный и отзывчивый персонал.,"Внимательный и отзывчивый персонал. Большой и комфортный номер. Нам внятно рассказали что посмотреть в городе, где можно  покушать, предложили услуги гида.Очень довольны.",Хороший Wi-Fi только в номере.,9.6,10.0,stanislaviv.uk.html
"Чистый просторный номер, белье и полотенца хорошего качества...","Чистый просторный номер, белье и полотенца хорошего качества, приветливый персонал, хорошее расположение в центре города, очень сытный завтрак (мужской, для девочек многовато даже варианта ""легкий"").","Вай-фай работал очень неровно, сильно слышно, что происходит в коридоре(но не в других номерах), но вот окна выходили во двор и там ночной клуб. Думаю, когда окна на улицу нет никаких проблем.",9.2,10.0,stanislaviv.uk.html
"Отель, вероятно отреставрированное здание, расположен в...","Отель, вероятно отреставрированное здание, расположен в центре города, есть своя охраняемая парковка. Номер большой и светлый - именно такой как на фото. Очень приветливый и клиенториентированный персонал. Завтрак можно было выбрать накануне из 4 вариантов.",,10.0,10.0,stanislaviv.uk.html
Отель расположен в центре города.,"Отель расположен в центре города. Комната и ванная комната очень большие. Номер чистый, ухоженный. Завтрак включен в стоимость. Персонал очень приветливый. Обслуживание на высоком уровне - ночью замучали комары, администратор по звонку принес фумигатор.","С утра после завтрака не было никакой воды. Поломку обещали поченить в течении часа, но не починили.",8.8,10.0,stanislaviv.uk.html
"Отличное расположение, приветливый персонал, просторный...","Отличное расположение, приветливый персонал, просторный номер.","Нет холодильника в номере. Из посуды - только 2 стакана. Слышно, что происходит в коридоре.",9.2,10.0,stanislaviv.uk.html
Люди: весь персонал просто молодцы.,"Люди: весь персонал просто молодцы. Номер попросила на верхних этажах - попался солнечный, чистый, со всем необходимым.  Девочка не ресепшне любезно рассказала о ресторанчиках, где можно вкусно поесть в городе. Можно оставить вещи на хранение.  На каждом этаже - банкетный зал, поэтому даже за завтраком ходить далеко не приходится. Два шага и центр. Возьмите чашку кофе и посидите у фонтана.",,10.0,10.0,stanislaviv.uk.html
Остановились с мужем на майские на пару дней.,"Остановились с мужем на майские на пару дней.Очень чисто в номере,большие окна, персонал вежливый,реагирует на просьбы быстро, завтрак отличный. Рекомендую.",Из недостатков разве что маленькое одеяло как для двухспальной кровати.,9.6,10.0,stanislaviv.uk.html
"Свежий ремонт, гостеприимный персонал, близко к центру,...","Свежий ремонт, гостеприимный персонал, близко к центру, рядом остановка транспорта, просторно.","Завтрак скромный, в номере нет чайника (по запросу принесли в течение часа). Не в каждом номере есть кондиционер (",8.8,10.0,stanislaviv.uk.html
"Отель неплохой, но странный .","Отель неплохой, но странный . Расположение хорошее, в двух минутах от самого центра города. Цена в $18 за двоих с завтраком очень хороша. Добротный чистый номер.","Завтрак слабоват. Не понравилось: отель напоминает коробку с капсулами для сна. Он какой-то большой, несуразный, неуютный и неживой. Удивляет Библия на столе в номере, телевизор был бы более уместен. Гели для душа также были бы нелишними.",8.8,10.0,stanislaviv.uk.html
"Отель в центре города, в 10-ти минутах ходьбы ко всем...","Отель в центре города, в 10-ти минутах ходьбы ко всем главным достопримечательностям, при этом очень уютный и тихий. Персонал отзывчивый и доброжелательный)","Завтраки вкусные, но хотелось бы какого-то разнообразия, а то каждый день одно и то же. Пора менять коврик и обшивку дивана.",9.2,10.0,stanislaviv.uk.html
Все дуже сподобалось.,Все дуже сподобалось. Високо-кваліфікований персонал. Перебування в готелі залишило позитивні емоції.,"Банектний зал працює тільки для сніданків, вечеря лише під замовлення. Кухня різноманітна та смачна.",10.0,10.0,stanislaviv.uk.html
"Расположение, в шаге - несколько колоритных заведений со...","Расположение, в шаге - несколько колоритных заведений со вкусной едой. Огромная площадь номера, добротная организация всех услуг в отеле. Для большой семьи рекомендую люкс.","Офисный стиль, немного не уютно. Но это такой, относительный недостаток.",8.8,10.0,stanislaviv.uk.html
В самом центре города.,"В самом центре города. Хороший персонал. Комфортные номера. Рекомендую ресторанчик национальной кухни, который находится в соседнем здании, примыкающим к гостинице.","Комплексный завтрак, который нужно заказывать накануне. Во время завтрака в кафе ничего невозможно заказать за деньги.",9.2,10.0,stanislaviv.uk.html
"удобно расположен, приятный персонал, чистый большой номер","удобно расположен, приятный персонал, чистый большой номер","с утра из горячего крана текла вода чуть теплее холодной, но вопрос решился в течение получаса звонком на ресепшн.",7.9,10.0,stanislaviv.uk.html
"Удобное расположение, просторный, светлый и теплый номер,...","Удобное расположение, просторный, светлый и теплый номер, вежливый персонал, готовый помочь в любой ситуации, приятно удивил широкий выбор завтраков!","В первый день нашего пребывания были неполадки с горячей водой. Но, к обеду все исправили!",10.0,10.0,stanislaviv.uk.html
"Вы снимаете почти полноценную квартиру (к сожалению, без...","Вы снимаете почти полноценную квартиру (к сожалению, без кухни,но есть бесплатный завтрак) по цене типичной комнаты в Киеве. Вае очень классическое и замечательное.",,9.2,10.0,stanislaviv.uk.html
расположение - близко к центру и от ж.,расположение - близко к центру и от ж.д. вокзала тоже недалеко. комфортное спальное место. хороший санузел. приветливый персонал. Wi-Fi  в номере.,"жаль что нет электрочайника в номере. на входе в номер и в санузле неприятный запах из канализации (благодаря второй двери из прихожей в комнату - в комнате не было этого запаха, иначе было бы еще более неприятно). хотелось бы больше вариантов завтраков для выбора.",7.5,10.0,stanislaviv.uk.html
1) Шикарное расположение ,"1) Шикарное расположение 2) Добротный вайфай 3) Красивый вид из окна 4) Если не придираться, то чисто","1) Звукоизоляции просто нет. Негромкие разговоры соседей, перемещения людей по коридорам, стук двери курилки, коляски с инвентарем персонала - слышно всё, причем так, будто происходит внутри номера 2) Наверное, это был единичный случай, но персонал что-то напортачил с временем и местом завтрака",6.3,10.0,stanislaviv.uk.html
Приемлимая цена и хорошее расположение,Приемлимая цена и хорошее расположение,"Все полотенца лежат на кровати, думаю в душе они были бы предпочтительнее, я постоянно забывал из брать когда шел в душ, отсутствие геля для душа, было только два маленьких мыла и два стика с шампунем",7.5,10.0,stanislaviv.uk.html
Как всегда всё на высоте.,Как всегда всё на высоте. Неоднократно поселяюсь в этом отеле всегда остаюсь доволен.,,8.8,10.0,stanislaviv.uk.html
"Отличное расположение, особенно понравилась, расположенная...","Отличное расположение, особенно понравилась, расположенная поблизости ресторация Муляровых, рекомендую, отличная кухня.",,8.3,10.0,stanislaviv.uk.html
"Очень тихо, комфортно, недорогой бар в холодильнике (кока 0...","Очень тихо, комфортно, недорогой бар в холодильнике (кока 0,33 - 10 грн). Неплохой завтрак Усиленный. Очень приветливый персонал.",,10.0,10.0,stanislaviv.uk.html
"Центр города, отзывчивый персонал, хороший завтрак, чистота.","Центр города, отзывчивый персонал, хороший завтрак, чистота.",,9.6,10.0,stanislaviv.uk.html
Расположен в самом центре.,"Расположен в самом центре. Чистый номер, новая мебель, адекватная цена, приветливый персонал. Всем рекомендую.",,10.0,10.0,stanislaviv.uk.html
Чудесный отель.,"Чудесный отель. Находится в самом центре. Я уходил в 6 утра, мне дали бесплатный завтрак, 4 бутерброда, сосиски, вода, фрукты, всё чудесно. Я доволен",,9.6,10.0,stanislaviv.uk.html
"Всего две резетки в моем номере, 1я в комнате 2я в...",,"Всего две резетки в моем номере, 1я в комнате 2я в санузле))) 2х спальная кровать оноспальное одеяло )))))",8.8,10.0,stanislaviv.uk.html
"Местоположение,уют","Местоположение,уют","Нет уборки номеров каждый день,забитый сток в душе",7.1,10.0,stanislaviv.uk.html
"Отличное расположение, чистый и просторный номер,...","Отличное расположение, чистый и просторный номер, приветливый персонал",В номере было холодно,8.8,10.0,stanislaviv.uk.html
Просторный номер.,Просторный номер. Очень удобное месторасположение. На рецепции попросили вызвать такси на ранее утро - все сделали без проблем.,Завтрак слабоват.,9.6,10.0,stanislaviv.uk.html
"Приветливый, готовый помочь персонал, своя парковка, ванная...","Приветливый, готовый помочь персонал, своя парковка, ванная комната.",,9.6,10.0,stanislaviv.uk.html
"Отличнейший ремонт, отзывчивый персонал","Отличнейший ремонт, отзывчивый персонал","Завтрак: большая порция, но по вкусу недоработка, очень маленькая парковка",9.6,10.0,stanislaviv.uk.html
"Расположение в центре города, приветливый персонал","Расположение в центре города, приветливый персонал","Отсутствие геля для душа, отсутствие холодильника",10.0,10.0,stanislaviv.uk.html
"Расположение, персонал.","Расположение, персонал.","Отсутствие холодильника, телевизора в стандарте.",7.1,10.0,stanislaviv.uk.html
"Расположение, чисто, уютно, недорого","Расположение, чисто, уютно, недорого",Странно закрывающаяся входная дверь - после закрытия двери немного отходят,10.0,10.0,stanislaviv.uk.html
"Комфортный номер, горячая вода, Wi-Fi, предложили даже...","Комфортный номер, горячая вода, Wi-Fi, предложили даже завтрак с собой забрать,",Даже с закрытым окном слышно разговоры людей на улице,8.8,10.0,stanislaviv.uk.html
"Чисто, просторно (даже слишком), хорошее расположение.","Чисто, просторно (даже слишком), хорошее расположение.","Нет кондиционера, плохая звукоизоляция между номером и коридором.",7.5,10.0,stanislaviv.uk.html
"Почти в самом центре, чисто","Почти в самом центре, чисто",,7.5,10.0,stanislaviv.uk.html
"Супер соотношение цена качество, супер расположение, очень...","Супер соотношение цена качество, супер расположение, очень чисто, wifi сигнал стабильный во всех углах здания.",,10.0,10.0,stanislaviv.uk.html
"Дружелюбный персонал, расположение, уютные номера","Дружелюбный персонал, расположение, уютные номера","Отсутствие кондиционера, летом это очень важно",7.5,10.0,stanislaviv.uk.html
Wi-Fi слабый ,,Wi-Fi слабый ночью было шумно,6.3,10.0,stanislaviv.uk.html
Найбільше сподобалось місце знаходження та чистота номерів.,"Найбільше сподобалось місце знаходження та чистота номерів. Також, швидкий Wi-fi та наявність холодильника",Не вистачало кондиціонера.,8.8,10.0,stanislaviv.uk.html
Работа ребят на ресепшн-встреча и сопровождение.,"Работа ребят на ресепшн-встреча и сопровождение.Уютный номер,комфортно отдыхать.Внимание к пожеланиям.Приятный и симпатичный персонал",,9.2,10.0,stanislaviv.uk.html
"Отличное месторасположение, компетентный персонал, опрятные...","Отличное месторасположение, компетентный персонал, опрятные комнаты.","Завтрак сьедобный, но скудный.",8.8,10.0,stanislaviv.uk.html
"отдельно порадовало, что на ресепшне дали жидкость от...","отдельно порадовало, что на ресепшне дали жидкость от комаров на ночь:)",,9.6,10.0,stanislaviv.uk.html
"Чисто, уютно, молодцы!","Чисто, уютно, молодцы!",,9.2,10.0,stanislaviv.uk.html
"Комфорт, стоимость","Комфорт, стоимость","Неуверенный прием WiFi, отсутствие шведского стола на завтрак",9.2,10.0,stanislaviv.uk.html
"Просторные номера, завтрак)  ","Просторные номера, завтрак)  Идеальное месторасположение!",,9.6,10.0,stanislaviv.uk.html
"Комфорт, чистота, простір","Комфорт, чистота, простір",Малоякісний та малошвидкісний wi-fi,8.8,10.0,stanislaviv.uk.html
Очень быстрый WI-FI,Очень быстрый WI-FI,Холодно в номере.,7.5,10.0,stanislaviv.uk.html
Расположение отеля просто супер!,"Расположение отеля просто супер! Персонал очень приветливый :) Питание вкусное и красиво поданное. Чистота в номере, красивый вид с окна.",,10.0,10.0,stanislaviv.uk.html
Волосы в постели ,,"В номере было жутко холодно, не работали батареи. Постель, по всей видимости, досталась нам от прошлых жильцов, так как была не первой свежести и первое, что увидели под подушкой - клок волос👎 полотенца тоже не пахли свежестью. в коридоре воняет канализацией, хорошо, что в номере с этим не было проблем. Из плюсов - приветливый персонал и удобное месторасположение, 5 минут от жд вокзала. Сколько бы не стоил номер, там может не быть определенных преимуществ, но чистота должна быть всегда!",5.4,10.0,apartment-sunlit.uk.html
Номер просторный и чистый.,"Номер просторный и чистый.Персонал доброжелательный и всегда готов помочь. Отличные завтраки. Расположение в 2 минутах от вокзала, но ни звука не слышно в номере!",,9.6,10.0,apartment-sunlit.uk.html
"Нужно предупреждать о том, что камера хранения платная.",,"Нужно предупреждать о том, что камера хранения платная. Я заплатил 50 грн, и это дороже, чем если бы я пользовался вокзальной камерой хранения. А времени менять решение уже не было. Такие дела.",9.2,10.0,apartment-sunlit.uk.html
Хороший и красивый ремонт.,"Хороший и красивый ремонт.
Гостеприимный администратор.
На первом этаже ресторан с классными завтраками.
Отель рядом с вокзалом, очень удобное расположение.
Сам номер очень удобный, чистый и нет шума с улицы.",,10.0,10.0,apartment-sunlit.uk.html
Можно жить практически бесконечно.,"Можно жить практически бесконечно. Всё что нужно, тут есть. Бар с едой, интернет, душ, камера хранения, простые, но чистые номера. От вокзалов (авто и жд) шагов двести. Никуда далеко носить сумки не надо. Когда снова нужно будет остановиться в И-Ф, снова приду сюда.",Нормально. Никаких существенных недостатков не могу назвать.,10.0,10.0,apartment-sunlit.uk.html
"1. Расположение идеальное
","1. Расположение идеальное
2. Дешёвая цена, подходит для ночёвки на день.
3. Безумно вкусные сырники!!!
4. Большая ванная комната.
5. Возможность самостоятельно подкручивать отопление в номере.","1. Приехали в 4 утра, не был подготовлен полностью номер, ждали в коридоре пока портье с коморки достанет тапочки, мыло, полотенца.
2. Закрывают выход с рецепции к номерам!!! Это вообще жесть. В случае пожара, ты просто не можешь выйти со здания. Пожарный выход и выход у рецепции на первом этаже просто закрыты. 
3. Нет терминала. За это вообще предусмотрен штраф. Нам сказали что возможно рассчитаться только налом.
4. В своей кровате нашла женскую резинку на простыни. Извиняюсь конечно, но постель вообще менялась???
5. Холодный омлет, хотя странно, тк долго готовили и кроме нас было всего 2 стола.",7.1,10.0,apartment-sunlit.uk.html
Отличная гостиница рядом с вокзалом и автостанцией.,"Идеальная чистота, приветливый персонал, отличный матрас. Я не попадал на завтрак - рано уезжал, и был приятно удивлён вечером, возвращаясь в номер: на ресепшене меня ждала пара круассанов на утро, в качестве компенсации. Круассаны, кстати весьма хороши. Смело могу рекомендовать эту гостиницу гостям Ивано-Франковска - останетесь довольны.",,10.0,10.0,apartment-sunlit.uk.html
Рекомендую от всей души,"Очень отзывчивый персонал. При выезде (мы еще часа 2 сидели в холле, пока ждали поезд), нам даже предложили принять душ без доплаты! Несмотря на то, что наш номер (люкс) выходил на автовокзал, я спала ночью, как младенец.  Вкусный завтрак. Свежая яичница горячая или вкусный омлет на выбор Есть камера хранения за небольшую доплату Думала,что если рядом с вокзалом, то будет гадюшник. А осталась мегадовольна",все отлично,10.0,10.0,apartment-sunlit.uk.html
Из плюсов могу выделить только расположение.,Из плюсов могу выделить только расположение.,"Минусов будет много. Для начала, я бы хотел заметить, что рейтинг Booking.com не соответствует действительности, это легко можно проверить по реальным отзывам в ""Книге отзывов"". Наш номер был ""полулюкс"" и стоил за два дня, как люкс в Одессе недалеко от Дерибасовской. Первое, на что стоит обратить внимание - это единственный комод в номере (из мебели). Все остальное - ""лофт стайл"": столик сделан из 4-х ящиков, прикроватные тумбочки представляют собой два ящика, шкаф - отверстие в стене, которое загораживает дверь как в шкафе-купе (она так скрипела при открытии\закрытии, что мы просто ее не закрывали). Второй момент это ванная комната: полотенцесушитель который не работает, нас не удивил, но умывальник требует особого внимания. Он установлен не правильно и после помывки рук остается вода в раковине (напоминаю это полулюкс). Душевая кабинка настолько не удобная, что нужно хорошо постараться, что бы принять душ. К тому же, к нашему удивлению, она протекала - после душа пол вокруг кабинки был в лужах. Было бы не плохо иметь хотя бы один крючек для полотенец, так как 4 полотенца нужно развесить.  Завтрак входит в стоимость номера, но и тут вас ждет разочарование: вариантов ""аж"" 4 штуки, а порции настолько маленькие, что и ребенок после такого останется голодным, не говоря уже о взрослом человеке.  Основная претензия - ""накрученный"" рейтинг на Booking. Я приезжал отдохнуть, и зная уровень гостиницы, выбрал бы иной вариант.",3.8,10.0,apartment-sunlit.uk.html
Останавливались в хостеле в 2-х местном номере.,"Останавливались в хостеле в 2-х местном номере. Номер чистый, аккуратный, выдали полотенце, тапки и шампунь. Окно выходит на вокзал, слышно как объявляют поезда, но через 10 минут перестаешь обращать на это внимание, по этому окно даже не закрывали. Ванная комната чистая. У нас был включен завтрак. Я взял яичницу с овощами и хлебом , а у жены - сырники. Хороший завтрак, вкусно.",,10.0,10.0,apartment-sunlit.uk.html
Все понравилось,"Останавливались в начале августа на сутки, семья с ребенком 10 лет. Отличный вариант) Хорошо отдохнули перед продолжением поездки. Рекомендую","Из минусов только временный: не работала кофе-машина в баре, надеюсь уже починили.",10.0,10.0,apartment-sunlit.uk.html
Персонал был очнеь дружелюбный: у нас было позднее поселение...,"Персонал был очнеь дружелюбный: у нас было позднее поселение и выселение, все прошло без проблем. Все показали и рассказали. Удобное расположение - возле вокзала: в обоих случаях это было очень важно. В номере есть все необходимое (даже маленький холодильник). Неплохие завтраки (очнеь вкусно, но порции маловаты).","Шампунь мог бы быть в многоразовой банке, а не отдельными упаковками: это не очень экологично.",9.6,10.0,apartment-sunlit.uk.html
В целом удовлетворительно,Всё удовлетворительно вполне,У меня был ранний выезд - 7-00. Выход был закрыт и дежурная спала не известно где. Пришлось ходить по гостине и разыскивать ее.,8.3,10.0,apartment-sunlit.uk.html
"Расположение хорошее, номера уютные и чистые, персонал...","Расположение хорошее, номера уютные и чистые, персонал внимательный, завтрак вкусный.","Не было горячей воды и холодной, появилось к вечеру. Но там была авария на улице, не вина отеля.",10.0,10.0,apartment-sunlit.uk.html
"Хорошо, что бы остановиться ненадолго если не мешает шум за оконом.",Большой номер и круглосуточный ресепшен. Чистый санузел. Легко добраться и есть парковка.,"Завтрак до 10 - если приехать поздно, то сложно на него успеть. Железнодорожная станция прямо напротив отеля - довольно шумно с раннего утра.",7.9,10.0,apartment-sunlit.uk.html
Очень приятное место.,"Очень приятное место.
Не ночевала. Только приняла душ. Выдаются одноразовые тапочки, шампунь, мыло.","Была в отеле всего минут 30, не нашла того, что не нравится.",10.0,10.0,apartment-sunlit.uk.html
Очень удобный отель для гостей города,"Локация отличная.завтраки вкусные,но порции маленькие.персонал отзывчивый.на рецепшн девочки приветливые. Номера чистые.","Если комната выходит на автовокзал и окно открыто,то шум слышен и мешает спать.на ночь лучше закрывать окна.",9.2,10.0,apartment-sunlit.uk.html
Рекомендую.,"Останавливались втроем в номере люкс. Бронировали исходя из местоположения, 5 минут до ж/д вокзала. Отель был нужен только для комфортного ночлега. Ожидания оправдались, могу смело рекомендовать этот вариант. Отдельное спасибо за радушие персонала. Утром мы спешили на поезд, а завтраки накрывают только с 8:00, но по нашей просьбе немного ускорили процесс, и в 8:10 мы уже вышли из отеля, насладившись отличным кофе и вкусным завтраком. Такой индивидуальный подход к клиентам в отелях очень ценю и желаю Вам процветания.",,8.3,10.0,apartment-sunlit.uk.html
Хороший отель.,"Великолепное отношение персонала! За небольшие неудобства с зеркалом, нас угостили кофе с круасаном! 
Удобное месторасположение, отель находится возле ж/д вокзала, а до центра 10-15 минут ходьбы!",,9.2,10.0,apartment-sunlit.uk.html
Удобно,"Очень удобно для тех, кому нужно оперативно добраться на вокзал или с вокзала переночевать, принять душ. Хорошее соотношение цена-качество. Приятный персонал, чистота, банный набор и завтрак - отличные бонусы.",Будьте готовы ночью слышать с какого пути отправляется поезд ))),7.9,10.0,apartment-sunlit.uk.html
нь хорошо ,"нь хорошо  · Красивый старинный камин в номере, вкусный завтрак в кафе с элементами старинных железнодорожных атрибутов, т.к. через дорогу жд вокзал. При закрытых окнах шум не мешал. Отзывчивый персонал. Обещали исправить мелкие недочеты в уборке. Рекомедую на 1-2 ночи.",,8.3,10.0,apartment-sunlit.uk.html
Отлично ,"Вкусные завтраки и в целом кафешка на первом этаже, , великолепный персонал. Очень понравилась душевая , хоть она и на 3 номера,  но всегда чисто и приятно там находиться. Советую, хоть и рядом с вокзалом, поездов не слышно, спокойное место.","Днем душновато в номерах, шум машин за окнами ночью, если пользуетесь берушами не проблема)",9.2,10.0,apartment-sunlit.uk.html
"1. Приветливый и вежливый персонал
","1. Приветливый и вежливый персонал
2. Очень чистый номер
3. Хорошая мебель, кровать с удобным матрацом, на двоих отлично подходит.
4. Удобное расположение - 3 мин. пешком от вокзала и 15 мин. к центру
5. Есть холодильник в номере и  одноразовые тапочки","1. Отсутствие фена для волос в номере
2. Всего 2 шампуня в номере на двоих на 2 дня
3. Маленький завтрак, уж очень маленький. Если оплачиваете через букинг завтрак, то будьте готовы проучить 2 сырника, сметану и чай/кофе. Или омлет или яичницу. Собственно на завтрак не тянет.
4. ПРИ ОПЛАТЕ КАРТОЙ ОНИ В СТОИМОСТЬ ВКЛЮЧАЮТ 2%, КАК НАЛОГ БАНКА. НЕ ХОТЕЛА РУГАТЬСЯ, НО ЭТО ДОЛЖЕН ОПЛАЧИВАТЬ ОТЕЛЬ. Если стоимость номера 500 грн, то вам сразу выставят стоимость 510 грн. На сайте это не указано.",8.8,10.0,apartment-sunlit.uk.html
